date,open,high,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,close
2019-08-08,74.63,75.46,74.45,21585.56,0.95,1.28,74.818,75.526,76.961,28777.62,36499.2,36931.92,75.28
2019-08-07,74.69,75.14,74.3,25680.56,-0.37,-0.49,74.906,75.858,77.233,30210.69,37579.55,37464.25,74.33
2019-08-06,73.4,74.86,73.1,46858.24,0.31,0.42,75.224,76.173,77.621,31009.22,37903.75,37273.22,74.7
2019-08-05,75.3,75.36,74.0,25607.44,-1.0,-1.33,75.434,76.466,77.999,31170.2,38256.11,35912.42,74.39
2019-08-02,75.11,75.48,74.69,24156.29,-0.33,-0.44,75.758,76.602,78.374,38671.06,38838.07,36431.83,75.39
2019-08-01,76.1,76.1,75.23,28750.92,-0.2,-0.26,76.234,76.724,78.81,44220.78,39895.27,36450.5,75.72
2019-07-31,75.76,76.3,75.56,29673.23,0.17,0.22,76.81,76.806,79.185,44948.42,41521.92,36905.53,75.92
2019-07-30,75.81,76.49,75.5,47663.11,-0.26,-0.34,77.122,77.016,79.596,44798.28,43709.1,37516.74,75.75
2019-07-29,77.79,78.2,75.85,63111.75,-1.76,-2.26,77.498,77.454,80.054,45342.01,42137.75,37217.06,76.01
2019-07-26,78.58,79.49,77.6,51904.88,-0.83,-1.06,77.446,78.01,80.473,39005.08,39747.64,36232.25,77.77
2019-07-25,77.61,78.78,77.21,32389.11,1.12,1.45,77.214,78.396,80.756,35569.75,37364.64,35360.0,78.6
2019-07-24,77.98,78.2,77.27,28922.57,-0.15,-0.19,76.802,78.607,81.014,38095.42,37348.96,36374.35,77.48
2019-07-23,76.0,77.93,75.71,50381.76,1.88,2.48,76.91,79.068,81.192,42619.92,36642.69,36599.91,77.63
2019-07-22,76.62,77.02,75.54,31427.1,-0.86,-1.12,77.41,79.531,81.346,38933.48,33568.74,36824.29,75.75
2019-07-19,76.96,77.4,76.3,34728.22,0.07,0.09,78.574,80.146,81.538,40490.2,34025.59,37153.61,76.61
2019-07-18,77.8,78.07,76.07,45017.44,-1.48,-1.9,79.578,80.895,81.655,39159.53,33005.73,37751.94,76.54
2019-07-17,80.05,80.05,77.6,51545.07,-2.11,-2.63,80.412,81.563,81.771,36602.49,32289.13,38751.88,78.02
2019-07-16,81.85,82.13,80.06,31949.55,-1.44,-1.76,81.226,82.176,81.768,30665.46,31324.38,37871.31,80.13
2019-07-15,81.59,81.95,79.88,39210.72,-0.06,-0.07,81.652,82.653,81.62,28204.0,32296.37,37679.38,81.57
2019-07-12,81.23,82.16,81.03,28074.89,0.92,1.14,81.718,82.936,81.399,27560.98,32716.86,37083.71,81.63
2019-07-11,82.0,82.51,80.46,32232.23,-1.38,-1.68,82.212,83.115,81.196,26851.92,33355.35,36757.07,80.71
2019-07-10,83.17,83.35,81.45,21859.89,-0.17,-0.21,82.714,83.421,81.052,27975.77,35399.75,36232.03,82.09
2019-07-09,81.95,82.97,81.94,19642.27,0.36,0.44,83.126,83.316,80.819,31983.3,36557.13,36403.28,82.26
2019-07-08,84.1,84.1,80.75,35995.62,-2.2,-2.62,83.654,83.161,80.594,36388.75,40079.84,37487.24,81.9
2019-07-05,83.5,84.79,83.2,24529.58,0.88,1.06,84.154,82.93,80.268,37872.74,40281.62,37278.34,84.1
2019-07-04,84.08,84.3,82.45,37851.51,-0.93,-1.1,84.018,82.415,79.78,39858.79,42498.14,38146.76,83.22
2019-07-03,84.38,84.87,83.6,41897.51,-0.75,-0.88,84.128,81.979,79.344,42823.73,45214.62,38431.42,84.15
2019-07-02,85.28,85.28,84.01,41669.52,0.5,0.59,83.506,81.359,79.04,41130.97,44418.24,37966.99,84.9
2019-07-01,84.16,85.5,84.16,43415.58,0.98,1.18,82.668,80.586,78.731,43770.94,43062.39,37686.34,84.4
2019-06-28,83.8,83.8,82.52,34459.82,-0.35,-0.42,81.706,79.862,78.395,42690.51,41450.56,37465.23,83.42
2019-06-27,80.66,84.08,80.66,52676.2,2.73,3.37,80.812,79.277,78.149,45137.5,40158.8,37471.06,83.77
2019-06-26,80.59,81.37,79.9,33433.72,0.33,0.41,79.83,78.683,77.907,47605.51,37064.31,38444.72,81.04
2019-06-25,79.61,80.76,79.1,54869.36,1.12,1.41,79.212,78.322,77.855,47705.51,36249.43,40594.37,80.71
2019-06-24,78.95,79.77,78.28,38013.43,0.64,0.81,78.504,78.026,77.754,42353.85,34894.63,39791.4,79.59
2019-06-21,78.89,79.4,78.6,46694.79,0.09,0.11,78.018,77.605,77.729,40210.61,34275.05,39634.97,78.95
2019-06-20,77.95,79.9,77.66,65016.25,0.91,1.17,77.742,77.144,77.782,35180.09,33795.38,40747.01,78.86
2019-06-19,78.15,78.59,77.59,33933.71,0.78,1.01,77.536,76.709,77.809,26523.12,31648.23,41248.95,77.95
2019-06-18,77.8,77.87,76.52,28111.07,0.01,0.01,77.432,76.72,78.111,24793.35,31515.75,41815.76,77.17
2019-06-17,77.67,78.48,77.02,27297.25,-0.41,-0.53,77.548,76.875,78.459,27435.41,32310.29,42626.02,77.16
2019-06-14,77.82,78.28,77.31,21542.18,-0.26,-0.33,77.192,76.928,78.702,28339.48,33479.89,45627.15,77.57
2019-06-13,77.42,78.0,76.51,21731.38,0.4,0.52,76.546,77.021,79.248,32410.66,34783.32,46508.64,77.83
2019-06-12,77.13,77.85,76.7,25284.85,-0.32,-0.41,75.882,77.131,79.734,36773.34,39825.13,47913.31,77.43
2019-06-11,75.37,77.86,75.14,41321.41,2.37,3.14,76.008,77.388,80.173,38238.15,44939.31,49781.83,77.75
2019-06-10,74.34,75.69,73.34,31817.58,1.04,1.4,76.202,77.481,80.756,37185.16,44688.17,50028.29,75.38
