date,open,high,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,close
2019-08-08,30.28,30.49,30.02,516865.62,0.07,0.23,30.688,31.916,32.048,778940.99,712372.06,709109.26,30.24
2019-08-07,30.69,30.97,30.11,605187.25,-0.33,-1.08,31.186,32.207,32.139,764704.0,757811.93,708694.18,30.17
2019-08-06,30.39,30.79,29.57,992693.38,-0.63,-2.02,31.736,32.461,32.253,763927.95,816601.19,704088.02,30.5
2019-08-05,31.39,31.93,30.9,754862.5,-0.27,-0.86,32.302,32.568,32.337,696737.6,761642.1,688977.93,31.13
2019-08-02,31.61,31.91,30.82,1025096.19,-1.33,-4.06,32.744,32.583,32.393,692773.16,749888.5,688437.43,31.4
2019-08-01,32.78,33.09,32.63,445680.69,-0.19,-0.58,33.144,32.565,32.487,645803.12,711767.41,662382.55,32.73
2019-07-31,33.3,33.44,32.89,601307.0,-0.41,-1.23,33.228,32.428,32.513,750919.85,745787.82,672166.71,32.92
2019-07-30,33.41,33.9,33.13,656741.62,-0.01,-0.03,33.186,32.387,32.527,869274.42,738357.24,686228.52,33.33
2019-07-29,33.49,34.01,33.18,735040.31,-0.06,-0.18,32.834,32.347,32.564,826546.59,734037.36,705502.33,33.34
2019-07-26,33.1,33.65,32.94,790246.0,0.25,0.75,32.422,32.3,32.592,807003.84,737894.47,743741.47,33.4
2019-07-25,32.85,33.46,32.66,971264.31,0.44,1.34,31.986,32.18,32.549,777731.69,705846.46,749905.26,33.15
2019-07-24,31.86,33.05,31.72,1193079.88,1.14,3.61,31.628,32.071,32.532,740655.79,659576.43,795741.88,32.71
2019-07-23,31.18,31.67,31.11,443102.47,0.29,0.93,31.588,32.044,32.47,607440.06,591574.86,773037.0,31.57
2019-07-22,31.21,31.76,30.41,637326.56,0.06,0.19,31.86,32.105,32.471,641528.12,616313.77,809038.3,31.28
2019-07-19,31.27,31.75,31.01,643885.25,-0.14,-0.45,32.178,32.203,32.472,668785.1,626986.35,829842.63,31.22
2019-07-18,32.2,32.22,31.36,785884.81,-1.15,-3.54,32.374,32.409,32.507,633961.23,612997.69,865780.48,31.36
2019-07-17,32.91,32.99,32.44,527001.19,-0.42,-1.27,32.514,32.597,32.538,578497.06,598545.6,914888.74,32.51
2019-07-16,32.78,33.28,32.67,613542.81,0.06,0.18,32.5,32.666,32.461,575709.66,634099.81,966604.85,32.93
2019-07-15,32.02,33.28,31.73,773611.44,0.67,2.08,32.35,32.781,32.314,591099.42,676967.3,961948.02,32.87
2019-07-12,32.19,32.36,31.78,469765.88,0.14,0.44,32.228,32.884,32.167,585187.61,749588.48,953751.4,32.2
2019-07-11,32.6,32.7,32.04,508564.0,-0.38,-1.17,32.444,32.917,32.071,592034.15,793964.06,980677.83,32.06
2019-07-10,32.38,32.5,31.78,513064.16,0.26,0.81,32.68,32.992,32.029,618594.14,931907.33,994700.48,32.44
2019-07-09,32.4,32.69,31.38,690491.62,-0.08,-0.25,32.832,32.896,31.98,692489.96,954499.14,1030633.43,32.18
