date,open,high,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,close
2019-08-08,3.64,3.71,3.64,93383.37,0.05,1.37,3.722,3.877,4.036,126631.77,125857.78,113425.9,3.69
2019-08-07,3.69,3.72,3.64,68693.42,-0.03,-0.82,3.774,3.924,4.06,138229.23,125241.77,113849.58,3.64
2019-08-06,3.68,3.73,3.63,167152.69,-0.1,-2.65,3.85,3.977,4.09,151601.93,127710.45,115406.35,3.67
2019-08-05,3.83,3.83,3.7,145752.8,-0.07,-1.82,3.926,4.027,4.118,143624.88,117280.84,110767.23,3.77
2019-08-02,3.89,3.89,3.8,158176.55,-0.11,-2.79,3.98,4.066,4.141,134767.44,110662.43,110729.85,3.84
2019-08-01,3.99,4.01,3.93,151370.7,-0.07,-1.74,4.032,4.1,4.172,125083.79,101934.18,107527.84,3.95
2019-07-31,4.05,4.06,3.98,135556.91,-0.03,-0.74,4.074,4.123,4.199,112254.3,94713.82,104225.85,4.02
2019-07-30,4.04,4.09,4.03,127267.42,0.01,0.25,4.104,4.151,4.223,103818.96,91276.54,102076.58,4.05
2019-07-29,4.11,4.11,4.03,101465.63,-0.06,-1.46,4.128,4.174,4.248,90936.8,89424.46,103343.56,4.04
2019-07-26,4.16,4.16,4.07,109758.27,-0.06,-1.44,4.152,4.19,4.272,86557.41,101040.61,103398.7,4.1
2019-07-25,4.17,4.2,4.13,87223.27,-0.01,-0.24,4.168,4.194,4.29,78784.56,100994.02,105779.25,4.16
2019-07-24,4.19,4.24,4.16,93380.23,0.0,0.0,4.172,4.196,4.301,77173.33,102457.39,106929.27,4.17
2019-07-23,4.17,4.2,4.12,62856.58,0.01,0.24,4.198,4.203,4.314,78734.12,103102.26,107223.18,4.17
2019-07-22,4.19,4.2,4.03,79568.72,-0.02,-0.48,4.22,4.208,4.322,87912.12,104253.62,107966.43,4.16
2019-07-19,4.21,4.25,4.16,70894.02,0.0,0.0,4.228,4.216,4.334,115523.8,110797.26,107986.33,4.18
2019-07-18,4.27,4.28,4.17,79167.1,-0.12,-2.79,4.22,4.244,4.345,123203.47,113121.5,112508.34,4.18
2019-07-17,4.26,4.34,4.23,101184.16,0.02,0.47,4.22,4.275,4.352,127741.45,113737.89,117518.29,4.3
2019-07-16,4.17,4.3,4.17,108746.6,0.08,1.91,4.208,4.294,4.347,127470.4,112876.61,121256.84,4.28
2019-07-15,4.15,4.25,4.05,217627.14,0.06,1.45,4.196,4.321,4.341,120595.12,117262.65,121401.49,4.2
2019-07-12,4.19,4.24,4.14,109292.36,-0.04,-0.96,4.204,4.353,4.34,106070.72,105756.79,115032.39,4.14
2019-07-11,4.23,4.3,4.12,101857.0,-0.05,-1.18,4.268,4.385,4.344,103039.52,110564.48,117981.1,4.18
2019-07-10,4.24,4.29,4.14,99828.88,0.02,0.47,4.33,4.406,4.35,99734.32,111401.15,116988.74,4.24
2019-07-09,4.22,4.28,4.2,74370.2,-0.02,-0.47,4.38,4.424,4.352,98282.82,111344.11,117798.21,4.22
2019-07-08,4.43,4.43,4.22,145005.17,-0.22,-4.93,4.446,4.436,4.356,113930.19,111679.24,122638.41,4.24
2019-07-05,4.51,4.53,4.44,94136.37,-0.03,-0.67,4.502,4.451,4.353,105442.85,105175.4,119807.12,4.46
2019-07-04,4.49,4.58,4.47,85330.98,0.0,0.0,4.502,4.445,4.337,118089.43,111895.18,119746.06,4.49
2019-07-03,4.5,4.53,4.43,92571.4,-0.06,-1.32,4.482,4.428,4.325,123067.98,121298.69,120315.96,4.49
2019-07-02,4.5,4.64,4.49,152607.03,0.03,0.66,4.468,4.399,4.314,124405.4,129637.07,120588.48,4.55
2019-07-01,4.51,4.55,4.47,102568.48,0.06,1.34,4.426,4.36,4.304,109428.3,125540.32,119703.62,4.52
2019-06-28,4.45,4.5,4.39,157369.27,0.07,1.59,4.4,4.327,4.297,104907.95,124308.0,123901.81,4.46
2019-06-27,4.45,4.47,4.35,110223.74,-0.03,-0.68,4.388,4.302,4.295,105700.92,125397.71,121448.27,4.39
