date,open,high,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,close
2019-08-08,5.41,5.45,5.39,1308395.75,0.04,0.74,5.454,5.552,5.588,1456220.28,1342016.56,1321491.61,5.43
2019-08-07,5.43,5.44,5.38,1121974.88,-0.02,-0.37,5.49,5.578,5.595,1402879.43,1327601.69,1309218.5,5.39
2019-08-06,5.43,5.44,5.4,1741383.88,-0.07,-1.28,5.54,5.608,5.603,1397114.55,1385580.4,1305960.66,5.41
2019-08-05,5.54,5.55,5.48,1473191.5,-0.08,-1.44,5.59,5.633,5.612,1317032.53,1332493.19,1278588.21,5.48
2019-08-02,5.56,5.59,5.5,1636155.38,-0.05,-0.89,5.624,5.649,5.617,1328893.78,1345628.86,1303058.15,5.56
2019-08-01,5.62,5.64,5.6,1041691.5,-0.03,-0.53,5.65,5.653,5.623,1227812.85,1300962.14,1285720.0,5.61
2019-07-31,5.65,5.66,5.62,1093150.5,-0.02,-0.35,5.666,5.649,5.626,1252323.95,1317608.06,1309480.75,5.64
2019-07-30,5.67,5.68,5.64,1340973.75,0.01,0.18,5.676,5.641,5.628,1374046.25,1353236.39,1359659.9,5.66
2019-07-29,5.69,5.69,5.64,1532497.75,-0.04,-0.7,5.676,5.636,5.641,1347953.85,1300019.56,1428289.7,5.65
2019-07-26,5.67,5.7,5.66,1130750.75,0.0,0.0,5.674,5.631,5.655,1362363.95,1272930.94,1498056.3,5.69
2019-07-25,5.69,5.69,5.66,1164247.0,0.0,0.0,5.656,5.624,5.665,1374111.42,1300966.66,1519617.49,5.69
2019-07-24,5.66,5.7,5.65,1701762.0,0.03,0.53,5.632,5.612,5.676,1382892.17,1290835.32,1573633.6,5.69
2019-07-23,5.63,5.66,5.61,1210511.75,0.02,0.35,5.606,5.598,5.684,1332426.52,1226340.92,1557337.8,5.66
2019-07-22,5.59,5.65,5.59,1604548.25,0.04,0.71,5.596,5.59,5.692,1252085.26,1224683.23,1631058.85,5.64
2019-07-19,5.56,5.61,5.56,1189488.12,0.03,0.54,5.588,5.585,5.704,1183497.94,1260487.44,1640095.33,5.6
2019-07-18,5.54,5.58,5.54,1208150.75,0.01,0.18,5.592,5.592,5.717,1227821.89,1270477.86,1739811.69,5.57
2019-07-17,5.59,5.6,5.55,1449433.75,-0.05,-0.89,5.592,5.603,5.73,1198778.46,1301353.43,1973161.22,5.56
2019-07-16,5.6,5.62,5.57,808805.44,0.01,0.18,5.59,5.614,5.741,1120255.31,1366083.42,2101982.46,5.61
2019-07-15,5.6,5.61,5.54,1261611.62,-0.02,-0.36,5.584,5.646,5.748,1197281.2,1556559.85,2192093.21,5.6
2019-07-12,5.58,5.64,5.56,1411107.88,0.05,0.9,5.582,5.678,5.755,1337476.95,1723181.66,2208116.74,5.62
2019-07-11,5.56,5.58,5.55,1062933.62,0.02,0.36,5.592,5.705,5.761,1313133.83,1738268.33,2211675.26,5.57
2019-07-10,5.58,5.59,5.54,1056818.0,-0.03,-0.54,5.614,5.739,5.769,1403928.4,1856431.89,2240555.03,5.55
2019-07-09,5.57,5.59,5.56,1193934.88,-0.01,-0.18,5.638,5.769,5.779,1611911.53,1888334.68,2282824.74,5.58
2019-07-08,5.65,5.66,5.54,1962590.38,-0.08,-1.41,5.708,5.794,5.79,1915838.5,2037434.46,2353074.91,5.59
2019-07-05,5.66,5.68,5.65,1289392.25,-0.01,-0.18,5.774,5.823,5.799,2108886.37,2019703.21,2347579.22,5.67
2019-07-04,5.67,5.68,5.65,1516906.5,0.01,0.18,5.818,5.841,5.802,2163402.82,2209145.51,2360264.31,5.68
2019-07-03,5.68,5.69,5.64,2096733.62,-0.01,-0.18,5.864,5.857,5.806,2308935.37,2644969.01,2369795.04,5.67
2019-07-02,5.91,5.95,5.9,2713569.75,0.01,0.17,5.9,5.868,5.809,2164757.83,2837881.5,2347154.15,5.93
2019-07-01,5.94,5.97,5.9,2927829.75,0.03,0.51,5.88,5.849,5.798,2159030.43,2827626.58,2304970.76,5.92
2019-06-28,5.89,5.91,5.84,1561974.5,-0.02,-0.34,5.872,5.831,5.782,1930520.05,2693051.83,2232990.8,5.89
2019-06-27,5.86,5.92,5.85,2244569.25,0.06,1.03,5.864,5.816,5.771,2254888.2,2685082.2,2215174.71,5.91
2019-06-26,5.81,5.86,5.8,1375845.88,0.02,0.34,5.85,5.798,5.758,2981002.65,2624678.18,2161220.55,5.85
2019-06-25,5.87,5.88,5.77,2684932.75,-0.05,-0.85,5.836,5.789,5.749,3511005.18,2677314.81,2187082.37,5.83
2019-06-24,5.85,5.88,5.83,1785277.88,0.03,0.51,5.818,5.785,5.74,3496222.73,2668715.36,2141888.5,5.88
2019-06-21,5.84,5.89,5.82,3183815.25,0.01,0.17,5.79,5.775,5.731,3455583.6,2675455.23,2122634.63,5.85
2019-06-20,5.78,5.9,5.77,5875141.5,0.06,1.04,5.768,5.763,5.721,3115276.2,2511383.1,2056718.17,5.84
2019-06-19,5.81,5.84,5.76,4025858.5,0.04,0.7,5.746,5.755,5.712,2268353.7,2094621.08,1823404.95,5.78
2019-06-18,5.74,5.76,5.72,2611020.5,0.0,0.0,5.742,5.75,5.705,1843624.45,1856426.8,1700010.86,5.74
2019-06-17,5.73,5.77,5.72,1582082.25,0.0,0.0,5.752,5.746,5.698,1841208.0,1782314.95,1690188.61,5.74
2019-06-14,5.74,5.78,5.72,1482278.25,0.01,0.17,5.76,5.733,5.69,1895326.85,1772929.78,1690788.67,5.74
2019-06-13,5.75,5.76,5.71,1640529.0,-0.03,-0.52,5.758,5.726,5.682,1907490.0,1745267.23,1693985.18,5.73
2019-06-12,5.78,5.79,5.74,1902212.25,-0.03,-0.52,5.764,5.718,5.674,1920888.45,1697762.93,1692741.64,5.76
2019-06-11,5.78,5.8,5.76,2598938.25,0.01,0.17,5.758,5.709,5.662,1869229.15,1696849.93,1660068.3,5.79
2019-06-10,5.74,5.82,5.74,1852676.5,0.05,0.87,5.74,5.695,5.65,1723421.9,1615061.64,1588336.73,5.78
2019-06-06,5.78,5.79,5.73,1543094.0,-0.03,-0.52,5.706,5.687,5.641,1650532.7,1569814.04,1603970.85,5.73
2019-06-05,5.74,5.82,5.74,1707521.25,0.03,0.52,5.694,5.679,5.631,1583044.45,1602053.24,1610640.63,5.76
2019-06-04,5.7,5.74,5.68,1643915.75,0.03,0.53,5.672,5.668,5.622,1474637.4,1552188.83,1593058.29,5.73
2019-06-03,5.62,5.7,5.62,1869902.0,0.09,1.6,5.66,5.659,5.619,1524470.7,1543594.93,1594878.81,5.7
2019-05-31,5.65,5.66,5.6,1488230.5,-0.06,-1.06,5.65,5.65,5.62,1506701.38,1598062.28,1698489.16,5.61
2019-05-30,5.65,5.67,5.62,1205652.75,0.02,0.35,5.668,5.646,5.63,1489095.38,1608647.56,1716600.48,5.67
2019-05-29,5.64,5.67,5.62,1165486.0,-0.02,-0.35,5.664,5.638,5.636,1621062.03,1642703.13,1762294.33,5.65
2019-05-28,5.66,5.68,5.62,1893082.25,0.02,0.35,5.664,5.63,5.639,1629740.25,1687720.35,1796020.33,5.67
2019-05-27,5.68,5.69,5.62,1781055.38,-0.05,-0.88,5.658,5.615,5.642,1562719.15,1623286.68,1814352.23,5.65
2019-05-24,5.65,5.72,5.64,1400200.5,0.05,0.89,5.65,5.604,5.65,1689423.17,1561611.81,1829882.87,5.7
2019-05-23,5.65,5.66,5.62,1865486.0,0.0,0.0,5.624,5.595,5.656,1728199.75,1638127.66,1851424.9,5.65
2019-05-22,5.64,5.66,5.59,1208877.12,0.01,0.18,5.612,5.582,5.665,1664344.23,1619228.01,1894712.72,5.65
2019-05-21,5.61,5.66,5.6,1557976.75,0.03,0.54,5.596,5.576,5.681,1745700.45,1633927.75,1926525.98,5.64
2019-05-20,5.56,5.65,5.55,2414575.5,0.04,0.72,5.572,5.578,5.696,1683854.2,1646162.69,1956866.34,5.61
2019-05-17,5.6,5.61,5.54,1594083.38,-0.02,-0.36,5.558,5.589,5.716,1433800.45,1798916.04,2018284.52,5.57
2019-05-16,5.54,5.61,5.53,1546208.38,0.02,0.36,5.566,5.613,5.738,1548055.58,1824553.39,2214183.97,5.59
2019-05-15,5.54,5.59,5.51,1615658.25,0.05,0.91,5.552,5.634,5.749,1574111.8,1881885.53,2373622.28,5.57
2019-05-14,5.51,5.56,5.5,1248745.5,-0.02,-0.36,5.556,5.648,5.757,1522155.05,1904320.31,2369646.25,5.52
2019-05-13,5.55,5.57,5.53,1164306.75,-0.07,-1.25,5.584,5.669,5.767,1608471.17,2005417.79,2415772.15,5.54
2019-05-10,5.54,5.66,5.5,2165359.0,0.09,1.63,5.62,5.696,5.778,2164031.62,2098153.92,2478174.96,5.61
2019-05-09,5.57,5.58,5.5,1676489.5,-0.07,-1.25,5.66,5.716,5.786,2101051.2,2064722.14,2490307.8,5.52
2019-05-08,5.6,5.64,5.57,1355874.5,-0.07,-1.24,5.716,5.747,5.801,2189659.25,2170197.44,2621167.0,5.59
2019-05-07,5.7,5.71,5.63,1680326.12,-0.06,-1.05,5.74,5.786,5.812,2286485.57,2219124.21,2779600.25,5.66
2019-05-06,5.69,5.8,5.56,3942109.0,-0.09,-1.55,5.754,5.814,5.814,2402364.4,2267570.0,2858727.31,5.72
2019-04-30,5.8,5.83,5.74,1850456.88,0.01,0.17,5.772,5.843,5.811,2032276.22,2237653.0,2857859.87,5.81
2019-04-29,5.73,5.84,5.71,2119529.75,0.09,1.58,5.772,5.862,5.803,2028393.07,2603814.56,3009301.17,5.8
2019-04-26,5.71,5.76,5.7,1840006.12,-0.02,-0.35,5.778,5.863,5.791,2150735.62,2865359.04,3099126.51,5.71
2019-04-25,5.79,5.8,5.71,2259720.25,-0.08,-1.38,5.832,5.865,5.778,2151762.85,2834972.19,3103248.09,5.73
2019-04-24,5.82,5.84,5.74,2091668.12,0.0,0.0,5.874,5.865,5.767,2132775.6,2826126.51,3121955.55,5.81
2019-04-23,5.84,5.85,5.79,1831041.12,-0.02,-0.34,5.914,5.859,5.749,2443029.77,2858196.0,3121342.18,5.81
2019-04-22,5.99,6.0,5.81,2731242.5,-0.15,-2.51,5.952,5.856,5.732,3179236.05,2915893.46,3190728.34,5.83
2019-04-19,5.94,6.01,5.94,1845142.25,0.04,0.67,5.948,5.855,5.72,3579982.45,3072136.56,3149786.24,5.98
2019-04-18,6.01,6.03,5.93,2164784.0,-0.07,-1.17,5.898,5.838,5.7,3518181.52,3340076.29,3173315.84,5.94
2019-04-17,5.99,6.08,5.96,3642939.0,0.01,0.17,5.856,5.814,5.684,3519477.42,3449884.61,3183199.14,6.01
2019-04-16,5.78,6.03,5.75,5512072.5,0.19,3.27,5.804,5.779,5.666,3273362.22,3478066.74,3123925.73,6.0
2019-04-15,5.81,5.93,5.8,4734974.5,0.08,1.4,5.76,5.743,5.648,2652550.87,3414787.79,3030022.02,5.81
2019-04-12,5.72,5.74,5.7,1536137.62,0.0,0.0,5.762,5.719,5.637,2564290.67,3332893.99,2918306.97,5.73
2019-04-11,5.75,5.79,5.71,2171263.5,-0.02,-0.35,5.778,5.691,5.629,3161971.05,3371523.99,2954697.86,5.73
2019-04-10,5.75,5.79,5.7,2412363.0,-0.03,-0.52,5.772,5.669,5.621,3380291.8,3417784.59,2999389.41,5.75
2019-04-09,5.81,5.82,5.76,2408015.75,-0.04,-0.69,5.754,5.639,5.615,3682771.25,3384488.36,3015923.24,5.78
2019-04-08,5.85,5.98,5.78,4293673.5,0.01,0.17,5.726,5.608,5.606,4177024.7,3465563.21,3011554.17,5.82
2019-04-04,5.7,5.83,5.69,4524539.5,0.11,1.93,5.676,5.584,5.595,4101497.3,3227435.92,2975783.0,5.81
2019-04-03,5.6,5.71,5.6,3262867.25,0.04,0.71,5.604,5.562,5.592,3581076.92,3006555.4,2949800.44,5.7
2019-04-02,5.66,5.7,5.64,3924760.25,0.02,0.35,5.566,5.553,5.6,3455277.37,2916513.67,2949735.55,5.66
2019-04-01,5.59,5.66,5.59,4879283.0,0.07,1.26,5.524,5.552,5.608,3086205.47,2769784.72,2919891.79,5.64
2019-03-29,5.47,5.58,5.46,3916036.5,0.12,2.2,5.49,5.553,5.619,2754101.72,2645256.25,2976840.84,5.57
2019-03-28,5.49,5.5,5.44,1922437.62,-0.06,-1.09,5.492,5.554,5.633,2353374.55,2503719.95,2949639.34,5.45
2019-03-27,5.46,5.54,5.45,2633869.5,0.06,1.1,5.52,5.566,5.648,2432033.87,2537871.74,2992878.04,5.51
