date,open,high,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,close
2019-08-08,4.91,4.92,4.87,85526.04,0.03,0.62,5.004,5.184,5.255,160300.58,141939.25,149851.94,4.9
2019-08-07,4.95,4.97,4.92,100920.88,0.02,0.41,5.084,5.239,5.273,166324.77,155459.9,150226.74,4.93
2019-08-06,5.0,5.04,4.83,270575.97,-0.18,-3.54,5.164,5.289,5.29,171293.43,180418.91,150069.98,4.91
2019-08-05,5.17,5.18,5.08,150534.09,-0.1,-1.93,5.26,5.329,5.309,140903.43,163926.57,143013.83,5.09
2019-08-02,5.17,5.21,5.17,193945.91,-0.11,-2.08,5.318,5.346,5.319,136162.17,165582.91,147291.46,5.19
2019-08-01,5.29,5.33,5.26,115646.99,-0.03,-0.56,5.364,5.357,5.334,123577.92,155455.29,143101.6,5.3
2019-07-31,5.39,5.39,5.29,125764.2,-0.06,-1.11,5.394,5.354,5.344,144595.02,154375.87,146137.75,5.33
2019-07-30,5.38,5.42,5.37,118625.95,0.01,0.19,5.414,5.357,5.349,189544.38,161639.62,147597.96,5.39
2019-07-29,5.4,5.43,5.36,126827.78,-0.04,-0.74,5.398,5.348,5.356,186949.71,158918.44,151516.18,5.38
2019-07-26,5.45,5.45,5.38,131024.7,-0.03,-0.55,5.374,5.34,5.364,195003.66,162722.81,159814.15,5.42
2019-07-25,5.4,5.48,5.37,220732.48,0.02,0.37,5.35,5.325,5.362,187332.66,157764.62,160256.81,5.45
2019-07-24,5.38,5.54,5.38,350511.0,0.12,2.26,5.314,5.307,5.363,164156.71,144993.58,156505.7,5.43
2019-07-23,5.27,5.31,5.23,105652.59,0.05,0.95,5.3,5.291,5.364,133734.86,119721.04,144064.76,5.31
2019-07-22,5.35,5.38,5.25,167097.52,-0.04,-0.76,5.298,5.289,5.37,130887.17,122101.09,147445.67,5.26
2019-07-19,5.28,5.35,5.28,92669.69,0.03,0.57,5.306,5.292,5.383,130441.96,129000.0,147413.62,5.3
2019-07-18,5.33,5.33,5.26,104852.74,-0.09,-1.68,5.3,5.31,5.397,128196.58,130747.91,156190.41,5.27
2019-07-17,5.29,5.39,5.26,198401.77,0.06,1.13,5.3,5.333,5.408,125830.46,137899.63,164818.96,5.36
2019-07-16,5.28,5.31,5.26,91414.15,0.0,0.0,5.282,5.341,5.41,105707.22,133556.3,164395.45,5.3
2019-07-15,5.26,5.31,5.16,164871.44,0.03,0.57,5.28,5.364,5.413,113315.01,144113.91,164791.59,5.3
2019-07-12,5.25,5.29,5.24,81442.81,0.0,0.0,5.278,5.387,5.414,127558.05,156905.49,161638.72,5.27
2019-07-11,5.27,5.32,5.23,93022.12,0.0,0.0,5.32,5.398,5.417,133299.25,162749.0,166769.35,5.27
2019-07-10,5.29,5.31,5.25,97785.6,-0.02,-0.38,5.366,5.418,5.424,149968.8,168017.81,174575.33,5.27
2019-07-09,5.26,5.32,5.21,129453.09,0.0,0.0,5.4,5.436,5.428,161405.37,168408.47,179135.56,5.29
2019-07-08,5.45,5.45,5.27,236086.61,-0.19,-3.47,5.448,5.45,5.433,174912.81,172790.25,186432.1,5.29
2019-07-05,5.52,5.52,5.45,110148.81,-0.02,-0.36,5.496,5.474,5.43,186252.93,165827.25,180183.56,5.48
2019-07-04,5.45,5.54,5.45,176369.89,0.06,1.1,5.476,5.483,5.416,192198.76,181632.91,182109.58,5.5
2019-07-03,5.53,5.53,5.43,154968.44,-0.09,-1.63,5.47,5.483,5.404,186066.82,191738.29,179086.46,5.44
2019-07-02,5.55,5.57,5.5,196990.31,0.0,0.0,5.472,5.479,5.394,175411.57,195234.6,178075.66,5.53
2019-07-01,5.49,5.57,5.45,292787.22,0.15,2.79,5.452,5.461,5.381,170667.69,185469.27,175977.23,5.53
2019-06-28,5.47,5.48,5.35,139877.92,-0.09,-1.65,5.452,5.44,5.371,145401.56,166371.95,168742.19,5.38
2019-06-27,5.46,5.51,5.46,145710.19,0.02,0.37,5.49,5.435,5.365,171067.06,170789.69,168379.54,5.47
2019-06-26,5.44,5.49,5.41,101692.19,0.02,0.37,5.496,5.429,5.358,197409.76,181132.86,169496.76,5.45
2019-06-25,5.54,5.55,5.4,173270.92,-0.1,-1.81,5.486,5.42,5.354,215057.62,189862.66,176299.15,5.43
2019-06-24,5.56,5.56,5.51,166456.58,-0.04,-0.72,5.47,5.415,5.348,200270.85,200073.95,178015.08,5.53
2019-06-21,5.52,5.6,5.52,268205.41,0.07,1.27,5.428,5.385,5.331,187342.34,194539.87,178250.61,5.57
2019-06-20,5.39,5.5,5.36,277423.69,0.1,1.85,5.38,5.348,5.313,170512.32,182586.26,173476.92,5.5
2019-06-19,5.43,5.49,5.37,189931.52,0.05,0.94,5.362,5.324,5.301,164855.96,166434.63,167512.45,5.4
