date,open,high,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,close
2019-08-08,24.61,24.73,23.53,217324.84,-0.54,-2.21,24.098,23.928,24.436,303062.27,244582.16,173604.37,23.84
2019-08-07,24.28,24.66,23.63,368039.97,1.38,6.0,24.352,23.861,24.546,359674.01,245395.59,166664.14,24.38
2019-08-06,23.44,23.94,22.91,261946.16,-1.16,-4.8,24.134,23.831,24.631,307004.2,217678.89,151483.91,23.0
2019-08-05,24.84,24.98,23.96,247754.64,-0.95,-3.78,24.216,23.926,24.802,275643.2,199140.06,143616.74,24.16
2019-08-02,24.57,25.65,24.57,420245.75,0.0,0.0,24.056,23.902,24.893,242101.81,194402.89,137953.5,25.11
2019-08-01,23.0,25.4,22.98,500383.53,1.82,7.82,23.758,23.931,24.989,186102.05,159944.22,121253.02,25.11
2019-07-31,23.41,23.47,22.93,104690.91,-0.12,-0.51,23.37,23.964,25.09,131117.18,116601.0,103048.01,23.29
2019-07-30,23.36,23.7,23.36,105141.18,0.05,0.21,23.528,24.202,25.291,128353.58,111393.53,109395.52,23.41
2019-07-29,23.6,23.61,23.26,80047.7,-0.26,-1.1,23.636,24.429,25.51,122636.91,108077.51,125789.87,23.36
2019-07-26,22.9,23.68,22.9,140246.94,0.45,1.94,23.748,24.688,25.652,146703.96,110067.06,132146.84,23.62
2019-07-25,24.07,24.07,22.81,225459.16,-0.91,-3.78,24.104,24.943,25.735,133786.39,102626.59,129368.96,23.17
2019-07-24,24.0,24.39,23.9,90872.9,0.13,0.54,24.558,25.231,25.854,102084.83,87932.69,123897.71,24.08
2019-07-23,24.0,24.1,23.75,76557.84,0.03,0.12,24.876,25.431,25.937,94433.49,85288.92,124291.45,23.95
2019-07-22,25.66,25.66,23.82,200382.98,-1.48,-5.83,25.222,25.677,26.016,93518.11,88093.43,125833.81,23.92
2019-07-19,25.43,25.88,25.38,75659.09,-0.04,-0.16,25.628,25.883,26.121,73430.16,81504.12,120696.89,25.4
2019-07-18,25.63,25.86,25.44,66951.32,-0.23,-0.9,25.782,26.047,26.15,71466.78,82561.81,124583.99,25.44
2019-07-17,25.68,25.84,25.41,52616.21,-0.01,-0.04,25.904,26.215,26.164,73780.55,89495.03,129499.72,25.67
2019-07-16,25.71,26.01,25.65,71980.97,-0.27,-1.04,25.986,26.38,26.159,76144.36,107397.51,131403.33,25.68
2019-07-15,26.0,26.16,25.32,99943.19,-0.22,-0.84,26.132,26.59,26.154,82668.75,143502.22,131183.19,25.95
2019-07-12,26.05,26.55,26.05,65842.19,0.12,0.46,26.138,26.615,26.148,89578.08,154226.63,128667.34,26.17
2019-07-11,26.19,26.59,25.98,78520.21,-0.03,-0.12,26.312,26.526,26.135,93656.85,156111.33,130589.36,26.05
2019-07-10,26.45,26.55,26.01,64435.24,-0.33,-1.25,26.526,26.476,26.157,105209.5,159862.73,131280.03,26.08
2019-07-09,25.81,26.6,25.73,104602.93,0.43,1.66,26.774,26.442,26.176,138650.66,163293.98,134302.03,26.41
