date,open,high,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,close
2019-08-08,63.78,65.55,63.71,95002.61,2.18,3.46,63.544,64.815,64.817,61315.69,57404.89,56415.59,65.17
2019-08-07,63.27,63.73,62.76,44608.04,0.09,0.14,63.488,64.856,64.737,50433.72,52863.32,54138.9,62.99
2019-08-06,61.81,63.02,61.62,53205.81,0.1,0.16,63.888,65.123,64.806,52053.94,56464.94,54684.29,62.9
2019-08-05,63.3,63.77,62.54,55319.85,-1.06,-1.66,64.594,65.326,64.886,50010.91,55591.95,54800.61,62.8
2019-08-02,63.8,64.39,62.93,58442.16,-1.03,-1.59,65.418,65.498,64.978,49412.88,55797.23,55430.16,63.86
2019-08-01,65.0,65.47,64.51,40592.76,-0.1,-0.15,66.086,65.607,65.081,53494.08,55550.78,55543.71,64.89
2019-07-31,66.4,66.5,64.75,52709.11,-1.44,-2.17,66.224,65.546,65.131,55292.91,56584.2,57445.56,64.99
2019-07-30,67.3,67.46,66.38,42990.69,-0.49,-0.73,66.358,65.545,65.219,60875.95,56298.46,59268.45,66.43
2019-07-29,67.01,68.1,66.78,52329.66,-0.28,-0.42,66.058,65.387,65.296,61172.99,57429.92,62411.06,66.92
2019-07-26,65.25,67.39,65.06,78848.2,1.62,2.47,65.578,65.188,66.505,62181.57,59098.27,64729.04,67.2
2019-07-25,65.63,66.0,64.58,49586.91,-0.08,-0.12,65.128,64.818,67.479,57607.47,55426.29,63154.24,65.58
2019-07-24,65.1,65.88,64.7,80624.28,0.73,1.12,64.868,64.617,68.551,57875.49,55414.48,63983.85,65.66
2019-07-23,64.8,65.06,64.32,44475.88,0.41,0.64,64.732,64.489,69.612,51720.97,52903.63,64417.66,64.93
2019-07-22,64.83,65.2,63.8,57372.6,-0.43,-0.66,64.716,64.446,70.549,53686.85,54009.28,64314.52,64.52
2019-07-19,64.59,65.07,64.11,55977.66,0.67,1.04,64.798,64.457,71.578,56014.96,55063.09,63886.06,64.95
2019-07-18,64.75,65.07,63.2,50927.02,-0.7,-1.08,64.508,64.554,72.583,53245.11,55536.64,64605.01,64.28
2019-07-17,64.86,65.6,64.5,49851.67,0.13,0.2,64.366,64.716,73.686,52953.47,58306.92,65561.76,64.98
2019-07-16,64.72,65.1,64.33,54305.28,-0.08,-0.12,64.246,64.893,74.723,54086.3,62238.45,66184.41,64.85
2019-07-15,63.09,65.1,61.83,69013.16,1.43,2.25,64.176,65.205,75.733,54331.71,67392.2,65759.93,64.93
2019-07-12,63.7,64.76,63.5,42128.41,-0.07,-0.11,64.116,67.822,76.736,54111.22,70359.81,65633.79,63.5
2019-07-11,64.7,64.8,63.2,49468.82,-0.81,-1.26,64.6,70.14,77.671,57828.16,70882.19,66378.13,63.57
2019-07-10,64.76,65.82,64.15,55515.82,-0.12,-0.19,65.066,72.484,78.538,63660.37,72553.22,65385.62,64.38
2019-07-09,64.26,65.2,64.0,55532.34,-0.13,-0.2,65.54,74.735,79.358,70390.6,75931.7,63864.01,64.5
2019-07-08,65.5,65.96,63.4,67910.69,-1.29,-1.96,66.234,76.651,80.184,80452.68,74619.75,63047.62,64.63
2019-07-05,66.19,66.3,65.05,60713.15,0.02,0.03,71.528,78.698,80.895,86608.39,72709.03,60950.7,65.92
2019-07-04,66.6,66.95,65.26,78629.87,-0.85,-1.27,75.68,80.612,81.457,83936.21,73673.38,58931.58,65.9
2019-07-03,67.73,67.73,66.4,89166.97,-1.22,-1.79,79.902,82.655,82.022,81446.07,72816.6,56196.93,66.75
2019-07-02,64.6,69.4,64.6,105842.74,3.31,5.12,83.93,84.552,82.56,81472.79,70130.37,52779.73,67.97
2019-07-01,87.99,92.66,87.12,98689.24,4.42,5.1,87.068,86.26,83.077,68786.82,64127.67,48721.73,91.1
2019-06-28,86.89,87.0,85.71,47352.21,-0.33,-0.38,85.868,85.65,82.482,58809.66,60907.78,44986.57,86.68
2019-06-27,87.5,87.66,86.01,66179.17,0.12,0.14,85.544,85.202,82.098,63410.55,61874.07,43629.37,87.01
2019-06-26,84.62,87.36,82.82,89300.57,3.23,3.86,85.408,84.591,81.734,64187.13,58218.02,41626.94,86.89
2019-06-25,85.4,85.69,82.68,42412.93,-1.44,-1.69,85.174,83.98,81.339,58787.95,51796.32,38674.85,83.66
2019-06-24,84.3,85.3,84.01,48803.41,0.04,0.05,85.452,83.716,81.176,59468.51,51475.49,37870.34,85.1
2019-06-21,86.78,86.86,83.8,70356.68,-1.27,-1.47,85.432,83.091,80.906,63005.9,49192.37,36387.64,85.06
2019-06-20,85.64,86.33,85.03,70062.08,0.61,0.71,84.86,82.302,80.608,60337.6,44189.78,34246.78,86.33
2019-06-19,86.68,87.43,85.2,62304.65,0.67,0.79,83.774,81.388,80.39,52248.9,39577.25,32611.11,85.72
2019-06-18,84.8,85.3,84.35,45815.75,0.05,0.06,82.786,80.568,80.16,44804.68,35429.09,31192.99,85.05
2019-06-17,82.36,86.68,82.36,66490.35,2.8,3.41,81.98,79.894,79.832,43482.47,33315.79,30169.86,85.0
2019-06-14,80.8,83.69,80.78,57015.15,1.3,1.61,80.75,79.314,79.605,35378.83,29065.36,28464.95,82.2
2019-06-13,80.8,81.87,80.31,29618.62,0.12,0.15,79.744,78.994,79.568,28041.97,25384.67,26725.73,80.9
2019-06-12,80.84,81.68,80.33,25083.53,-0.24,-0.3,79.002,78.876,79.599,26905.6,25035.87,26798.05,80.78
2019-06-11,78.8,81.5,78.44,39204.71,2.17,2.75,78.35,78.698,79.588,26053.5,25553.38,27616.73,81.02
2019-06-10,77.65,78.95,76.77,25972.16,1.68,2.18,77.808,78.635,79.527,23149.11,24265.19,27824.6,78.85
2019-06-06,77.0,77.9,76.63,20330.82,-0.02,-0.03,77.878,78.721,79.499,22751.88,23582.91,29574.42,77.17
2019-06-05,78.3,78.5,76.92,23936.76,-0.33,-0.43,78.244,78.913,79.378,22727.38,24303.78,32768.83,77.19
2019-06-04,78.5,79.12,77.49,20823.07,-0.79,-1.01,78.75,79.391,79.519,23166.14,25644.98,33097.9,77.52
2019-06-03,79.0,79.68,77.67,24682.73,-0.89,-1.12,79.046,79.751,79.685,25053.25,26956.88,33745.03,78.31
2019-05-31,79.0,80.07,78.86,23986.01,0.2,0.25,79.462,79.769,79.812,25381.26,27023.92,36113.83,79.2
2019-05-30,79.35,79.98,78.51,20208.32,-0.72,-0.9,79.564,79.895,80.278,24413.95,27864.54,36665.92,79.0
2019-05-29,78.85,80.32,78.7,26130.56,0.72,0.91,79.582,80.142,80.827,25880.17,28066.79,37314.42,79.72
2019-05-28,79.99,80.4,78.47,30258.63,-1.39,-1.73,80.032,80.321,81.256,28123.81,28560.24,37443.48,79.0
