date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-07-16,31.78,32.09,31.19,30.77,97323.08,-0.51,-1.61,31.554,31.665,30.779,88734.26,114345.09,112476.58
2019-07-15,31.62,32.15,31.7,31.1,89238.35,-0.27,-0.84,31.646,31.756,30.624,89212.81,121676.34,111670.74
2019-07-12,31.24,32.25,31.97,31.08,89868.32,0.72,2.3,31.63,31.754,30.409,105659.4,127676.71,110793.18
2019-07-11,31.69,31.8,31.25,31.16,63472.21,-0.41,-1.29,31.856,31.606,30.901,125448.21,131431.38,109748.21
2019-07-10,31.68,32.19,31.66,30.88,103769.35,0.01,0.03,31.812,31.471,31.403,133718.87,133245.87,108272.85
2019-07-09,31.51,31.95,31.65,31.2,99715.83,0.03,0.1,31.776,31.271,31.888,139955.91,132048.29,104942.23
2019-07-08,33.02,33.2,31.62,31.59,171471.31,-1.48,-4.47,31.866,31.037,32.365,154139.87,129704.71,103300.5
2019-07-05,31.5,33.1,33.1,31.2,188812.36,2.07,6.67,31.878,30.801,32.77,149694.02,122463.11,97536.17
2019-07-04,31.77,31.88,31.03,30.7,104825.51,-0.45,-1.43,31.356,30.371,33.067,137414.55,116274.29,90819.25
2019-07-03,31.9,32.3,31.48,30.97,134954.55,-0.62,-1.93,31.13,30.169,33.505,132772.86,114740.58,91411.31
2019-07-02,31.68,33.09,32.1,31.35,170635.64,0.42,1.33,30.766,29.892,34.018,124140.66,110608.07,87596.95
2019-07-01,31.15,31.86,31.68,30.78,149242.02,1.19,3.9,30.208,29.492,34.559,105269.55,101665.14,82554.42
2019-06-28,30.2,30.77,30.49,30.0,127415.05,0.59,1.97,29.724,29.064,35.084,95232.2,93909.66,76953.93
2019-06-27,29.78,29.95,29.9,29.38,81617.04,0.24,0.81,29.386,30.195,35.663,95134.02,88065.04,73297.37
2019-06-26,29.07,29.8,29.66,29.07,91793.55,0.35,1.19,29.208,31.335,36.263,96708.3,83299.84,71715.25
2019-06-25,29.27,29.39,29.31,28.67,76280.11,0.05,0.17,29.018,32.505,36.904,97075.48,77836.18,69380.23
2019-06-24,28.8,29.55,29.26,28.5,99055.25,0.46,1.6,28.776,33.692,37.552,98060.72,76896.28,68530.06
2019-06-21,29.01,29.64,28.8,28.64,126924.13,-0.21,-0.72,28.404,34.739,38.173,92587.12,72609.24,67078.02
2019-06-20,28.6,29.28,29.01,28.38,89488.46,0.3,1.04,31.004,35.762,38.853,80996.06,65364.21,63994.6
2019-06-19,28.6,28.88,28.71,28.22,93629.43,0.61,2.17,33.462,36.841,39.606,69891.38,68082.05,62403.89
