date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-07-16,3.0,3.04,3.04,3.0,192859.0,0.02,0.66,3.024,3.098,3.149,256925.39,323718.11,406102.0
2019-07-15,3.0,3.03,3.02,2.95,297974.53,0.02,0.67,3.034,3.117,3.146,272559.19,370232.63,404762.95
2019-07-12,2.99,3.01,3.0,2.98,257049.08,0.02,0.67,3.044,3.138,3.145,311425.73,384464.65,406251.42
2019-07-11,3.03,3.07,3.04,3.01,196965.23,0.02,0.66,3.088,3.152,3.146,319648.73,388819.67,412279.74
2019-07-10,3.09,3.09,3.02,2.99,339779.09,-0.07,-2.27,3.13,3.168,3.147,374449.74,397763.95,415002.57
2019-07-09,3.06,3.09,3.09,3.04,271028.03,0.02,0.65,3.172,3.187,3.15,390510.83,382328.17,419671.37
2019-07-08,3.21,3.21,3.07,3.05,492307.22,-0.15,-4.66,3.2,3.198,3.144,467906.06,393282.59,417654.81
2019-07-05,3.26,3.26,3.22,3.2,298164.06,-0.03,-0.92,3.232,3.219,3.139,457503.57,390910.63,403147.98
2019-07-04,3.23,3.3,3.25,3.22,470970.28,0.02,0.62,3.216,3.22,3.127,457990.62,423046.67,405830.53
2019-07-03,3.22,3.27,3.23,3.18,420084.56,0.0,0.0,3.206,3.215,3.116,421078.16,465166.69,405325.65
2019-07-02,3.33,3.39,3.23,3.21,658004.19,0.0,0.0,3.202,3.199,3.102,374145.52,488485.89,407140.57
2019-07-01,3.21,3.23,3.23,3.19,440294.75,0.09,2.87,3.196,3.175,3.092,318659.12,439293.27,426095.3
2019-06-28,3.19,3.2,3.14,3.12,300599.31,-0.06,-1.88,3.206,3.151,3.089,324317.68,428038.19,416208.08
2019-06-27,3.2,3.25,3.2,3.18,286408.0,-0.01,-0.31,3.224,3.14,3.092,388102.72,435739.8,412674.75
2019-06-26,3.19,3.22,3.21,3.17,185421.33,0.01,0.31,3.224,3.125,3.093,509255.22,432241.19,417758.55
2019-06-25,3.24,3.26,3.2,3.16,380572.22,-0.08,-2.44,3.196,3.112,3.093,602826.27,457014.56,424237.07
2019-06-24,3.25,3.31,3.28,3.23,468587.56,0.05,1.55,3.154,3.09,3.09,559927.42,442027.02,420415.01
2019-06-21,3.2,3.26,3.23,3.18,619524.5,0.03,0.94,3.096,3.058,3.087,531758.69,415385.32,407848.94
2019-06-20,3.08,3.28,3.2,3.05,892170.5,0.13,4.24,3.056,3.034,3.088,483376.88,388614.39,386639.6
2019-06-19,3.1,3.15,3.07,3.05,653276.56,0.08,2.68,3.026,3.016,3.092,355227.15,345484.6,357834.31
2019-06-17,2.98,3.0,2.99,2.97,166078.0,0.0,0.0,3.028,3.005,3.101,311202.86,325795.25,338324.61
2019-06-14,3.03,3.04,2.99,2.98,327743.91,-0.04,-1.32,3.026,3.008,3.114,324126.62,412897.33,351450.25
2019-06-13,3.03,3.05,3.03,3.0,377615.41,-0.02,-0.66,3.02,3.026,3.135,299011.95,404377.97,348047.23
2019-06-12,3.08,3.08,3.05,3.03,251421.88,-0.03,-0.97,3.012,3.043,3.154,293851.9,389609.7,343265.97
2019-06-11,2.99,3.08,3.08,2.98,433155.09,0.1,3.36,3.006,3.06,3.168,335742.04,403275.91,343953.33
2019-06-10,2.99,3.01,2.98,2.97,230696.8,0.02,0.68,2.982,3.073,3.181,340387.63,391459.57,335391.21
2019-06-06,2.99,3.0,2.96,2.96,202170.59,-0.03,-1.0,2.99,3.09,3.202,501668.05,398803.0,341501.72
2019-06-05,3.02,3.05,2.99,2.98,351815.12,-0.03,-0.99,3.032,3.115,3.22,509743.99,400312.55,342131.52
2019-06-04,2.96,3.02,3.02,2.94,460872.62,0.06,2.03,3.074,3.141,3.239,485367.5,384664.81,345027.38
2019-06-03,3.01,3.03,2.96,2.94,456383.03,-0.06,-1.99,3.114,3.168,3.253,470809.78,370184.02,339846.15
2019-05-31,3.12,3.16,3.02,2.99,1037098.88,-0.15,-4.73,3.164,3.196,3.268,442531.5,350853.97,350190.7
2019-05-30,3.18,3.19,3.17,3.14,242550.3,-0.03,-0.94,3.19,3.22,3.294,295937.96,290003.16,316686.93
2019-05-29,3.2,3.24,3.2,3.18,229932.67,-0.02,-0.62,3.198,3.243,3.309,290881.11,291716.49,324950.93
