date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-07-16,4.3,4.43,4.42,4.29,558980.56,0.14,3.27,4.268,4.212,4.144,377489.31,386704.54,326318.96
2019-07-15,4.23,4.28,4.28,4.2,348496.38,0.07,1.66,4.202,4.182,4.125,299532.69,363399.02,306170.63
2019-07-12,4.26,4.27,4.21,4.2,219270.72,-0.03,-0.71,4.16,4.165,4.115,303146.01,361251.73,294317.74
2019-07-11,4.21,4.3,4.24,4.18,350773.59,0.05,1.19,4.148,4.151,4.108,361424.95,356142.15,290116.22
2019-07-10,4.11,4.24,4.19,4.07,409925.28,0.1,2.44,4.154,4.138,4.102,386974.32,349519.77,279976.39
2019-07-09,4.06,4.11,4.09,4.04,169197.48,0.02,0.49,4.156,4.126,4.098,395919.78,324721.72,267961.76
2019-07-08,4.13,4.14,4.07,4.02,366563.0,-0.08,-1.93,4.162,4.121,4.101,427265.36,335686.16,274360.95
2019-07-05,4.23,4.24,4.15,4.06,510665.38,0.03,0.73,4.17,4.122,4.102,419357.45,321141.48,268333.92
2019-07-04,4.19,4.29,4.27,4.18,478520.47,0.07,1.67,4.154,4.112,4.094,350859.35,304127.67,250361.35
2019-07-03,4.11,4.2,4.2,4.1,454652.56,0.08,1.94,4.122,4.091,4.081,312065.21,291210.65,233058.46
2019-07-02,4.1,4.12,4.12,4.05,325925.38,0.01,0.24,4.096,4.076,4.071,253523.66,265933.37,220022.85
2019-07-01,4.12,4.14,4.11,4.07,327023.47,0.04,0.98,4.08,4.068,4.068,244106.97,248942.23,215232.33
2019-06-28,4.12,4.14,4.07,4.07,168174.88,-0.04,-0.97,4.074,4.064,4.065,222925.52,227383.75,209482.64
2019-06-27,4.09,4.12,4.11,4.07,284549.78,0.04,0.98,4.07,4.065,4.063,257395.99,224090.28,219545.29
2019-06-26,4.02,4.08,4.07,4.02,161944.81,0.03,0.74,4.06,4.065,4.051,270356.08,210433.01,216797.67
2019-06-25,4.07,4.07,4.04,4.01,278841.91,-0.04,-0.98,4.056,4.07,4.037,278343.08,211201.79,213865.1
2019-06-24,4.07,4.08,4.08,4.04,221116.2,0.03,0.74,4.056,4.081,4.024,253777.48,213035.74,205840.63
2019-06-21,4.07,4.08,4.05,4.03,340527.25,-0.01,-0.25,4.054,4.081,4.008,231841.97,215526.36,199545.99
2019-06-20,4.03,4.12,4.06,4.01,349350.25,0.01,0.25,4.06,4.075,3.994,190784.57,196595.03,187578.23
2019-06-19,4.11,4.13,4.05,4.05,201879.77,0.01,0.25,4.07,4.071,3.98,150509.93,174906.27,175520.11
2019-06-18,4.08,4.09,4.04,4.02,156013.95,-0.03,-0.74,4.084,4.066,3.969,144060.5,174112.34,171587.91
2019-06-17,4.07,4.11,4.07,4.06,111438.65,-0.01,-0.24,4.106,4.068,3.955,172294.0,181522.43,171014.54
2019-06-14,4.11,4.13,4.08,4.07,135240.25,-0.03,-0.73,4.108,4.065,3.942,199210.75,191581.54,178894.49
2019-06-13,4.12,4.12,4.11,4.07,147977.05,-0.01,-0.24,4.09,4.06,3.932,202405.48,215000.3,180048.09
2019-06-12,4.15,4.15,4.12,4.09,169632.62,-0.03,-0.72,4.072,4.036,3.919,199302.61,223162.33,181830.72
2019-06-11,4.07,4.17,4.15,4.07,297181.41,0.07,1.72,4.048,4.003,3.903,204164.17,216528.41,182929.08
2019-06-10,4.01,4.1,4.08,4.01,246022.42,0.09,2.26,4.03,3.967,3.887,190750.87,198645.52,175434.89
2019-06-06,4.02,4.03,3.99,3.99,151213.88,-0.03,-0.75,4.022,3.934,3.876,183952.34,183565.62,178091.28
2019-06-05,4.04,4.05,4.02,4.0,132462.7,0.02,0.5,4.03,3.912,3.864,227595.13,178561.44,188412.5
2019-06-04,4.06,4.09,4.0,3.99,193940.45,-0.06,-1.48,4.0,3.889,3.858,247022.05,176133.96,195055.46
2019-06-03,4.03,4.1,4.06,4.01,230114.91,0.02,0.49,3.958,3.871,3.853,228892.64,169063.49,199152.26
2019-05-31,4.01,4.05,4.04,3.98,212029.75,0.01,0.25,3.904,3.842,3.845,206540.17,160506.65,216952.52
2019-05-30,3.85,4.06,4.03,3.84,369427.84,0.16,4.13,3.846,3.819,3.848,183178.9,166207.44,222970.31
2019-05-29,3.79,3.89,3.87,3.77,229597.31,0.08,2.11,3.794,3.804,3.855,129527.75,145095.87,229585.88
2019-05-28,3.79,3.82,3.79,3.77,103293.4,0.0,0.0,3.778,3.802,3.871,105245.86,140499.11,249232.58
2019-05-27,3.75,3.8,3.79,3.73,118352.55,0.04,1.07,3.784,3.802,3.885,109234.33,149329.76,261154.17
2019-05-24,3.75,3.79,3.75,3.74,95223.4,-0.02,-0.53,3.78,3.806,3.902,114473.14,152224.27,273422.35
2019-05-23,3.79,3.81,3.77,3.73,101172.1,-0.02,-0.53,3.792,3.818,3.916,149235.97,172616.95,280345.69
2019-05-22,3.83,3.83,3.79,3.78,108187.84,-0.03,-0.79,3.814,3.815,3.93,160663.98,198263.55,289418.32
2019-05-21,3.76,3.83,3.82,3.75,123235.77,0.05,1.33,3.826,3.826,3.946,175752.35,213976.96,303260.77
2019-05-20,3.79,3.81,3.77,3.73,144546.58,-0.04,-1.05,3.82,3.835,3.962,189425.19,229241.03,307700.88
2019-05-17,3.9,3.9,3.81,3.78,269037.56,-0.07,-1.8,3.832,3.848,3.983,189975.4,273398.39,321140.14
2019-05-16,3.83,3.89,3.88,3.83,158312.16,0.03,0.78,3.844,3.876,4.0,195997.93,279733.18,336208.58
2019-05-15,3.81,3.86,3.85,3.81,183629.69,0.06,1.58,3.816,3.906,4.012,235863.12,314075.89,351144.51
2019-05-14,3.79,3.84,3.79,3.76,191599.95,-0.04,-1.04,3.826,3.94,4.03,252201.56,357966.06,359631.38
2019-05-13,3.85,3.88,3.83,3.82,147297.62,-0.04,-1.03,3.85,3.967,4.05,269056.86,372978.58,369578.58
2019-05-10,3.77,3.89,3.87,3.75,299150.22,0.13,3.48,3.864,3.997,4.069,356821.38,394620.42,396098.54
2019-05-09,3.87,3.91,3.74,3.7,357638.12,-0.16,-4.1,3.908,4.013,4.092,363468.44,388074.42,406641.83
2019-05-08,3.86,3.96,3.9,3.77,265321.88,-0.01,-0.26,3.996,4.044,4.123,392288.66,380573.09,441419.04
2019-05-07,3.93,3.95,3.91,3.87,275876.47,0.01,0.26,4.054,4.065,4.158,463730.56,392544.58,471357.89
2019-05-06,4.01,4.02,3.9,3.82,586120.19,-0.19,-4.64,4.084,4.088,4.186,476900.3,386160.74,508451.17
2019-04-30,4.15,4.18,4.09,4.07,332385.53,-0.09,-2.15,4.13,4.117,4.203,432419.47,368881.89,511982.47
