date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-07-16,10.54,10.6,10.36,10.31,77012.22,-0.2,-1.89,10.42,10.483,10.399,53003.7,59063.66,70799.35
2019-07-15,10.46,10.66,10.56,10.26,56068.26,0.11,1.05,10.432,10.502,10.381,46602.06,60745.49,68611.32
2019-07-12,10.34,10.54,10.45,10.29,56381.18,0.11,1.06,10.4,10.506,10.356,52408.09,65756.11,67822.44
2019-07-11,10.46,10.52,10.34,10.31,37262.3,-0.05,-0.48,10.444,10.492,10.337,48159.33,65257.71,67600.04
2019-07-10,10.5,10.5,10.39,10.33,38294.55,-0.03,-0.29,10.516,10.511,10.328,59540.97,69793.68,68183.91
2019-07-09,10.48,10.57,10.42,10.35,45004.01,0.02,0.19,10.546,10.516,10.324,65123.61,79458.56,69986.44
2019-07-08,10.58,10.64,10.4,10.3,85098.42,-0.27,-2.53,10.572,10.483,10.319,74888.92,82012.55,74897.41
2019-07-05,10.72,10.77,10.67,10.6,35137.39,-0.03,-0.28,10.612,10.46,10.291,79104.12,79688.47,75163.8
2019-07-04,10.56,10.77,10.7,10.54,94170.5,0.16,1.52,10.54,10.418,10.234,82356.08,83124.75,77081.31
2019-07-03,10.53,10.58,10.54,10.36,66207.72,-0.01,-0.1,10.506,10.367,10.187,80046.38,82981.44,78719.35
2019-07-02,10.6,10.68,10.55,10.46,93830.59,-0.05,-0.47,10.486,10.315,10.132,93793.5,82535.05,81213.42
2019-07-01,10.45,10.68,10.6,10.45,106174.39,0.29,2.81,10.394,10.26,10.095,89136.18,76477.15,81300.59
2019-06-28,10.54,10.55,10.31,10.24,51397.21,-0.22,-2.09,10.308,10.206,10.048,80272.82,69888.77,78732.2
2019-06-27,10.51,10.57,10.53,10.38,82622.01,0.09,0.86,10.296,10.181,10.027,83893.42,69942.36,79123.07
2019-06-26,10.03,10.54,10.44,10.03,134943.31,0.35,3.47,10.228,10.145,10.001,85916.5,66574.15,77520.17
2019-06-25,10.2,10.2,10.09,9.98,70544.0,-0.08,-0.79,10.144,10.132,9.984,71276.6,60514.33,75703.19
2019-06-24,10.21,10.28,10.17,10.13,61857.57,-0.08,-0.78,10.126,10.155,9.98,63818.12,67782.27,77703.92
2019-06-21,10.25,10.34,10.25,10.17,69500.19,0.06,0.59,10.104,10.121,9.964,59504.72,70639.13,77167.68
2019-06-20,10.0,10.24,10.19,9.88,92737.41,0.17,1.7,10.066,10.05,9.947,55991.31,71037.87,78190.22
2019-06-19,10.2,10.28,10.02,9.98,61743.84,0.02,0.2,10.062,10.006,9.948,47231.79,74457.26,77236.03
2019-06-18,10.1,10.1,10.0,9.96,33251.58,-0.06,-0.6,10.12,9.949,9.959,49752.06,79891.79,77349.13
2019-06-17,10.03,10.15,10.06,10.0,40290.59,0.0,0.0,10.184,9.93,9.955,71746.43,86124.03,80190.26
2019-06-14,10.22,10.25,10.06,10.02,51933.13,-0.11,-1.08,10.138,9.889,9.958,81773.53,87575.63,82150.6
2019-06-13,10.28,10.31,10.17,10.14,48939.83,-0.14,-1.36,10.034,9.872,9.976,86084.44,88303.78,82763.07
2019-06-12,10.28,10.43,10.31,10.2,74345.18,-0.01,-0.1,9.95,9.857,9.985,101682.73,88466.2,84707.18
2019-06-11,9.89,10.41,10.32,9.89,143223.41,0.49,4.99,9.778,9.836,9.979,110031.52,90892.05,84537.1
2019-06-10,9.55,9.9,9.83,9.53,90426.1,0.29,3.04,9.676,9.804,9.975,100501.62,87625.58,80313.74
2019-06-06,9.86,9.86,9.54,9.46,73487.66,-0.21,-2.15,9.64,9.807,10.001,93377.73,83696.24,80241.79
2019-06-05,9.5,9.9,9.75,9.5,126931.32,0.3,3.17,9.71,9.843,10.029,90523.13,85342.57,79674.33
2019-06-04,9.8,9.8,9.45,9.38,116089.12,-0.36,-3.67,9.764,9.89,10.056,75249.66,80014.8,77903.29
2019-06-03,9.59,9.83,9.81,9.59,95573.92,0.16,1.66,9.894,9.968,10.095,71752.59,74806.47,77890.67
2019-05-31,9.74,9.8,9.65,9.65,54806.62,-0.04,-0.41,9.932,9.98,10.109,74749.53,74256.5,79945.71
2019-05-30,9.99,10.0,9.89,9.8,59214.68,-0.13,-1.3,9.974,10.027,10.161,74014.76,76725.57,81068.63
2019-05-29,10.09,10.11,10.02,9.99,50563.98,-0.08,-0.79,9.976,10.079,10.19,80162.0,77222.36,85273.71
2019-05-28,10.05,10.12,10.1,9.96,98603.73,0.1,1.0,10.016,10.113,10.221,84779.93,80948.16,89633.2
2019-05-27,9.86,10.06,10.0,9.79,110558.63,0.14,1.42,10.042,10.121,10.258,77860.35,78182.14,89340.96
2019-05-24,9.9,10.0,9.86,9.83,51132.77,-0.04,-0.4,10.028,10.146,10.31,73763.47,73001.9,87849.46
2019-05-23,10.12,10.2,9.9,9.87,89950.89,-0.32,-3.13,10.08,10.194,10.368,79436.38,76787.34,89917.61
2019-05-22,10.25,10.29,10.22,10.0,73653.63,-0.01,-0.1,10.182,10.214,10.423,74282.73,74006.1,93750.7
2019-05-21,9.95,10.3,10.23,9.94,64005.81,0.3,3.02,10.21,10.221,10.492,77116.38,75791.78,94735.87
2019-05-20,10.07,10.08,9.93,9.64,90074.27,-0.19,-1.88,10.2,10.221,10.56,78503.93,80974.88,95261.9
2019-05-17,10.44,10.47,10.12,10.05,79497.28,-0.29,-2.79,10.264,10.238,10.642,72240.33,85634.91,96625.56
2019-05-16,10.38,10.44,10.41,10.27,64182.64,0.05,0.48,10.308,10.294,10.726,74138.3,85411.69,98730.38
2019-05-15,10.25,10.37,10.36,10.21,87821.91,0.18,1.77,10.246,10.3,10.787,73729.46,93325.05,101354.94
2019-05-14,10.16,10.3,10.18,10.12,70943.55,-0.07,-0.68,10.232,10.329,10.855,74467.17,98318.25,101977.66
2019-05-13,10.26,10.3,10.25,10.14,58756.29,-0.09,-0.87,10.242,10.395,10.924,83445.83,100499.79,104370.42
2019-05-10,10.19,10.39,10.34,10.0,88987.09,0.24,2.38,10.212,10.474,11.006,99029.48,102697.02,106341.04
2019-05-09,10.07,10.35,10.1,10.05,62138.48,-0.19,-1.85,10.28,10.541,11.091,96685.08,103047.88,108359.95
2019-05-08,10.12,10.53,10.29,10.05,91510.44,0.06,0.59,10.354,10.631,11.182,112920.63,113495.3,119271.07
2019-05-07,10.1,10.35,10.23,10.07,115836.86,0.13,1.29,10.426,10.763,11.275,122169.32,113679.96,126564.2
