date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-07-16,11.5,11.57,11.55,11.44,216060.06,0.05,0.43,11.464,11.48,11.648,286848.66,292709.94,399895.41
2019-07-15,11.4,11.54,11.5,11.22,403056.03,-0.02,-0.17,11.428,11.486,11.662,287407.46,322269.66,403574.97
2019-07-12,11.39,11.62,11.52,11.39,348169.97,0.12,1.05,11.4,11.507,11.675,276217.6,336851.94,401032.22
2019-07-11,11.43,11.46,11.4,11.34,232858.34,0.05,0.44,11.41,11.523,11.689,258090.09,331580.11,407316.31
2019-07-10,11.43,11.43,11.35,11.31,234098.91,-0.02,-0.18,11.454,11.547,11.704,272256.82,356292.06,419156.4
2019-07-09,11.4,11.43,11.37,11.33,218854.05,0.01,0.09,11.496,11.578,11.716,298571.21,369855.37,432769.07
2019-07-08,11.56,11.57,11.36,11.31,347106.75,-0.21,-1.81,11.544,11.607,11.719,357131.86,428329.33,447959.48
2019-07-05,11.63,11.64,11.57,11.53,257532.41,-0.05,-0.43,11.614,11.674,11.731,397486.27,427814.0,452196.03
2019-07-04,11.61,11.67,11.62,11.57,303692.0,0.06,0.52,11.636,11.726,11.726,405070.13,457441.94,452533.02
2019-07-03,11.62,11.63,11.56,11.51,365670.84,-0.05,-0.43,11.64,11.784,11.716,440327.3,498720.23,453060.24
2019-07-02,11.72,11.74,11.61,11.57,511657.28,-0.1,-0.85,11.66,11.816,11.705,441139.53,507080.89,447315.39
2019-07-01,11.86,11.92,11.71,11.69,548878.81,0.03,0.26,11.67,11.837,11.689,499526.81,484880.29,436978.56
2019-06-28,11.67,11.68,11.68,11.54,295451.72,0.04,0.34,11.734,11.843,11.66,458141.73,465212.51,428022.98
2019-06-27,11.68,11.84,11.64,11.55,479977.84,-0.02,-0.17,11.816,11.854,11.631,509813.74,483052.51,426575.41
2019-06-26,11.56,11.73,11.66,11.55,369732.0,0.0,0.0,11.928,11.86,11.605,557113.16,482020.75,423007.01
2019-06-25,11.98,11.98,11.66,11.51,803593.69,-0.37,-3.08,11.972,11.854,11.587,573022.25,495682.77,440659.47
2019-06-24,12.09,12.13,12.03,11.96,341953.38,-0.06,-0.5,12.004,11.83,11.565,470233.76,467589.62,418023.75
2019-06-21,12.18,12.3,12.09,12.03,553811.81,-0.11,-0.9,11.952,11.788,11.519,472283.29,476578.06,413006.21
2019-06-20,11.95,12.32,12.2,11.85,716474.94,0.32,2.69,11.892,11.726,11.469,456291.28,447624.1,403471.97
2019-06-19,12.04,12.07,11.88,11.81,449277.44,0.06,0.51,11.792,11.647,11.417,406928.33,407400.24,387648.41
2019-06-18,11.82,11.9,11.82,11.72,289651.25,0.05,0.42,11.736,11.594,11.389,418343.29,387549.89,381672.48
2019-06-17,11.78,11.92,11.77,11.75,352201.03,-0.02,-0.17,11.656,11.54,11.365,464945.48,389076.83,384642.13
2019-06-14,11.74,11.87,11.79,11.71,473851.75,0.09,0.77,11.624,11.476,11.339,480872.83,390833.45,386232.0
2019-06-13,11.57,11.79,11.7,11.5,469660.16,0.1,0.86,11.56,11.408,11.314,438956.91,370098.31,379610.29
2019-06-12,11.42,11.7,11.6,11.4,506352.28,0.18,1.58,11.502,11.35,11.295,407872.16,363993.27,373329.51
2019-06-11,11.35,11.45,11.42,11.27,522662.16,0.16,1.42,11.452,11.319,11.276,356756.49,385636.18,368956.4
2019-06-10,11.57,11.7,11.61,11.53,431837.78,0.14,1.22,11.424,11.299,11.27,313208.18,368457.88,362965.77
2019-06-06,11.51,11.51,11.47,11.38,264272.16,0.06,0.53,11.328,11.249,11.256,300794.08,349434.36,365649.24
2019-06-05,11.43,11.52,11.41,11.35,314236.41,0.06,0.53,11.256,11.212,11.238,301239.72,359319.84,384499.66
