date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-07-16,10.35,10.41,10.33,10.26,241870.62,-0.07,-0.67,10.234,10.182,10.29,311471.41,302972.43,461339.96
2019-07-15,10.19,10.54,10.4,10.06,458873.56,0.23,2.26,10.172,10.191,10.252,316974.29,314649.85,458870.34
2019-07-12,10.12,10.25,10.17,10.04,232026.55,-0.01,-0.1,10.062,10.199,10.213,295784.95,327357.08,451386.52
2019-07-11,10.15,10.33,10.18,10.05,341102.69,0.09,0.89,10.062,10.207,10.191,296496.82,331636.57,459385.63
2019-07-10,10.04,10.2,10.09,9.92,283483.62,0.07,0.7,10.098,10.215,10.184,294632.25,347315.38,459740.76
2019-07-09,9.85,10.09,10.02,9.8,269385.03,0.17,1.73,10.13,10.222,10.18,294473.45,389525.09,469366.66
2019-07-08,10.05,10.21,9.85,9.79,352926.84,-0.32,-3.15,10.21,10.289,10.191,312325.4,426322.09,500746.93
2019-07-05,10.24,10.29,10.17,10.14,235585.92,-0.1,-0.97,10.336,10.372,10.187,358929.22,441437.71,505644.79
2019-07-04,10.3,10.43,10.36,10.18,331779.84,0.11,1.07,10.352,10.428,10.181,366776.31,507931.19,517554.97
2019-07-03,10.38,10.38,10.25,10.22,282689.62,-0.17,-1.63,10.332,10.444,10.165,399998.51,592686.33,521953.9
2019-07-02,10.44,10.53,10.42,10.33,358644.78,-0.06,-0.57,10.314,10.397,10.148,484576.74,619707.5,522569.4
2019-07-01,10.57,10.63,10.48,10.41,585945.94,0.23,2.24,10.368,10.312,10.125,540318.77,603090.84,526117.68
2019-06-28,10.27,10.29,10.25,10.11,274821.38,-0.01,-0.1,10.408,10.226,10.094,523946.2,575415.96,511364.17
2019-06-27,10.23,10.47,10.26,10.13,497890.84,0.1,0.98,10.504,10.174,10.078,649086.06,587134.7,515291.78
2019-06-26,10.38,10.38,10.16,10.02,705580.75,-0.53,-4.96,10.556,10.152,10.07,785374.14,572166.15,515928.74
2019-06-25,10.66,10.82,10.69,10.4,637354.94,0.01,0.09,10.48,10.138,10.073,754838.26,549208.23,520811.42
2019-06-24,10.88,10.9,10.68,10.63,504083.09,-0.05,-0.47,10.256,10.093,10.036,665862.9,575171.78,519205.5
2019-06-21,10.6,10.89,10.73,10.47,900520.69,0.21,2.0,10.044,10.002,9.982,626885.71,569851.87,515269.66
2019-06-20,9.75,10.75,10.52,9.72,1179331.25,0.74,7.57,9.844,9.934,9.941,525183.33,527178.76,490469.27
2019-06-19,10.09,10.19,9.78,9.76,552901.31,0.21,2.19,9.748,9.885,9.919,358958.15,451221.47,453246.12
2019-06-18,9.61,9.69,9.57,9.51,192478.16,-0.05,-0.52,9.796,9.899,9.944,343578.19,425431.29,450535.32
2019-06-17,9.69,9.82,9.62,9.55,309197.16,-0.11,-1.13,9.93,9.938,9.978,484480.65,449144.53,472545.94
2019-06-14,10.06,10.13,9.73,9.72,392008.78,-0.31,-3.09,9.96,9.961,10.015,512818.02,447312.38,488496.94
2019-06-13,10.02,10.15,10.04,9.95,348205.34,0.02,0.2,10.024,9.982,10.072,529174.19,443448.87,502875.19
2019-06-12,10.17,10.24,10.02,9.99,476001.53,-0.22,-2.15,10.022,9.987,10.106,543484.78,459691.34,524813.54
2019-06-11,9.76,10.29,10.24,9.76,896990.44,0.47,4.81,10.002,10.008,10.124,507284.39,492414.61,547891.6
2019-06-10,10.07,10.08,9.77,9.35,450884.0,-0.28,-2.79,9.946,9.978,10.158,413808.42,463239.22,538523.5
2019-06-06,9.97,10.22,10.05,9.96,473789.62,0.02,0.2,9.962,9.962,10.212,381806.73,460687.46,561110.64
2019-06-05,10.09,10.15,10.03,9.94,419758.31,0.11,1.11,9.94,9.948,10.216,357723.55,453759.79,561566.0
2019-06-04,9.94,10.01,9.92,9.71,294999.59,-0.04,-0.4,9.952,9.953,10.229,375897.9,455270.77,569340.53
2019-06-03,9.98,10.16,9.96,9.92,429610.56,0.11,1.12,10.014,9.988,10.258,477544.82,475639.34,594861.62
2019-05-31,10.0,10.04,9.85,9.8,290875.59,-0.09,-0.91,10.01,10.018,10.266,512670.02,495947.34,618024.08
2019-05-30,10.03,10.12,9.94,9.86,353373.72,-0.15,-1.49,9.962,10.069,10.335,539568.19,529681.5,634226.27
2019-05-29,10.08,10.3,10.09,10.05,510630.03,-0.14,-1.37,9.956,10.162,10.394,549796.02,562301.5,678853.14
2019-05-28,10.15,10.39,10.23,10.11,803234.19,0.29,2.92,9.954,10.225,10.498,534643.65,589935.74,724506.31
