date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-07-16,87.97,88.18,86.95,86.9,430869.22,-1.13,-1.28,87.928,88.717,88.399,494629.26,557312.38,706470.3
2019-07-15,88.1,88.77,88.08,86.62,594525.88,-0.67,-0.76,88.044,89.128,88.1,519862.28,574875.11,708130.52
2019-07-12,88.15,89.47,88.75,88.15,576717.75,0.77,0.88,88.146,89.504,87.692,558510.21,608032.28,696598.31
2019-07-11,88.49,89.3,87.98,87.69,514868.88,0.1,0.11,88.566,89.49,87.242,545271.14,609913.94,688199.07
2019-07-10,88.19,88.21,87.88,87.52,356164.59,0.35,0.4,88.95,89.497,86.868,561030.81,639881.6,685528.42
2019-07-09,88.68,88.85,87.53,86.99,557034.31,-1.06,-1.2,89.506,89.349,86.5,619995.49,650028.18,691617.84
2019-07-08,89.99,89.99,88.59,87.78,787765.5,-2.26,-2.49,90.212,89.259,86.208,629887.94,699518.39,710832.0
2019-07-05,90.0,91.14,90.85,89.83,510522.41,0.95,1.06,90.862,89.221,85.734,657554.34,680147.04,703731.13
2019-07-04,90.7,91.14,89.9,89.35,593667.25,-0.76,-0.84,90.414,88.933,85.047,674556.74,714900.82,699331.16
2019-07-03,91.16,91.6,90.66,89.8,650988.0,-0.4,-0.44,90.044,88.793,84.427,718732.39,808855.43,694006.36
2019-07-02,91.69,91.69,91.06,90.88,606496.56,-0.78,-0.85,89.192,88.081,83.792,680060.86,855628.22,687063.03
2019-07-01,90.6,92.47,91.84,90.6,926097.5,3.23,3.65,88.306,87.072,83.202,769148.84,841385.92,682803.62
2019-06-28,87.96,89.32,88.61,87.63,595534.38,0.56,0.64,87.58,85.88,82.56,702739.74,785164.34,661332.24
2019-06-27,87.0,88.47,88.05,86.99,814545.5,1.65,1.91,87.452,84.994,82.084,755244.89,766484.2,655979.36
2019-06-26,86.75,87.3,86.4,86.4,457630.34,-0.23,-0.27,87.542,84.238,81.67,898978.47,731175.24,663665.74
2019-06-25,88.1,88.18,86.63,85.32,1051936.5,-1.58,-1.79,86.97,83.65,81.26,1031195.58,733207.5,685476.22
2019-06-24,87.9,88.54,88.21,87.22,594052.0,0.24,0.27,85.838,83.157,80.787,913623.0,722145.61,662365.99
2019-06-21,87.95,88.56,87.97,87.23,858060.12,-0.53,-0.6,84.18,82.246,80.202,867588.94,727315.22,658281.04
2019-06-20,83.92,88.5,88.5,83.92,1533213.38,4.96,5.94,82.536,81.16,79.575,777723.51,683761.5,647661.58
2019-06-19,84.01,84.57,83.54,83.5,1118715.88,2.57,3.17,80.934,80.06,79.032,563372.01,579157.29,596837.5
2019-06-18,80.12,81.18,80.97,79.85,464073.62,1.05,1.31,80.33,79.503,78.765,435219.42,518497.85,572411.61
2019-06-17,79.8,80.67,79.92,79.5,363881.72,0.17,0.21,80.476,79.331,78.61,530668.22,524221.32,586458.12
2019-06-14,80.51,81.05,79.75,79.67,408732.97,-0.74,-0.92,80.312,79.239,78.569,587041.49,537500.14,602554.13
2019-06-13,80.8,81.0,80.49,79.8,461455.84,-0.03,-0.04,79.784,79.173,78.63,589799.49,545474.52,613659.05
2019-06-12,81.1,81.42,80.52,80.33,477952.94,-1.18,-1.44,79.186,79.102,78.633,594942.58,596156.25,630751.27
2019-06-11,79.26,81.91,81.7,79.13,941317.62,2.6,3.29,78.676,78.869,78.522,601776.29,637744.95,645992.7
2019-06-10,77.79,79.38,79.1,77.49,645748.06,1.99,2.58,78.186,78.417,78.369,517774.43,602586.36,641044.36
2019-06-06,77.75,77.9,77.11,76.88,422522.97,-0.39,-0.5,78.166,78.157,78.483,487958.8,589246.87,678361.87
2019-06-05,78.75,78.9,77.5,77.46,487171.31,-0.47,-0.6,78.562,77.99,78.461,501149.54,611561.65,713521.81
2019-06-04,79.18,79.48,77.97,77.86,512121.47,-1.28,-1.61,79.018,78.004,78.525,597369.92,614517.71,732582.03
2019-06-03,79.77,80.2,79.25,78.69,521308.34,0.25,0.32,79.062,78.027,78.685,673713.61,626325.36,755723.53
2019-05-31,79.15,80.57,79.0,79.0,496669.91,-0.09,-0.11,78.648,77.889,78.782,687398.3,648694.92,820088.58
2019-05-30,79.4,79.75,79.09,78.59,488476.69,-0.69,-0.86,78.148,77.899,79.137,690534.95,667608.12,841150.19
2019-05-29,77.5,80.98,79.78,77.18,968273.19,1.59,2.03,77.418,78.087,79.504,721973.76,681843.59,864055.15
2019-05-28,77.44,78.77,78.19,77.21,893839.94,1.01,1.31,76.99,78.163,79.671,631665.51,665346.3,848089.45
2019-05-27,76.25,77.66,77.18,75.35,589731.75,0.68,0.89,76.992,78.174,79.931,578937.11,654240.44,836185.91
2019-05-24,75.9,77.27,76.5,75.8,512353.16,1.06,1.41,77.13,78.321,80.324,609991.53,679502.35,847341.92
2019-05-23,76.5,76.83,75.44,75.05,645670.75,-1.1,-1.44,77.65,78.809,80.802,644681.3,767476.86,855630.08
2019-05-22,78.22,78.5,77.64,77.2,516731.94,-0.56,-0.72,78.756,78.931,81.278,641713.43,815481.97,869952.3
2019-05-21,78.05,79.25,78.2,77.68,630197.94,0.33,0.42,79.336,79.045,81.746,699027.09,850646.35,883572.3
2019-05-20,78.5,79.28,77.87,77.19,745003.88,-1.23,-1.55,79.356,79.342,82.051,729543.78,885121.69,871926.76
2019-05-17,81.06,81.2,79.1,78.98,685802.0,-1.87,-2.31,79.512,79.675,82.381,749013.16,991482.25,866272.34
2019-05-16,80.82,81.53,80.97,80.0,630831.38,0.43,0.53,79.968,80.375,82.677,890272.41,1014692.25,883793.38
