date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-07-16,9.2,9.3,9.19,9.16,60028.69,-0.06,-0.65,9.172,9.292,9.467,67879.58,72733.91,100340.18
2019-07-15,9.12,9.35,9.25,8.97,108213.02,0.12,1.31,9.164,9.353,9.466,69465.64,75123.46,99663.1
2019-07-12,9.19,9.23,9.13,9.09,65360.16,-0.02,-0.22,9.144,9.408,9.464,68707.98,79961.6,97760.92
2019-07-11,9.18,9.32,9.15,9.09,56509.02,0.01,0.11,9.23,9.438,9.463,65534.96,82288.39,99365.77
2019-07-10,9.15,9.22,9.14,9.1,49287.02,-0.01,-0.11,9.31,9.476,9.477,71101.08,87428.32,102743.94
2019-07-09,9.14,9.2,9.15,9.04,67958.97,0.0,0.0,9.412,9.515,9.489,77588.23,88980.38,111213.46
2019-07-08,9.51,9.52,9.15,9.12,104424.72,-0.41,-4.29,9.542,9.562,9.501,80781.28,92386.5,115175.6
2019-07-05,9.56,9.6,9.56,9.48,49495.07,0.01,0.1,9.672,9.622,9.496,91215.22,92679.93,114935.97
2019-07-04,9.69,9.73,9.55,9.48,84339.6,-0.1,-1.04,9.646,9.656,9.462,99041.81,108590.29,116364.83
2019-07-03,9.72,9.83,9.65,9.52,81722.79,-0.15,-1.53,9.642,9.676,9.429,103755.57,124865.86,115715.62
2019-07-02,9.79,9.86,9.8,9.71,83924.21,0.0,0.0,9.618,9.641,9.388,100372.52,127946.45,116388.43
2019-07-01,9.68,9.82,9.8,9.57,156594.45,0.37,3.92,9.582,9.579,9.353,103991.72,124202.74,116044.02
2019-06-28,9.5,9.53,9.43,9.32,88628.01,-0.1,-1.05,9.572,9.52,9.323,94144.63,115560.24,112144.85
2019-06-27,9.53,9.8,9.53,9.51,107908.39,0.0,0.0,9.666,9.488,9.315,118138.78,116443.15,114119.25
2019-06-26,9.61,9.7,9.53,9.43,64807.54,-0.09,-0.94,9.71,9.478,9.316,145976.14,118059.56,118925.92
2019-06-25,9.7,9.78,9.62,9.41,102020.19,-0.13,-1.33,9.664,9.463,9.305,155520.39,133446.55,120543.7
2019-06-24,9.86,9.95,9.75,9.7,107359.03,-0.15,-1.51,9.576,9.439,9.293,144413.77,137964.71,120347.27
2019-06-21,9.72,9.95,9.9,9.7,208598.73,0.15,1.54,9.468,9.369,9.262,136975.85,137192.01,118033.16
2019-06-20,9.3,10.0,9.75,9.28,247095.22,0.45,4.84,9.31,9.267,9.226,114747.52,124139.36,112631.14
2019-06-19,9.59,9.68,9.3,9.3,112528.76,0.12,1.31,9.246,9.181,9.205,90142.99,106565.39,108122.69
2019-06-18,9.19,9.27,9.18,9.15,46487.11,-0.03,-0.33,9.262,9.135,9.224,111372.72,104830.42,113331.04
2019-06-17,9.16,9.3,9.21,9.13,70169.42,0.1,1.1,9.302,9.127,9.227,131515.65,107885.29,116122.71
2019-06-14,9.38,9.51,9.11,9.09,97457.11,-0.32,-3.39,9.27,9.125,9.222,137408.16,108729.46,121101.43
2019-06-13,9.31,9.5,9.43,9.19,124072.53,0.05,0.53,9.224,9.141,9.254,133531.2,111795.35,125855.44
2019-06-12,9.37,9.87,9.38,9.29,218677.44,0.0,0.0,9.116,9.154,9.254,122987.79,119792.28,123520.05
2019-06-11,9.01,9.43,9.38,9.0,147201.75,0.33,3.65,9.008,9.146,9.248,98288.11,107640.84,115929.63
2019-06-10,8.88,9.13,9.05,8.68,99631.99,0.17,1.91,8.952,9.147,9.24,84254.94,102729.83,113024.81
