date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-07-16,17.97,18.02,18.02,17.81,27295.47,0.04,0.22,18.04,18.117,18.195,26324.86,36362.48,42437.94
2019-07-15,18.1,18.11,17.98,17.65,23829.62,-0.13,-0.72,18.096,18.146,18.2,34009.22,37398.27,42203.08
2019-07-12,18.08,18.14,18.11,17.91,18893.41,0.01,0.06,18.12,18.193,18.204,43791.85,40637.71,42888.34
2019-07-11,18.03,18.12,18.1,17.87,35609.62,0.11,0.61,18.13,18.199,18.212,45552.12,42229.73,44753.18
2019-07-10,18.32,18.35,17.99,17.97,25996.18,-0.31,-1.69,18.146,18.206,18.242,45068.7,42871.22,46947.37
2019-07-09,17.97,18.69,18.3,17.9,65717.25,0.2,1.1,18.194,18.223,18.259,46400.1,44043.03,47954.55
2019-07-08,18.1,18.21,18.1,17.52,72742.77,-0.06,-0.33,18.196,18.211,18.273,40787.33,42038.49,47938.72
2019-07-05,18.23,18.24,18.16,18.11,27694.78,-0.02,-0.11,18.266,18.239,18.28,37483.58,39203.81,45806.09
2019-07-04,18.21,18.29,18.18,18.17,33192.54,-0.05,-0.27,18.268,18.269,18.278,38907.34,43661.19,46755.98
2019-07-03,18.38,18.38,18.23,18.18,32653.15,-0.08,-0.44,18.266,18.276,18.275,40673.74,47131.57,46695.57
2019-07-02,18.49,18.49,18.31,18.28,37653.4,-0.14,-0.76,18.252,18.273,18.27,41685.96,48513.41,48177.89
2019-07-01,18.31,18.54,18.45,18.31,56224.02,0.28,1.54,18.226,18.254,18.257,43289.66,47007.88,48021.85
2019-06-28,18.2,18.25,18.17,18.04,34813.6,0.0,0.0,18.212,18.215,18.253,40924.04,45138.96,48344.27
2019-06-27,18.12,18.28,18.17,18.11,42024.52,0.01,0.06,18.27,18.224,18.255,48415.03,47276.62,49887.14
2019-06-26,18.05,18.23,18.16,18.05,37714.24,-0.02,-0.11,18.286,18.277,18.269,53589.39,51023.52,49944.52
2019-06-25,18.38,18.43,18.18,18.02,45671.92,-0.2,-1.09,18.294,18.295,18.298,55340.86,51866.08,51499.06
2019-06-24,18.45,18.75,18.38,18.32,44395.9,-0.08,-0.43,18.282,18.335,18.319,50726.1,53838.95,52195.07
2019-06-21,18.2,18.58,18.46,18.2,72268.59,0.21,1.15,18.218,18.32,18.313,49353.89,52408.37,52133.83
2019-06-20,18.11,18.38,18.25,18.05,67896.31,0.05,0.28,18.178,18.287,18.307,46138.21,49850.77,51623.09
2019-06-19,18.4,18.48,18.2,18.16,46471.6,0.08,0.44,18.268,18.273,18.324,48457.64,46259.58,54835.67
2019-06-18,18.08,18.25,18.12,18.01,22598.12,0.06,0.33,18.296,18.267,18.312,48391.29,47842.38,54679.24
2019-06-17,18.18,18.3,18.06,18.01,37534.84,-0.2,-1.09,18.388,18.259,18.297,56951.79,49035.82,57579.44
2019-06-14,18.58,18.85,18.26,18.26,56190.2,-0.44,-2.35,18.422,18.291,18.294,55462.85,51549.58,60195.16
2019-06-13,18.3,18.97,18.7,18.25,79493.44,0.36,1.96,18.396,18.285,18.294,53563.32,52497.65,60283.82
2019-06-12,18.59,18.59,18.34,18.34,46139.87,-0.24,-1.29,18.278,18.26,18.277,44061.51,48865.52,59518.41
2019-06-11,18.23,18.62,18.58,18.13,65400.6,0.35,1.92,18.238,18.301,18.273,47293.46,51132.05,61165.94
2019-06-10,18.24,18.34,18.23,18.12,30090.15,0.1,0.55,18.13,18.303,18.261,41119.86,50551.2,61886.49
2019-06-06,18.11,18.23,18.13,17.9,46692.52,0.02,0.11,18.16,18.305,18.281,47636.3,51859.29,66565.3
2019-06-05,18.21,18.29,18.11,18.0,31984.42,-0.03,-0.17,18.174,18.326,18.3,51431.98,53395.42,68608.07
2019-06-04,18.0,18.25,18.14,17.69,62299.62,0.1,0.55,18.242,18.374,18.321,53669.52,63411.77,72333.6
2019-06-03,18.33,18.34,18.04,18.04,34532.58,-0.34,-1.85,18.364,18.356,18.377,54970.63,61516.09,76620.58
2019-05-31,18.15,18.59,18.38,18.0,62672.37,0.18,0.99,18.476,18.335,18.375,59982.54,66123.05,83621.75
2019-05-30,18.32,18.33,18.2,17.82,65670.93,-0.25,-1.35,18.45,18.296,18.414,56082.27,68840.74,84800.54
2019-05-29,18.62,18.67,18.45,18.37,43172.12,-0.3,-1.6,18.478,18.302,18.459,55358.85,68070.0,89928.35
2019-05-28,18.51,18.83,18.75,18.36,68805.17,0.15,0.81,18.506,18.293,18.486,73154.01,70171.3,98198.05
2019-05-27,18.29,18.6,18.6,18.15,59592.12,0.35,1.92,18.348,18.245,18.528,68061.55,71199.83,102479.36
2019-05-24,18.22,18.52,18.25,18.2,43171.03,-0.09,-0.49,18.194,18.219,18.59,72263.56,73221.79,104796.58
2019-05-23,18.4,18.58,18.34,18.2,62053.83,-0.25,-1.34,18.142,18.257,18.662,81599.21,81271.32,110030.8
2019-05-22,18.0,18.98,18.59,17.5,132147.88,0.63,3.51,18.126,18.274,18.763,80781.14,83820.73,115449.28
2019-05-21,17.83,18.1,17.96,17.71,43342.91,0.13,0.73,18.08,18.268,18.85,67188.6,81255.44,116481.42
2019-05-20,17.88,18.06,17.83,17.2,80602.14,-0.16,-0.89,18.142,18.397,18.99,74338.1,91725.07,126191.63
2019-05-17,18.25,18.35,17.99,17.9,89849.27,-0.27,-1.48,18.244,18.414,19.108,74180.01,101120.45,129667.72
2019-05-16,18.37,18.46,18.26,18.18,57963.5,-0.1,-0.55,18.372,18.532,19.218,80943.43,100760.33,135970.54
2019-05-15,18.39,18.51,18.36,18.23,64185.19,0.09,0.49,18.422,18.615,19.293,86860.32,111786.71,143239.38
2019-05-14,18.0,18.46,18.27,17.98,79090.38,-0.07,-0.38,18.456,18.679,19.392,95322.27,126224.8,146101.55
2019-05-13,18.33,18.47,18.34,18.04,79811.72,-0.29,-1.56,18.652,18.811,19.507,109112.05,133758.9,152616.11
2019-05-10,18.4,18.93,18.63,18.0,123666.34,0.12,0.65,18.584,18.961,19.638,128060.89,136371.38,158565.56
2019-05-09,18.3,19.11,18.51,18.15,87547.95,-0.02,-0.11,18.692,19.067,19.786,120577.24,138790.29,162736.63
2019-05-08,18.59,18.94,18.53,18.33,106494.96,-0.72,-3.74,18.808,19.252,19.94,136713.11,147077.83,167550.07
2019-05-07,18.0,19.73,19.25,17.62,148039.27,1.25,6.94,18.902,19.431,20.133,157127.33,151707.39,169867.92
2019-05-06,18.37,18.83,18.0,17.5,174555.95,-1.17,-6.1,18.97,19.582,20.312,158405.76,160658.2,169620.4
2019-04-30,19.09,19.65,19.17,18.9,86248.05,0.08,0.42,19.338,19.802,20.543,144681.86,158214.99,168681.88
