date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-07-16,20.8,20.86,20.7,20.61,31864.27,-0.18,-0.86,20.582,20.928,21.351,42875.49,49359.19,69686.56
2019-07-15,20.31,20.88,20.88,20.08,62316.03,0.42,2.05,20.584,21.092,21.351,43879.34,55162.95,70004.32
2019-07-12,20.3,20.58,20.46,20.27,32401.44,0.05,0.24,20.546,21.229,21.354,44915.37,59823.25,70496.49
2019-07-11,20.64,20.69,20.41,20.32,38723.04,-0.05,-0.24,20.77,21.321,21.389,48694.45,61893.0,75908.85
2019-07-10,20.75,20.81,20.46,20.38,49072.68,-0.25,-1.21,20.992,21.457,21.415,53773.46,64511.4,76659.86
2019-07-09,20.62,20.79,20.71,20.41,36883.5,0.02,0.1,21.274,21.59,21.436,55842.9,65123.26,77380.99
2019-07-08,21.47,21.47,20.69,20.58,67496.21,-0.89,-4.12,21.6,21.702,21.458,66446.56,71854.01,79233.36
2019-07-05,21.52,21.64,21.58,21.43,51296.84,0.06,0.28,21.912,21.891,21.448,74731.13,82804.18,77794.0
2019-07-04,21.87,22.12,21.52,21.4,64118.07,-0.35,-1.6,21.872,21.891,21.381,75091.54,88566.87,77243.35
2019-07-03,22.21,22.21,21.87,21.82,59419.86,-0.47,-2.1,21.922,21.868,21.329,75249.33,90396.62,76115.82
2019-07-02,22.2,22.6,22.34,22.06,89901.82,0.09,0.4,21.906,21.774,21.254,74403.62,90013.93,76977.49
2019-07-01,21.9,22.31,22.25,21.68,108919.07,0.87,4.07,21.804,21.61,21.187,77261.47,84845.7,75340.89
2019-06-28,21.85,21.85,21.38,21.16,53098.88,-0.39,-1.79,21.87,21.479,21.137,90877.23,81169.72,72690.46
2019-06-27,21.89,22.12,21.77,21.71,64907.03,-0.02,-0.09,21.91,21.457,21.126,102042.21,89924.69,72987.99
2019-06-26,21.86,22.11,21.79,21.68,55191.28,-0.04,-0.18,21.814,21.373,21.118,105543.9,88808.32,72807.14
2019-06-25,22.12,22.25,21.83,21.57,104191.08,-0.75,-3.32,21.642,21.281,21.117,105624.24,89638.73,74393.32
2019-06-24,22.22,22.86,22.58,21.93,176997.88,1.0,4.63,21.416,21.213,21.123,92429.93,86612.71,74122.04
2019-06-21,21.45,21.79,21.58,21.35,108923.77,0.29,1.36,21.088,21.005,21.038,71462.2,72783.82,68557.62
2019-06-20,20.93,21.38,21.29,20.68,82415.48,0.36,1.72,21.004,20.871,21.035,77807.18,65919.84,68372.65
2019-06-19,21.2,21.32,20.93,20.89,55592.98,0.23,1.11,20.932,20.79,21.088,72072.74,61835.03,74363.36
2019-06-18,20.84,20.99,20.7,20.59,38219.53,-0.24,-1.15,20.92,20.734,21.099,73653.23,63941.05,74924.81
2019-06-17,20.8,21.29,20.94,20.53,72159.26,-0.22,-1.04,21.01,20.763,21.099,80795.5,65836.07,75893.22
2019-06-14,21.3,22.2,21.16,21.08,140648.64,0.23,1.1,20.922,20.795,21.075,74105.44,64211.21,75323.95
2019-06-13,20.73,21.14,20.93,20.73,53743.29,0.06,0.29,20.738,20.794,21.077,54032.49,56051.29,70725.75
2019-06-12,21.02,21.34,20.87,20.7,63495.41,-0.28,-1.32,20.648,20.863,21.103,51597.32,56805.97,71335.24
2019-06-11,20.55,21.25,21.15,20.24,73930.9,0.65,3.17,20.548,20.952,21.129,54228.86,59147.9,71765.73
2019-06-10,20.4,20.66,20.5,20.3,38708.95,0.26,1.28,20.516,21.033,21.167,50876.65,61631.36,72191.48
2019-06-06,20.47,20.58,20.24,20.02,40283.91,-0.24,-1.17,20.668,21.071,21.207,54316.99,64331.43,74406.02
2019-06-05,20.6,20.65,20.48,20.36,41567.42,0.11,0.54,20.85,21.198,21.221,58070.1,70825.47,75149.32
2019-06-04,20.78,20.8,20.37,20.24,76653.14,-0.62,-2.95,21.078,21.386,21.237,62014.62,86891.69,75386.69
2019-06-03,21.24,21.49,20.99,20.7,57169.81,-0.27,-1.27,21.356,21.464,21.265,64066.93,85908.58,73949.01
2019-05-31,21.18,21.68,21.26,21.06,55910.65,0.11,0.52,21.55,21.435,21.257,72386.08,85950.36,75008.36
2019-05-30,21.49,21.5,21.15,20.93,59049.46,-0.47,-2.17,21.474,21.355,21.336,74345.87,86436.69,74193.28
2019-05-29,21.55,21.92,21.62,21.34,61290.02,-0.14,-0.64,21.546,21.36,21.411,83580.84,85400.2,74805.61
2019-05-28,21.94,22.09,21.76,21.39,86914.72,-0.2,-0.91,21.694,21.343,21.523,111768.75,85864.51,74466.29
2019-05-27,20.88,22.26,21.96,20.88,98765.55,1.08,5.17,21.572,21.306,21.655,107750.22,84383.56,73372.93
2019-05-24,21.28,21.57,20.88,20.8,65709.6,-0.63,-2.93,21.32,21.301,21.82,99514.64,82751.6,71046.91
2019-05-23,22.0,22.36,21.51,21.38,105224.29,-0.85,-3.8,21.236,21.343,22.018,98527.51,84480.61,70133.5
2019-05-22,21.1,23.16,22.36,21.1,202229.61,1.21,5.72,21.174,21.244,22.194,87219.56,79473.18,68326.94
2019-05-21,20.88,21.22,21.15,20.48,66822.04,0.45,2.17,20.992,21.087,22.356,59960.26,63881.7,61563.03
2019-05-20,20.25,21.18,20.7,20.25,57587.67,0.24,1.17,21.04,21.065,22.557,61016.91,61989.45,61068.98
2019-05-17,21.25,21.47,20.46,20.33,60773.92,-0.74,-3.49,21.282,21.078,22.804,65988.56,64066.36,62850.81
2019-05-16,21.21,21.36,21.2,21.06,48684.54,-0.25,-1.17,21.45,21.317,23.057,70433.7,61949.87,63669.71
2019-05-15,21.6,21.67,21.45,21.05,65933.12,0.06,0.28,21.314,21.462,23.24,71726.8,64211.03,64862.79
2019-05-14,21.55,21.8,21.39,21.24,72105.28,-0.52,-2.37,21.182,21.703,23.412,67803.14,63068.07,64250.93
2019-05-13,21.23,22.47,21.91,20.85,82445.94,0.61,2.86,21.09,22.004,23.577,62961.99,62362.3,64377.84
2019-05-10,20.82,21.4,21.3,20.24,82999.64,0.78,3.8,20.874,22.338,23.749,62144.16,59342.23,63890.83
2019-05-09,20.8,21.39,20.52,20.5,55150.02,-0.27,-1.3,21.184,22.692,23.974,53466.04,55786.39,62720.11
2019-05-08,20.5,21.18,20.79,20.12,46314.82,-0.14,-0.67,21.61,23.144,24.232,56695.25,57180.7,64767.03
2019-05-07,20.98,21.25,20.93,20.64,47899.54,0.1,0.48,22.224,23.625,24.517,58332.99,59244.36,67303.5
2019-05-06,22.31,22.35,20.83,20.61,78356.8,-2.02,-8.84,22.918,24.049,24.808,61762.61,60148.5,68932.68
2019-04-30,22.79,23.0,22.85,22.6,39609.0,0.2,0.88,23.802,24.53,25.097,56540.29,61635.27,70774.12
2019-04-29,23.66,23.84,22.65,22.6,71296.09,-1.21,-5.07,24.2,24.796,25.308,58106.74,65389.55,76643.88
2019-04-26,24.23,24.58,23.86,23.83,54503.54,-0.54,-2.21,24.678,25.018,25.466,57666.16,65514.55,77624.89
2019-04-25,25.28,25.39,24.4,24.38,65047.64,-0.85,-3.37,25.026,25.121,25.538,60155.73,65433.79,78049.75
2019-04-24,24.95,25.42,25.25,24.66,52245.16,0.41,1.65,25.18,25.149,25.607,58534.39,66393.38,78284.09
2019-04-23,24.88,25.2,24.84,24.72,47441.29,-0.2,-0.8,25.258,25.16,25.659,66730.24,68439.43,82249.6
2019-04-22,25.62,25.8,25.04,24.78,69093.15,-0.56,-2.19,25.392,25.255,25.703,72672.35,69653.83,84403.27
2019-04-19,25.44,25.76,25.6,25.28,66951.43,0.43,1.71,25.358,25.319,25.78,73362.95,72353.36,84745.52
2019-04-18,25.63,25.63,25.17,25.08,56940.91,-0.47,-1.83,25.216,25.409,25.828,70711.84,75362.64,86602.85
