date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-07-16,64.72,65.1,64.85,64.33,54305.28,-0.08,-0.12,64.246,64.893,74.723,54086.3,62238.45,66184.41
2019-07-15,63.09,65.1,64.93,61.83,69013.16,1.43,2.25,64.176,65.205,75.733,54331.71,67392.2,65759.93
2019-07-12,63.7,64.76,63.5,63.5,42128.41,-0.07,-0.11,64.116,67.822,76.736,54111.22,70359.81,65633.79
2019-07-11,64.7,64.8,63.57,63.2,49468.82,-0.81,-1.26,64.6,70.14,77.671,57828.16,70882.19,66378.13
2019-07-10,64.76,65.82,64.38,64.15,55515.82,-0.12,-0.19,65.066,72.484,78.538,63660.37,72553.22,65385.62
2019-07-09,64.26,65.2,64.5,64.0,55532.34,-0.13,-0.2,65.54,74.735,79.358,70390.6,75931.7,63864.01
2019-07-08,65.5,65.96,64.63,63.4,67910.69,-1.29,-1.96,66.234,76.651,80.184,80452.68,74619.75,63047.62
2019-07-05,66.19,66.3,65.92,65.05,60713.15,0.02,0.03,71.528,78.698,80.895,86608.39,72709.03,60950.7
2019-07-04,66.6,66.95,65.9,65.26,78629.87,-0.85,-1.27,75.68,80.612,81.457,83936.21,73673.38,58931.58
2019-07-03,67.73,67.73,66.75,66.4,89166.97,-1.22,-1.79,79.902,82.655,82.022,81446.07,72816.6,56196.93
2019-07-02,64.6,69.4,67.97,64.6,105842.74,3.31,5.12,83.93,84.552,82.56,81472.79,70130.37,52779.73
2019-07-01,87.99,92.66,91.1,87.12,98689.24,4.42,5.1,87.068,86.26,83.077,68786.82,64127.67,48721.73
2019-06-28,86.89,87.0,86.68,85.71,47352.21,-0.33,-0.38,85.868,85.65,82.482,58809.66,60907.78,44986.57
2019-06-27,87.5,87.66,87.01,86.01,66179.17,0.12,0.14,85.544,85.202,82.098,63410.55,61874.07,43629.37
2019-06-26,84.62,87.36,86.89,82.82,89300.57,3.23,3.86,85.408,84.591,81.734,64187.13,58218.02,41626.94
2019-06-25,85.4,85.69,83.66,82.68,42412.93,-1.44,-1.69,85.174,83.98,81.339,58787.95,51796.32,38674.85
2019-06-24,84.3,85.3,85.1,84.01,48803.41,0.04,0.05,85.452,83.716,81.176,59468.51,51475.49,37870.34
2019-06-21,86.78,86.86,85.06,83.8,70356.68,-1.27,-1.47,85.432,83.091,80.906,63005.9,49192.37,36387.64
2019-06-20,85.64,86.33,86.33,85.03,70062.08,0.61,0.71,84.86,82.302,80.608,60337.6,44189.78,34246.78
2019-06-19,86.68,87.43,85.72,85.2,62304.65,0.67,0.79,83.774,81.388,80.39,52248.9,39577.25,32611.11
2019-06-18,84.8,85.3,85.05,84.35,45815.75,0.05,0.06,82.786,80.568,80.16,44804.68,35429.09,31192.99
2019-06-17,82.36,86.68,85.0,82.36,66490.35,2.8,3.41,81.98,79.894,79.832,43482.47,33315.79,30169.86
2019-06-14,80.8,83.69,82.2,80.78,57015.15,1.3,1.61,80.75,79.314,79.605,35378.83,29065.36,28464.95
2019-06-13,80.8,81.87,80.9,80.31,29618.62,0.12,0.15,79.744,78.994,79.568,28041.97,25384.67,26725.73
2019-06-12,80.84,81.68,80.78,80.33,25083.53,-0.24,-0.3,79.002,78.876,79.599,26905.6,25035.87,26798.05
2019-06-11,78.8,81.5,81.02,78.44,39204.71,2.17,2.75,78.35,78.698,79.588,26053.5,25553.38,27616.73
2019-06-10,77.65,78.95,78.85,76.77,25972.16,1.68,2.18,77.808,78.635,79.527,23149.11,24265.19,27824.6
2019-06-06,77.0,77.9,77.17,76.63,20330.82,-0.02,-0.03,77.878,78.721,79.499,22751.88,23582.91,29574.42
2019-06-05,78.3,78.5,77.19,76.92,23936.76,-0.33,-0.43,78.244,78.913,79.378,22727.38,24303.78,32768.83
2019-06-04,78.5,79.12,77.52,77.49,20823.07,-0.79,-1.01,78.75,79.391,79.519,23166.14,25644.98,33097.9
2019-06-03,79.0,79.68,78.31,77.67,24682.73,-0.89,-1.12,79.046,79.751,79.685,25053.25,26956.88,33745.03
2019-05-31,79.0,80.07,79.2,78.86,23986.01,0.2,0.25,79.462,79.769,79.812,25381.26,27023.92,36113.83
2019-05-30,79.35,79.98,79.0,78.51,20208.32,-0.72,-0.9,79.564,79.895,80.278,24413.95,27864.54,36665.92
2019-05-29,78.85,80.32,79.72,78.7,26130.56,0.72,0.91,79.582,80.142,80.827,25880.17,28066.79,37314.42
2019-05-28,79.99,80.4,79.0,78.47,30258.63,-1.39,-1.73,80.032,80.321,81.256,28123.81,28560.24,37443.48
2019-05-27,79.72,80.8,80.39,78.5,26322.79,0.68,0.85,80.456,80.478,81.711,28860.51,29680.08,37424.39
2019-05-24,79.05,80.6,79.71,79.0,19149.44,0.62,0.78,80.076,80.419,82.136,28666.59,31384.01,38524.56
2019-05-23,81.88,81.88,79.09,78.98,27539.45,-2.88,-3.51,80.226,80.276,82.613,31315.13,35565.92,40001.0
2019-05-22,81.37,82.56,81.97,80.87,37348.75,0.85,1.05,80.702,79.843,83.249,30253.41,41233.89,39778.79
2019-05-21,79.0,81.76,81.12,78.54,33942.11,2.63,3.35,80.61,79.646,83.798,28996.67,40550.82,38966.34
2019-05-20,80.23,80.99,78.49,77.81,25353.18,-1.97,-2.45,80.5,79.619,84.389,30499.64,40533.18,38218.21
2019-05-17,81.32,82.45,80.46,80.0,32392.14,-1.01,-1.24,80.762,79.854,85.162,34101.43,45203.74,38117.83
2019-05-16,81.39,81.8,81.47,80.36,22230.85,-0.04,-0.05,80.326,80.66,85.834,39816.72,45467.3,38227.11
2019-05-15,80.98,82.0,81.51,80.06,31065.07,0.94,1.17,78.984,81.512,86.411,52214.38,46562.05,39395.56
2019-05-14,79.02,82.1,80.57,79.02,41456.97,0.77,0.96,78.682,82.19,87.148,52104.97,46326.71,39712.0
2019-05-13,78.07,80.8,79.8,77.17,43362.13,1.52,1.94,78.738,82.943,87.863,50566.71,45168.7,39846.06
2019-05-10,76.0,78.5,78.28,75.2,60968.59,3.52,4.71,78.946,83.853,88.753,56306.04,45665.1,42062.28
