date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-07-16,44.88,45.82,45.26,44.8,121355.29,0.43,0.96,44.398,44.43,43.42,86753.7,98921.1,99150.11
2019-07-15,44.02,44.94,44.83,43.8,135948.77,0.92,2.1,44.178,44.353,43.141,74876.17,102939.48,99325.95
2019-07-12,44.08,44.22,43.91,43.7,48312.21,-0.08,-0.18,43.98,44.315,42.817,73958.67,105466.58,95682.93
2019-07-11,44.44,44.5,43.99,43.7,71744.57,-0.01,-0.02,44.156,44.234,42.512,84961.89,107569.09,97796.78
2019-07-10,44.58,44.75,44.0,43.88,56407.66,-0.16,-0.36,44.31,44.117,42.182,91668.07,106535.56,97725.78
2019-07-09,44.3,44.44,44.16,43.91,61967.62,0.32,0.73,44.462,43.96,41.871,111088.49,108406.5,98346.46
2019-07-08,44.79,44.79,43.84,43.7,131361.27,-0.95,-2.12,44.528,43.778,41.553,131002.8,112862.19,99883.54
2019-07-05,44.16,45.1,44.79,44.16,103328.33,0.03,0.07,44.65,43.529,41.186,136974.49,105469.09,98817.36
2019-07-04,44.61,45.3,44.76,44.28,105275.48,0.0,0.0,44.312,43.25,40.818,130176.28,106674.39,97572.12
2019-07-03,45.14,45.54,44.76,44.51,153509.77,0.27,0.61,43.924,42.875,40.434,121403.05,104639.44,101181.04
2019-07-02,44.2,44.91,44.49,44.01,161539.16,0.04,0.09,43.458,42.409,40.195,105724.5,99379.13,96625.86
2019-07-01,44.63,44.81,44.45,44.0,161219.72,1.35,3.13,43.028,41.929,39.989,94721.58,95712.41,91748.5
2019-06-28,42.96,43.58,43.1,42.6,69337.29,0.28,0.65,42.408,41.319,39.782,73963.69,85899.29,86501.61
2019-06-27,42.31,43.35,42.82,42.31,61409.31,0.39,0.92,42.188,40.789,39.642,83172.49,88024.48,85684.91
2019-06-26,41.99,43.06,42.43,41.59,75117.03,0.09,0.21,41.826,40.246,39.543,87875.83,88916.0,86062.36
2019-06-25,41.11,42.5,42.34,40.63,106524.54,0.99,2.39,41.36,39.781,39.507,93033.76,88286.43,87321.35
2019-06-24,41.5,41.78,41.35,40.93,57430.3,-0.15,-0.36,40.83,39.328,39.417,96703.24,86904.89,86161.87
2019-06-21,41.94,42.38,42.0,41.46,115381.28,0.99,2.41,40.23,38.843,39.342,97834.88,92165.62,87041.9
2019-06-20,39.88,41.38,41.01,39.88,84925.98,0.91,2.27,39.39,38.386,39.228,92876.46,88469.85,88174.89
2019-06-19,40.62,41.17,40.1,40.0,100906.68,0.41,1.03,38.666,37.993,39.267,89956.17,97722.65,90043.31
2019-06-18,38.33,40.25,39.69,37.72,124871.95,1.34,3.49,38.202,37.981,39.397,83539.11,93872.59,91504.15
2019-06-17,38.07,38.7,38.35,37.67,63088.52,0.55,1.46,37.826,38.049,39.552,77106.55,87784.6,91969.25
2019-06-14,37.94,38.75,37.8,37.65,90589.19,0.41,1.1,37.456,38.245,39.787,86496.37,87103.94,99703.36
2019-06-13,37.68,37.75,37.39,36.81,70324.52,-0.39,-1.03,37.382,38.494,40.164,84063.23,83345.35,110393.23
2019-06-12,37.9,38.2,37.78,37.44,68821.35,-0.03,-0.08,37.32,38.84,40.356,105489.13,83208.72,113236.15
2019-06-11,36.41,38.0,37.81,36.28,92709.15,1.31,3.59,37.76,39.232,40.472,104206.06,86356.27,114151.81
2019-06-10,37.5,37.51,36.5,36.3,110037.62,-0.93,-2.48,38.272,39.506,40.58,98462.64,85418.85,112780.04
2019-06-06,37.13,38.05,37.43,37.13,78423.51,0.35,0.94,39.034,39.841,40.769,87711.52,81918.17,113562.55
2019-06-05,40.41,40.46,37.08,36.01,177454.0,-2.9,-7.25,39.606,40.07,40.871,82627.47,87879.92,113367.51
2019-06-04,40.1,40.56,39.98,39.85,62406.04,-0.39,-0.97,40.36,40.54,41.021,60928.3,82363.97,108571.13
2019-06-03,40.6,40.95,40.37,40.11,63992.05,0.06,0.15,40.704,40.813,41.05,68506.47,89135.72,111454.0
2019-05-31,40.39,41.01,40.31,40.03,56281.98,0.02,0.05,40.74,41.054,41.041,72375.06,96153.91,117264.38
2019-05-30,40.43,40.43,40.29,39.92,53003.26,-0.56,-1.37,40.648,41.328,41.18,76124.82,112302.79,125822.49
2019-05-29,40.85,41.16,40.85,40.7,68958.19,-0.85,-2.04,40.534,41.834,41.437,93132.38,137441.11,130772.82
2019-05-28,40.5,41.7,41.7,40.27,100296.89,1.15,2.84,40.72,41.872,41.634,103799.63,143263.59,131977.13
2019-05-27,40.1,40.72,40.55,39.37,83335.0,0.7,1.76,40.922,41.712,41.772,109764.97,141947.36,132157.84
2019-05-24,39.9,40.38,39.85,39.5,75030.77,0.13,0.33,41.368,41.653,41.994,119932.76,140141.24,131856.73
2019-05-23,41.55,41.55,39.72,39.48,138041.05,-2.06,-4.93,42.008,41.696,42.252,148480.75,145206.94,132972.11
2019-05-22,42.71,42.72,41.78,41.38,122294.46,-0.93,-2.18,43.134,41.671,42.505,181749.85,138855.1,130825.84
2019-05-21,42.93,43.71,42.71,42.58,130123.58,-0.07,-0.16,43.024,41.502,42.643,182727.55,134778.3,129599.37
2019-05-20,43.05,43.8,42.78,41.58,134173.95,-0.27,-0.63,42.502,41.287,42.759,174129.75,133772.27,126847.71
2019-05-17,45.0,45.0,43.05,42.89,217770.72,-2.3,-5.07,41.938,41.027,42.868,160349.71,138374.86,126012.49
2019-05-16,41.3,45.35,45.35,40.82,304386.53,4.12,9.99,41.384,41.032,42.987,141933.13,139342.2,123428.28
