date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-07-16,7.46,7.57,7.52,7.44,195868.98,0.07,0.94,7.444,7.554,7.588,175435.93,221354.77,338094.74
2019-07-15,7.41,7.52,7.45,7.27,205379.02,0.01,0.13,7.438,7.588,7.569,167765.26,231761.27,335402.79
2019-07-12,7.44,7.51,7.44,7.38,154703.28,0.02,0.27,7.448,7.628,7.552,202063.37,265600.5,335189.18
2019-07-11,7.45,7.52,7.42,7.4,168765.2,0.03,0.41,7.514,7.656,7.535,221932.86,274859.72,339094.83
2019-07-10,7.55,7.57,7.39,7.37,152463.19,-0.1,-1.33,7.594,7.688,7.523,244943.15,307401.45,343544.64
2019-07-09,7.51,7.54,7.49,7.46,157515.62,-0.01,-0.13,7.664,7.704,7.515,267273.61,322875.04,351616.53
2019-07-08,7.7,7.7,7.5,7.4,376869.56,-0.27,-3.48,7.738,7.699,7.503,295757.27,340396.07,367974.16
2019-07-05,7.79,7.8,7.77,7.7,254050.72,-0.05,-0.64,7.808,7.703,7.477,329137.63,329685.76,370306.43
2019-07-04,7.73,7.85,7.82,7.69,283816.66,0.08,1.03,7.798,7.684,7.441,327786.59,370179.06,371974.67
2019-07-03,7.85,7.86,7.74,7.73,264115.47,-0.12,-1.53,7.782,7.661,7.41,369859.76,409292.11,369631.44
2019-07-02,7.86,7.87,7.86,7.78,299933.94,0.01,0.13,7.744,7.622,7.383,378476.48,454834.71,370860.02
2019-07-01,7.98,8.05,7.85,7.84,543771.38,0.13,1.68,7.66,7.549,7.355,385034.88,439044.32,379569.6
2019-06-28,7.74,7.79,7.72,7.61,247295.5,-0.02,-0.26,7.598,7.476,7.322,330233.89,404777.86,362465.92
2019-06-27,7.6,7.83,7.74,7.58,494182.5,0.19,2.52,7.57,7.413,7.294,412571.53,403329.93,361139.73
2019-06-26,7.39,7.59,7.55,7.36,307199.06,0.11,1.48,7.54,7.357,7.267,448724.46,379687.83,348665.28
2019-06-25,7.51,7.53,7.44,7.35,332725.94,-0.1,-1.33,7.5,7.325,7.254,531192.94,380358.03,354321.82
2019-06-24,7.58,7.6,7.54,7.5,269766.47,-0.04,-0.53,7.438,7.306,7.247,493053.77,395552.24,360731.77
2019-06-21,7.57,7.76,7.58,7.51,658983.69,-0.01,-0.13,7.354,7.25,7.227,479321.82,410927.1,362283.49
2019-06-20,7.32,7.64,7.59,7.31,674947.12,0.24,3.27,7.256,7.198,7.2,394088.34,373770.28,341275.25
2019-06-19,7.38,7.55,7.35,7.28,719541.5,0.22,3.09,7.174,7.159,7.18,310651.19,329970.77,322610.92
2019-06-18,7.12,7.16,7.13,7.06,142030.06,0.01,0.14,7.15,7.143,7.171,229523.11,286885.33,300160.68
2019-06-17,7.11,7.19,7.12,7.08,201106.75,0.03,0.42,7.174,7.161,7.168,298050.72,320094.88,306971.26
2019-06-14,7.17,7.21,7.09,7.09,232816.25,-0.09,-1.25,7.146,7.168,7.169,342532.37,320153.99,318992.65
2019-06-13,7.26,7.28,7.18,7.15,257761.41,-0.05,-0.69,7.14,7.174,7.185,353452.22,318949.52,322643.87
2019-06-12,7.28,7.29,7.23,7.18,313901.09,-0.02,-0.28,7.144,7.177,7.193,349290.35,317642.73,325792.32
2019-06-11,7.0,7.27,7.25,6.96,484668.09,0.27,3.87,7.136,7.183,7.192,344247.55,328285.6,337610.99
2019-06-10,7.05,7.05,6.98,6.8,423515.0,-0.08,-1.13,7.148,7.187,7.199,342139.04,325911.29,336979.71
2019-06-06,7.26,7.28,7.06,7.02,287415.53,-0.14,-1.94,7.19,7.204,7.231,297775.6,313639.88,347046.48
2019-06-05,7.24,7.27,7.2,7.18,236952.06,0.01,0.14,7.208,7.201,7.249,284446.82,308780.22,353142.7
2019-06-04,7.3,7.32,7.19,7.15,288687.06,-0.12,-1.64,7.21,7.2,7.27,285995.1,315251.07,363577.55
2019-06-03,7.25,7.34,7.31,7.23,474125.53,0.12,1.67,7.23,7.199,7.299,312323.66,313436.03,374399.98
2019-05-31,7.2,7.24,7.19,7.12,201697.84,0.04,0.56,7.226,7.175,7.316,309683.55,293847.64,399512.22
2019-05-30,7.19,7.19,7.15,7.08,220771.62,-0.06,-0.83,7.218,7.17,7.38,329504.16,317831.32,418041.78
2019-05-29,7.23,7.27,7.21,7.18,244693.45,-0.08,-1.1,7.194,7.196,7.436,333113.62,326338.22,435636.55
2019-05-28,7.2,7.32,7.29,7.19,420329.84,0.0,0.0,7.19,7.208,7.478,344507.04,333941.91,444507.83
2019-05-27,7.19,7.31,7.29,7.06,460925.0,0.14,1.96,7.168,7.2,7.523,314548.4,346936.38,452996.23
2019-05-24,7.18,7.22,7.15,7.1,300800.91,0.12,1.71,7.124,7.211,7.577,278011.73,348048.12,451119.13
2019-05-23,7.17,7.18,7.03,7.0,238818.91,-0.16,-2.23,7.122,7.258,7.635,306158.47,380453.08,458268.23
2019-05-22,7.2,7.25,7.19,7.09,301660.56,0.01,0.14,7.198,7.296,7.707,319562.82,397505.17,491627.95
2019-05-21,7.07,7.22,7.18,7.03,270536.62,0.11,1.56,7.226,7.34,7.792,323376.77,411904.04,498295.83
2019-05-20,7.19,7.22,7.07,6.91,278241.66,-0.07,-0.98,7.232,7.398,7.876,379324.35,435363.94,519894.11
2019-05-17,7.39,7.39,7.14,7.11,441534.62,-0.27,-3.64,7.298,7.456,7.964,418084.5,505176.8,536741.86
2019-05-16,7.34,7.41,7.41,7.3,305840.62,0.08,1.09,7.394,7.59,8.045,454747.68,518252.24,540211.43
2019-05-15,7.26,7.36,7.33,7.24,320730.31,0.12,1.66,7.394,7.676,8.104,475447.52,544934.89,559306.8
2019-05-14,7.25,7.34,7.21,7.13,550274.56,-0.19,-2.57,7.454,7.747,8.173,500431.31,555073.75,567732.66
2019-05-13,7.45,7.5,7.4,7.36,472042.41,-0.22,-2.89,7.564,7.846,8.25,491403.52,559056.07,569671.53
2019-05-10,7.41,7.65,7.62,7.3,624850.5,0.21,2.83,7.614,7.942,8.332,592269.09,554190.14,574619.35
2019-05-09,7.59,7.62,7.41,7.4,409339.84,-0.22,-2.88,7.786,8.012,8.405,581756.8,536083.38,574492.17
2019-05-08,7.6,7.79,7.63,7.47,445649.22,-0.13,-1.68,7.958,8.118,8.491,614422.25,585750.73,635088.76
2019-05-07,7.7,7.82,7.76,7.5,505135.62,0.11,1.44,8.04,8.243,8.592,609716.19,584687.62,756404.48
2019-05-06,8.08,8.1,7.65,7.63,976370.25,-0.83,-9.79,8.128,8.354,8.645,626708.63,604424.27,783331.14
2019-04-30,8.33,8.49,8.48,8.14,572289.06,0.21,2.54,8.27,8.471,8.695,516111.2,568306.92,777769.42
2019-04-29,8.09,8.45,8.27,8.09,572667.12,0.23,2.86,8.238,8.5,8.706,490409.96,562170.62,825068.04
2019-04-26,8.16,8.25,8.04,8.0,422118.91,-0.16,-1.95,8.278,8.532,8.72,557079.2,573678.71,878715.67
2019-04-25,8.32,8.44,8.2,8.16,590097.81,-0.16,-1.91,8.446,8.598,8.722,559659.04,580391.58,887443.51
2019-04-24,8.29,8.39,8.36,8.18,423383.09,0.04,0.48,8.58,8.653,8.716,582139.92,580286.99,894679.15
2019-04-23,8.48,8.49,8.32,8.31,443782.88,-0.15,-1.77,8.672,8.721,8.69,620502.64,595048.56,901236.11
2019-04-22,8.82,8.82,8.47,8.33,906013.31,-0.41,-4.62,8.762,8.798,8.675,633931.29,612900.96,907256.62
2019-04-19,8.83,8.89,8.88,8.68,435018.12,0.01,0.11,8.786,8.863,8.663,590278.21,684426.79,885842.24
2019-04-18,8.88,8.99,8.87,8.78,702502.19,0.05,0.57,8.75,8.94,8.635,601124.11,928121.35,907586.99
2019-04-17,8.76,8.97,8.82,8.69,615196.69,0.05,0.57,8.726,8.936,8.605,578434.06,962238.01,908608.16
2019-04-16,8.57,8.78,8.77,8.41,510926.12,0.18,2.1,8.77,8.919,8.581,569594.47,987231.93,936648.14
