date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-07-16,5.58,5.59,5.58,5.56,107333.23,0.02,0.36,5.52,5.551,5.563,136229.13,165635.72,216262.08
2019-07-15,5.49,5.57,5.56,5.46,231846.61,0.07,1.27,5.504,5.556,5.558,145443.01,178238.3,217503.19
2019-07-12,5.49,5.53,5.49,5.47,114990.4,0.01,0.18,5.496,5.564,5.553,148729.45,188136.63,213607.69
2019-07-11,5.51,5.53,5.48,5.45,116592.19,-0.01,-0.18,5.524,5.571,5.551,154717.17,200266.25,217078.44
2019-07-10,5.51,5.53,5.49,5.48,110383.23,-0.01,-0.18,5.556,5.58,5.551,172936.94,208468.69,222561.46
2019-07-09,5.53,5.55,5.5,5.49,153402.61,-0.02,-0.36,5.582,5.587,5.552,195042.3,211673.91,232229.06
2019-07-08,5.62,5.62,5.52,5.51,248278.84,-0.11,-1.95,5.608,5.59,5.554,211033.59,221581.33,249267.83
2019-07-05,5.63,5.63,5.63,5.61,144928.97,-0.01,-0.18,5.632,5.597,5.549,227543.8,216135.65,251173.45
2019-07-04,5.62,5.65,5.64,5.6,207691.05,0.02,0.36,5.618,5.593,5.539,245815.33,240195.77,264885.84
2019-07-03,5.63,5.63,5.62,5.58,220910.05,-0.01,-0.18,5.604,5.586,5.528,244000.44,257516.79,271273.03
2019-07-02,5.63,5.65,5.63,5.61,233359.03,-0.01,-0.18,5.592,5.575,5.517,228305.52,266888.44,279966.84
2019-07-01,5.61,5.64,5.64,5.59,330829.91,0.08,1.44,5.572,5.559,5.51,232129.07,256768.09,288616.15
2019-06-28,5.58,5.6,5.56,5.54,236286.61,-0.01,-0.18,5.562,5.541,5.504,204727.49,239078.75,289784.74
2019-06-27,5.57,5.6,5.57,5.55,198616.61,0.01,0.18,5.568,5.53,5.503,234576.21,233890.64,301851.93
2019-06-26,5.52,5.57,5.56,5.51,142435.42,0.03,0.54,5.568,5.522,5.505,271033.14,236654.22,306606.19
2019-06-25,5.6,5.6,5.53,5.51,252476.81,-0.06,-1.07,5.558,5.516,5.512,305471.36,252784.22,323411.08
2019-06-24,5.6,5.61,5.59,5.57,193822.02,0.0,0.0,5.546,5.517,5.521,281407.1,276954.34,319368.43
2019-06-21,5.6,5.61,5.59,5.57,385530.19,0.02,0.36,5.52,5.5,5.523,273430.0,286211.25,315829.48
2019-06-20,5.51,5.6,5.57,5.5,380901.25,0.06,1.09,5.492,5.485,5.526,233205.06,289575.9,304767.4
2019-06-19,5.54,5.56,5.51,5.5,314626.53,0.04,0.73,5.476,5.47,5.531,202275.31,285029.28,300674.18
2019-06-18,5.47,5.47,5.47,5.43,132155.5,0.01,0.18,5.474,5.459,5.537,200097.08,293045.24,295741.28
2019-06-17,5.45,5.49,5.46,5.42,153936.52,0.01,0.18,5.488,5.46,5.54,272501.58,320464.21,298536.68
2019-06-14,5.5,5.53,5.45,5.45,184405.5,-0.04,-0.73,5.48,5.466,5.545,298992.5,340490.74,304360.43
2019-06-13,5.48,5.54,5.49,5.45,226252.48,-0.01,-0.18,5.478,5.475,5.558,345946.75,369813.22,307227.34
2019-06-12,5.53,5.54,5.5,5.47,303735.38,-0.04,-0.72,5.464,5.488,5.567,367783.25,376558.17,307372.38
2019-06-11,5.42,5.54,5.54,5.42,494178.0,0.12,2.21,5.444,5.508,5.573,385993.4,394037.94,303466.8
2019-06-10,5.43,5.45,5.42,5.37,286391.12,-0.02,-0.37,5.432,5.525,5.576,368426.85,361782.53,287998.48
2019-06-06,5.41,5.52,5.44,5.37,419176.75,0.02,0.37,5.452,5.545,5.59,381988.97,345447.72,291390.48
2019-06-05,5.41,5.44,5.42,5.37,335435.0,0.02,0.37,5.472,5.566,5.597,393679.7,319958.9,278894.8
2019-06-04,5.47,5.47,5.4,5.36,394786.12,-0.08,-1.46,5.512,5.592,5.607,385333.08,316319.08,273775.46
2019-06-03,5.53,5.54,5.48,5.44,406345.25,-0.04,-0.72,5.572,5.615,5.622,402082.49,298437.33,269991.67
2019-05-31,5.54,5.56,5.52,5.5,354201.75,-0.02,-0.36,5.618,5.62,5.63,355138.21,276609.16,277487.93
2019-05-30,5.61,5.61,5.54,5.52,477630.38,-0.08,-1.42,5.638,5.623,5.651,308906.46,268230.12,270342.68
2019-05-29,5.65,5.66,5.62,5.61,293701.91,-0.08,-1.4,5.66,5.64,5.666,246238.1,244641.45,260223.91
2019-05-28,5.7,5.7,5.7,5.62,478533.16,-0.01,-0.17,5.672,5.645,5.679,247305.08,238186.59,264328.62
2019-05-27,5.63,5.72,5.71,5.61,171623.83,0.09,1.6,5.658,5.637,5.695,194792.16,212895.66,254948.83
2019-05-24,5.65,5.69,5.62,5.61,123043.0,-0.03,-0.53,5.622,5.627,5.715,198080.11,214214.43,259816.98
2019-05-23,5.64,5.72,5.65,5.62,164288.61,-0.03,-0.53,5.608,5.634,5.74,227553.79,237333.25,269851.42
2019-05-22,5.62,5.73,5.68,5.59,299036.78,0.05,0.89,5.62,5.628,5.768,243044.8,237830.69,277343.43
2019-05-21,5.52,5.63,5.63,5.52,215968.59,0.1,1.81,5.618,5.622,5.799,229068.11,231231.83,278575.52
2019-05-20,5.54,5.58,5.53,5.5,188063.55,-0.02,-0.36,5.616,5.629,5.835,230999.15,241546.02,290165.02
2019-05-17,5.71,5.72,5.55,5.54,270411.41,-0.16,-2.8,5.632,5.64,5.873,230348.75,278366.71,300393.89
2019-05-16,5.65,5.74,5.71,5.65,241743.69,0.04,0.7,5.66,5.678,5.911,247112.71,272455.23,313915.99
2019-05-15,5.64,5.68,5.67,5.62,229153.31,0.05,0.89,5.636,5.692,5.938,232616.58,275806.38,336088.93
2019-05-14,5.59,5.69,5.62,5.59,225623.81,0.01,0.18,5.626,5.713,5.972,233395.55,290470.64,350048.18
2019-05-13,5.64,5.65,5.61,5.6,184811.52,-0.08,-1.41,5.642,5.752,6.008,252092.88,297002.01,373663.27
2019-05-10,5.62,5.7,5.69,5.54,354231.22,0.1,1.79,5.648,5.803,6.044,326384.67,305419.53,385486.77
