date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-07-16,6.64,6.94,6.92,6.6,419803.69,0.4,6.13,6.752,6.901,6.766,276733.87,305846.38,258773.92
2019-07-15,6.68,6.7,6.52,6.31,356707.59,-0.21,-3.12,6.744,6.895,6.748,237734.2,287528.83,246504.91
2019-07-12,6.78,6.83,6.73,6.71,220542.56,-0.03,-0.44,6.822,6.921,6.752,212970.83,283578.93,239589.99
2019-07-11,6.89,6.97,6.76,6.69,206991.69,-0.07,-1.02,6.894,6.896,6.744,222730.6,271401.97,240666.82
2019-07-10,6.91,6.97,6.83,6.78,179623.84,-0.05,-0.73,6.996,6.874,6.736,281051.16,261745.5,237710.27
2019-07-09,6.88,7.03,6.88,6.85,224805.31,-0.03,-0.43,7.05,6.842,6.725,334958.89,256144.85,238212.46
2019-07-08,7.06,7.07,6.91,6.79,232890.77,-0.18,-2.54,7.046,6.808,6.713,337323.46,251646.61,245653.94
2019-07-05,7.23,7.26,7.09,7.05,269341.41,-0.18,-2.48,7.02,6.783,6.69,354187.02,251271.61,255325.78
2019-07-04,7.05,7.51,7.27,7.04,498594.47,0.17,2.39,6.898,6.737,6.642,320073.33,255391.46,259518.17
2019-07-03,6.85,7.17,7.1,6.75,449162.47,0.24,3.5,6.752,6.684,6.589,242439.84,230548.0,265016.44
2019-07-02,6.77,6.9,6.86,6.66,236628.2,0.08,1.18,6.634,6.631,6.53,177330.81,211701.46,256713.34
2019-07-01,6.58,6.83,6.78,6.54,317208.53,0.3,4.63,6.57,6.6,6.489,165969.75,205480.99,258937.61
2019-06-28,6.54,6.58,6.48,6.44,98773.0,-0.06,-0.92,6.546,6.582,6.458,148356.2,195601.06,251787.38
2019-06-27,6.51,6.62,6.54,6.51,110427.0,0.03,0.46,6.576,6.592,6.44,190709.58,209931.67,255755.32
2019-06-26,6.54,6.58,6.51,6.48,123617.31,-0.03,-0.46,6.616,6.598,6.421,218656.16,213675.03,258853.55
2019-06-25,6.62,6.63,6.54,6.49,179822.92,-0.12,-1.8,6.628,6.608,6.412,246072.11,220280.07,262681.17
2019-06-24,6.62,6.66,6.66,6.51,229140.77,0.03,0.45,6.63,6.617,6.401,244992.24,239661.28,264862.33
2019-06-21,6.71,6.75,6.63,6.58,310539.88,-0.11,-1.63,6.618,6.596,6.378,242845.91,259379.96,263223.15
2019-06-20,6.58,6.76,6.74,6.53,250159.92,0.17,2.59,6.608,6.546,6.363,229153.76,263644.88,254972.15
2019-06-19,6.74,6.78,6.57,6.55,260697.05,0.02,0.3,6.58,6.494,6.353,208693.9,299484.89,250725.89
2019-06-18,6.62,6.65,6.55,6.49,174423.56,-0.05,-0.76,6.588,6.428,6.353,194488.04,301725.22,246691.79
2019-06-17,6.56,6.78,6.6,6.48,218409.14,0.02,0.3,6.604,6.377,6.352,234330.32,312394.23,251953.58
2019-06-14,6.64,6.77,6.58,6.53,242079.12,-0.02,-0.3,6.574,6.334,6.357,275914.0,307973.71,254168.56
2019-06-13,6.59,6.65,6.6,6.49,147860.64,-0.01,-0.15,6.484,6.287,6.374,298136.0,301578.98,251894.46
2019-06-12,6.64,6.73,6.61,6.55,189667.72,-0.02,-0.3,6.408,6.244,6.383,390275.87,304032.07,255825.83
2019-06-11,6.46,6.77,6.63,6.46,373635.0,0.18,2.79,6.268,6.216,6.384,408962.41,305082.26,256761.48
