date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-07-16,44.6,45.29,43.7,43.54,63688.7,-1.21,-2.69,44.916,45.772,45.652,54325.26,41350.11,41983.34
2019-07-15,43.74,45.1,44.91,43.6,53708.87,1.09,2.49,45.486,46.116,45.724,47126.62,42022.01,39649.22
2019-07-12,45.39,45.6,43.82,43.38,96280.31,-1.88,-4.11,45.744,46.225,45.734,42454.88,42594.89,38001.73
2019-07-11,46.63,46.63,45.7,45.62,32382.3,-0.75,-1.61,46.398,46.343,45.809,27389.8,35305.58,35866.85
2019-07-10,46.36,47.25,46.45,46.11,25566.13,-0.1,-0.21,46.558,46.273,45.729,26476.04,36253.94,35771.91
2019-07-09,46.19,46.8,46.55,45.76,27695.5,0.35,0.76,46.628,46.128,45.627,28374.96,38035.87,35839.49
2019-07-08,47.6,47.69,46.2,46.03,30350.18,-0.89,-1.89,46.746,45.973,45.531,36917.39,40221.18,36842.64
2019-07-05,46.38,47.15,47.09,46.38,20954.9,0.59,1.27,46.706,45.851,45.353,42734.9,41154.07,37366.71
2019-07-04,46.76,47.12,46.5,45.8,27813.51,-0.3,-0.64,46.288,45.733,45.149,43221.35,42664.14,38028.8
2019-07-03,47.5,47.7,46.8,46.64,35060.72,-0.34,-0.72,45.988,45.679,44.994,46031.83,43695.21,38016.28
2019-07-02,45.8,47.4,47.14,45.72,70407.66,1.14,2.48,45.628,45.531,44.836,47696.78,42616.57,37633.91
2019-07-01,45.8,46.28,46.0,45.0,59437.69,1.0,2.22,45.2,45.332,44.676,43524.97,37276.44,36127.59
2019-06-28,45.0,45.3,45.0,44.71,23387.19,0.0,0.0,44.996,45.242,44.561,39573.24,33408.58,34760.24
2019-06-27,45.3,45.78,45.0,44.7,41865.89,0.0,0.0,45.178,45.275,44.505,42106.93,36428.13,35371.58
2019-06-26,44.8,45.33,45.0,44.5,43385.45,0.0,0.0,45.37,45.184,44.42,41358.6,35289.89,35104.87
2019-06-25,44.99,46.38,45.0,44.8,49548.62,0.02,0.04,45.434,45.126,44.356,37536.36,33643.12,35352.68
2019-06-24,46.0,46.23,44.98,44.61,39679.07,-0.93,-2.03,45.464,45.089,44.239,31027.91,33464.1,34477.36
2019-06-21,45.85,46.49,45.91,45.5,36055.64,-0.05,-0.11,45.488,44.855,44.091,27243.91,33579.34,35247.05
2019-06-20,45.16,46.38,45.96,45.16,38124.2,0.64,1.41,45.372,44.564,43.876,30749.32,33393.45,35880.89
2019-06-19,46.15,46.48,45.32,45.21,24274.29,0.17,0.38,44.998,44.308,43.717,29221.18,32337.34,36289.55
2019-06-18,45.29,45.49,45.15,44.8,17006.36,0.05,0.11,44.818,44.141,43.552,29749.87,32651.26,37158.68
2019-06-17,45.32,45.34,45.1,44.65,20759.06,-0.23,-0.51,44.714,44.02,43.355,35900.3,34978.75,38293.07
2019-06-14,44.32,45.59,45.33,44.32,53582.68,1.24,2.81,44.222,43.88,43.173,39914.78,36111.9,39201.74
2019-06-13,44.89,44.89,44.09,43.81,30483.52,-0.33,-0.74,43.756,43.735,43.047,36037.59,34315.04,38980.93
2019-06-12,44.9,44.9,44.42,43.89,26917.71,-0.21,-0.47,43.618,43.656,42.908,35453.51,34919.86,39521.08
2019-06-11,43.1,44.65,44.63,42.76,47758.51,1.99,4.67,43.464,43.586,42.737,35552.65,37062.25,39955.05
2019-06-10,42.98,43.1,42.64,42.2,40831.46,-0.36,-0.84,43.326,43.388,42.595,34057.2,35490.62,40467.04
2019-06-06,43.68,44.19,43.0,42.63,34196.74,-0.4,-0.92,43.538,43.326,42.459,32309.02,36914.76,39865.97
2019-06-05,43.95,44.49,43.4,43.31,27563.11,-0.25,-0.57,43.714,43.188,42.24,32592.49,38368.33,39563.13
2019-06-04,43.86,43.98,43.65,43.0,27413.42,-0.29,-0.66,43.694,43.126,42.058,34386.21,40241.76,39904.81
2019-06-03,44.27,44.95,43.94,43.69,40281.27,0.24,0.55,43.708,42.963,41.876,38571.85,41666.1,40086.19
2019-05-31,44.12,44.9,43.7,43.7,32090.55,-0.18,-0.41,43.45,42.69,41.673,36924.05,41607.39,41268.54
2019-05-30,43.27,44.1,43.88,43.18,35614.12,0.58,1.34,43.114,42.466,41.589,41520.51,42291.59,43014.09
2019-05-29,43.02,44.0,43.3,42.71,36531.7,-0.42,-0.96,42.662,42.358,41.407,44144.17,43646.81,44046.18
2019-05-28,42.35,43.72,43.72,42.3,48341.61,1.07,2.51,42.558,42.159,41.221,46097.31,44122.31,44240.16
2019-05-27,41.63,42.75,42.65,41.3,32042.26,0.63,1.5,42.218,41.888,41.04,44760.35,42847.86,43424.36
2019-05-24,42.08,43.57,42.02,41.52,55072.85,0.6,1.45,41.93,41.801,40.933,46290.73,45443.46,44290.62
2019-05-23,42.59,43.74,41.62,41.62,48732.41,-1.16,-2.71,41.818,41.592,40.804,43062.67,42817.18,44271.95
2019-05-22,42.28,43.5,42.78,42.0,46297.4,0.76,1.81,42.054,41.292,40.666,43149.46,40757.93,46396.12
2019-05-21,41.79,42.4,42.02,41.01,41656.83,0.81,1.97,41.76,40.989,40.566,42147.31,39567.86,46241.13
2019-05-20,41.0,41.46,41.21,40.0,39694.17,-0.25,-0.6,41.558,40.789,40.556,40935.37,38506.29,45536.29
2019-05-17,42.32,42.72,41.46,41.12,38932.56,-1.34,-3.13,41.672,40.656,40.567,44596.18,40929.7,44589.8
2019-05-16,41.55,42.8,42.8,41.2,49166.35,1.49,3.61,41.366,40.711,40.562,42571.68,43736.6,44540.89
2019-05-15,41.11,41.85,41.31,40.68,41286.64,0.3,0.73,40.53,40.456,40.437,38366.4,44445.54,44707.41
2019-05-14,41.25,41.97,41.01,40.91,35597.13,-0.77,-1.84,40.218,40.283,40.442,36988.4,44358.01,44579.27
2019-05-13,40.39,42.22,41.78,39.8,57998.23,1.85,4.63,40.02,40.192,40.461,36077.2,44000.87,44480.65
2019-05-10,38.96,40.38,39.93,38.96,28810.03,1.31,3.39,39.64,40.064,40.492,37263.21,43137.77,43069.24
2019-05-09,39.22,39.73,38.62,38.5,28139.99,-1.13,-2.84,40.056,40.016,40.644,44901.51,45726.73,44696.45
2019-05-08,39.8,40.38,39.75,39.18,34396.62,-0.27,-0.68,40.382,40.039,40.826,50524.68,52034.31,49235.03
2019-05-07,39.85,40.56,40.02,39.4,31041.14,0.14,0.35,40.348,40.143,41.038,51727.62,52914.4,57758.86
2019-05-06,40.11,41.47,39.88,38.81,63928.27,-2.13,-5.07,40.364,40.322,41.119,51924.54,52566.29,58165.81
2019-04-30,40.7,42.03,42.01,40.0,67001.55,1.76,4.37,40.488,40.477,41.171,49012.34,48249.91,57328.83
2019-04-29,39.88,41.08,40.25,39.62,56255.84,0.67,1.69,39.976,40.412,41.156,46551.95,45345.18,57587.05
2019-04-26,40.19,40.7,39.58,39.39,40411.29,-0.52,-1.3,39.696,40.417,41.173,53543.93,44969.28,58703.04
2019-04-25,40.48,40.91,40.1,39.9,32025.73,-0.4,-0.99,39.938,40.6,41.153,54101.19,44800.54,59373.7
2019-04-24,39.23,40.72,40.5,39.23,49367.27,1.05,2.66,40.28,40.729,41.162,53208.05,44960.43,61787.63
2019-04-23,38.88,39.69,39.45,38.6,54699.62,0.6,1.54,40.466,40.919,41.062,47487.47,43000.71,61894.86
2019-04-22,40.83,40.88,38.85,38.58,91215.72,-1.94,-4.76,40.848,41.272,41.003,44138.4,43666.17,61822.39
2019-04-19,41.82,41.95,40.79,40.52,43197.6,-1.02,-2.44,41.138,41.612,40.975,36394.64,46435.76,60911.07
2019-04-18,41.43,41.85,41.81,41.17,27560.05,0.38,0.92,41.262,41.933,40.795,35499.89,62603.32,61267.5
2019-04-17,41.49,41.78,41.43,41.16,20764.38,0.07,0.17,41.178,41.916,40.535,36712.81,63765.33,61356.84
2019-04-16,40.32,41.45,41.36,40.32,37954.25,1.06,2.63,41.372,41.865,40.286,38513.95,66407.76,62337.67
