,0
0,-1.697059565456063
1,-3.368871271551392
2,-2.907840718677455
3,-2.855586884583641
4,-2.1451437125195474
5,-0.8367581495432983
6,0.4571121076170083
7,-0.7606796511256446
8,-1.512153999347556
9,-2.0344045702585256
10,-2.1034755472853335
11,-1.195269205781702
12,0.6148845546957964
13,-2.0795053910702084
14,-1.811039376249571
15,1.0293908504661073
16,-1.5920760249065136
17,-0.6147013254788806
18,-1.448870622712061
19,-0.9997179144436241
20,4.129194071721012
21,-1.708334961789299
22,-2.1445571191323465
23,-1.9884954593103987
24,-1.3093375615450151
25,-2.7168161805895292
26,-2.460970159073671
27,-1.7256300095304107
28,-2.4620437678574105
29,-3.5948480283628195
30,0.706335771463899
31,-1.0191533613243398
32,-3.1703587564984543
33,-1.7015222864584942
34,-2.9183216528360516
35,-2.926988375307634
36,0.23276676993328138
37,0.019570805694936817
38,-2.0649668894937476
39,-1.0134370970911715
40,-2.894790457780004
41,-2.6724949059172274
42,-2.9689155378572436
43,-3.2552172515581197
44,7.5099775140900835
45,-2.329621074085949
46,-3.1948302260575243
47,-0.7779732982892578
48,-2.3995414168486557
49,-2.838711289734896
50,6.607486197849342
51,15.148944476167674
52,-3.0574969573095667
53,-1.2756025274978988
54,-3.0600975117263363
55,-2.4501442656985484
56,2.58311700143647
57,-2.7973461342041324
58,-1.9290838408502842
59,-1.1517459116921647
60,-1.1698264049267324
61,-2.786040679838418
62,-2.375842875945416
63,-2.964350105661632
64,-2.1552108186570744
65,0.3324039177547923
66,-2.2290322169465746
67,-1.0355274071267857
68,-1.4185518579912617
69,-0.8521199597610966
70,-2.569746958845526
71,-2.810100909820957
72,-2.6445561169569016
73,-2.839056404502994
74,-2.2233547249921526
75,-2.4259756162296924
76,-2.101071687033719
77,-2.127141983122015
78,-0.9452747182725132
79,-2.0326955816396355
80,-1.862327187728692
81,-2.170113347661172
82,-2.073020131542245
83,-1.5312657605165985
84,-1.1873704051211842
85,-3.30069092817938
86,-2.1378845121345287
87,-2.4302161708009327
88,-2.2170912114520713
89,0.6126423236624821
90,-1.4595455484034436
91,-2.3034810593089303
92,3.9318525733921263
93,-2.4112178234419694
94,-1.6171368927138214
95,-1.8795612336315315
96,-2.300944567886307
97,13.070846385206064
98,-1.3448819757012924
99,-1.96972548715456
100,-2.6191813617714628
101,-1.4978154713922884
102,-1.786449098782564
103,-2.6898281477163004
104,-2.1872257694176303
105,-2.57882077288127
106,-0.49819258992472754
107,-2.3420508271855724
108,-1.7661961606629208
109,-2.591008455494046
110,-1.6995608725424158
111,-0.6651238840379718
112,-1.5740590883834304
113,-3.041542442401075
114,6.997545705289184
115,-1.771591334245314
116,-1.403489689829045
117,-1.4170480939775278
118,-1.997854627376354
119,11.507356984824405
120,-3.488822379956468
121,-2.6230708433970964
122,-2.2517367041797773
123,-1.9165575777732227
124,-2.579523378030983
125,-1.3194347866013352
126,-2.6176664206518114
127,-2.250259792139115
128,-0.2853489351054827
129,-2.15768396837228
130,3.013969566214676
131,-1.2927994784103114
132,-2.803378295871334
133,-2.1656967461297576
134,-0.37502802745475816
135,-3.125368587815285
136,-1.4997018291620032
137,-2.3154874730291377
138,-2.265578111196181
139,-1.782662998884039
140,-1.6155858485436785
141,-2.703373125534487
142,-1.56648531634673
143,-1.4182959118399996
144,-2.840956228488483
145,-2.8705239903762427
146,-2.886837909281749
147,-2.402970699890239
148,-1.295113732893072
149,-2.4830418430307954
150,-2.071309611206185
151,-1.8358597876190907
152,-0.9020426164164267
153,-2.3160854186209883
154,-2.3701365907447602
155,-2.6486920064369377
156,-2.395661548065551
157,-1.4470048491913778
158,-2.3055347668813386
159,-0.5283655477043363
160,-1.8819986480670376
161,-2.287599388238611
162,4.901122044758381
163,-2.6096446592709714
164,-2.5190309943507354
165,-2.086155986343166
166,-2.7799729616031548
167,-2.036802909393162
168,-1.946390541666211
169,4.663388657483368
170,-1.8812767849704188
171,8.936906035582187
172,-1.9966326632162217
173,-2.0907356522688834
174,-2.164775452122544
175,-0.19719807420234983
176,-1.0731376364437861
177,-1.1137109472131783
178,-0.27647255237224677
179,-2.1357834568084653
180,-2.0766154177463183
181,5.069210466646209
182,-2.0545653431505757
183,-0.029000302541686594
184,-1.4345680899840298
185,-2.1214243548505083
186,-1.3313179370447015
187,-2.398953134006444
188,-2.3551246290638104
189,-1.33315013785992
190,-1.8714461098042592
191,-3.0151111149262024
192,6.417113924223473
193,4.2869364575561715
194,-1.6110029513520254
195,-2.778208423908906
196,-2.078200083041078
197,-2.8394346371480657
198,-0.89294548786263
199,-2.2476152946752386
200,3.332808526290695
201,-1.4895365431401852
202,-2.252809859313437
203,-2.852815488879209
204,0.38481399883716644
205,-2.1936539861246773
206,-1.3980484554949668
207,-1.905119097198747
208,-0.5003733291893396
209,-2.6660292851992797
210,9.37054039363588
211,11.959570215085645
212,-2.447806842763419
213,-2.287920409496444
214,-1.9642466300536967
215,-2.7186948889189835
216,-1.3641519973266665
217,-3.068456592685107
218,-0.8763732871374871
219,-1.910535447378128
220,-2.686360926875282
221,-2.355433299073834
222,-2.593118199911374
223,-2.4504383113407986
224,-0.9614408337235003
225,-1.9919099964862395
226,-1.7835469477582608
227,-2.629778401813241
228,-2.062729135208786
229,-1.9216573227834652
230,-1.599478706896212
231,-2.8372409830024012
232,1.46431055050176
233,-1.678037735171806
234,-0.5734821690487822
235,-0.8850783759078388
236,-1.7791897718927907
237,0.4027840150616008
238,-1.8674670485890854
239,5.236294547221519
240,-2.27246756308086
241,1.81870939861739
242,-1.7160961172002422
243,-1.0560951267822962
244,-0.7969505170041209
245,12.195915275555672
246,-2.000460222626796
247,-0.28190427746363167
248,-2.0814778447927265
249,-2.64443374989027
250,-2.35878108035602
251,1.8927070837898172
252,-2.184611366830211
253,-2.46585015795887
254,-2.3183270156046123
255,0.03097999960726802
256,-2.550116039600596
257,-0.507639950122894
258,-2.6778802921677407
259,-1.8354640293485542
260,-1.8261595726816697
261,-1.995847875852872
262,-2.5048649724538423
263,0.2708720164577851
264,0.7195209341940468
265,-1.7485160219009057
266,-1.6909232246482195
267,-1.784098654820417
268,1.4870206382663078
269,0.9479035594426991
270,-0.728625726547399
271,-1.0042619148711112
272,-2.0340936984553255
273,-2.3201323097614086
274,-1.6521409235666014
275,-1.9498240407950316
276,-2.3576931023847676
277,-1.5993916608327239
278,-0.07693349426247126
279,-2.4171254020828217
280,-2.242582231254992
281,-0.15880140188423866
282,2.800217914972755
283,-1.7624849200370198
284,-2.654316588217326
285,-1.257741336790719
286,-1.5463995701515565
287,-1.6312379353775999
288,1.1546555402459613
