,0
0,2.358015317779254
1,2.683294718332834
2,3.511529291311018
3,3.704521949605058
4,3.6949484711599503
5,1.271438054539784
6,1.8416653807045535
7,2.7691846542089182
8,3.450336046569987
9,4.018677098998252
10,3.678246943419135
11,2.599002025944818
12,2.414867296275661
13,2.6248587031373263
14,2.1880927788705486
15,1.844362490133825
16,2.3392875858539006
17,1.8236506115726838
18,3.094684958686568
19,1.441358202226316
20,2.0854732689734314
21,3.182689874423802
22,1.5959300374794716
23,3.61244568943816
24,4.801105153161898
25,4.2831253449579885
26,4.44481219301839
27,2.382471086042967
28,3.5875211410571244
29,2.342618572391006
30,1.7168449569835227
31,1.9278589491901963
32,3.0835565814377697
33,3.193770850323103
34,4.670840195623413
35,2.428025380929558
36,2.0570456892405398
37,1.8008938752094836
38,4.046271692736677
39,1.6273114792391858
40,4.949815387488746
41,5.410986633812818
42,3.6087112852193335
43,2.8597399743803535
44,2.166004900582282
45,2.0201209805857383
46,3.8204297877236253
47,2.3470148091805085
48,2.6843083247312243
49,5.962393016354841
50,2.5400616737875343
51,2.1108974570439045
52,2.643020093575302
53,1.8212508511048944
54,4.590993474592182
55,2.8844085426092345
56,2.5612128842592456
57,4.903887828608329
58,4.226112093085881
59,1.4630069065044669
60,4.425067527588971
61,5.251377698631869
62,3.1696706616710295
63,4.575897381206614
64,3.8940015174259304
65,2.3937072918474676
66,5.584777219778679
67,3.9485488890997256
68,4.827021606412236
69,2.8701219392382282
70,3.9247602537154243
71,4.16990278634992
72,0.0
73,5.005520221566318
74,3.8103094730441898
75,4.884157752525791
76,4.677172913246898
77,5.430835333977459
78,2.463838931862326
79,2.6983688150938328
80,2.521689346913022
81,3.188920079476498
82,3.9667101023302926
83,4.219313127732665
84,3.3375503292275597
85,3.5300615160102273
86,3.5395918492549985
87,4.984822818800427
88,1.938506428322118
89,3.4745880667777382
90,3.286559953121534
91,0.0
92,2.267586895324258
93,4.03779245330635
94,3.0664853696483467
95,5.098414206640015
96,2.306671863441977
97,1.8139540091275252
98,2.4271960689009497
99,2.491071008979647
100,3.9234561949157056
101,2.9618912427536763
102,3.860030607459649
103,4.439344530987447
104,3.465802088403445
105,2.3180055272121334
106,2.1065151903069355
107,4.283520708856453
108,3.3403333071321097
109,5.0659141931594975
110,4.279657027571881
111,2.769604535551952
112,3.8836785208293096
113,4.495917292364069
114,2.2942125036196783
115,0.0
116,2.1664347714303798
117,2.889663526329786
118,0.0
119,1.566405162724623
120,6.760911397971815
121,3.31718807449606
122,3.6036781720675712
123,5.3597278020264865
124,1.797499838168502
125,2.0315187466348417
126,2.864788123003465
127,5.602184593479984
128,0.0
129,2.2580516878912613
130,1.9549056426789868
131,2.858199791950078
132,5.218763195710602
133,4.890822953225984
134,2.038945697620295
135,3.0359418537321075
136,4.7968275480513975
137,4.476871190688456
138,2.234801824014254
139,4.369423455504385
140,5.072218277647294
141,4.156251324343044
142,2.23666449129105
143,3.8377792467033385
144,3.682464794787632
145,3.966292055813377
146,4.057939426277887
147,5.776018828413355
148,4.053112547341931
149,4.391192642473651
150,6.183519978890626
151,3.3462650022363283
152,3.7268727317973718
153,2.9228714181503914
154,2.9721262083882274
155,5.295846637824554
156,4.28063802071541
157,1.8466000819934763
158,4.625960218039806
159,1.9558968681685283
160,2.677802068512701
161,3.201133281573448
162,3.143153047246221
163,4.804722195854553
164,4.453814357918981
165,1.5056524984229733
166,4.328112885783863
167,0.0
168,2.810571453069988
169,2.008827039792588
170,5.78044787159156
171,1.7818803939045247
172,0.0
173,2.8011957818024253
174,3.275683015169299
175,2.286883104005827
176,1.6713955029693415
177,3.1385372545080186
178,2.500053776234314
179,4.579437736803422
180,3.6998580553000227
181,2.4076368242128368
182,3.11919190180878
183,0.0
184,3.6177316908750314
185,3.896850190766796
186,4.245845393753887
187,5.61662043086756
188,4.033422583481474
189,3.680827837815444
190,0.0
191,2.9630148015024353
192,2.367738619183156
193,1.993957632346988
194,3.6140176397217147
195,4.830238744995018
196,3.45482940459952
197,4.315561284182009
198,4.381576331869159
199,3.49495244616784
200,2.436704459090011
201,3.3885153266679517
202,3.376175767072573
203,4.597930168498677
204,2.829760031957342
205,4.21657969474514
206,3.5684768155340008
207,3.3952012878234847
208,1.8662790237771778
209,2.1232313576004658
210,2.4177401897523256
211,2.6788461263204053
212,0.0
213,2.839278904056098
