,0
0,29
1,30
2,23
3,30
4,32
5,29
6,31
7,27
8,29
9,28
10,32
11,31
12,35
13,28
14,32
15,29
16,33
17,31
18,25
19,31
20,33
21,27
22,35
23,27
24,25
25,24
26,26
27,30
28,30
29,29
30,27
31,27
32,28
33,28
34,26
35,32
36,32
37,33
38,32
39,29
40,24
41,28
42,28
43,20
44,35
45,34
46,26
47,26
48,29
49,28
50,32
51,35
52,25
53,36
54,26
55,28
56,31
57,24
58,32
59,29
60,34
61,23
62,26
63,24
64,29
65,32
66,26
67,35
68,33
69,28
70,26
71,29
72,23
73,23
74,28
75,27
76,26
77,27
78,31
79,32
80,26
81,30
82,30
83,34
84,29
85,24
86,28
87,23
88,29
89,29
90,34
91,20
92,32
93,33
94,30
95,29
96,28
97,36
98,31
99,29
100,27
101,30
102,28
103,25
104,25
105,32
106,31
107,26
108,29
109,25
110,28
111,31
112,34
113,25
114,31
115,30
116,30
117,30
118,26
119,32
120,24
121,25
122,25
123,27
124,23
125,31
126,30
127,28
128,31
129,27
130,30
131,31
132,28
133,31
134,28
135,28
136,29
137,28
138,29
139,28
140,30
141,29
142,28
143,30
144,28
145,23
146,30
147,24
148,25
149,26
150,25
151,26
152,32
153,29
154,30
155,26
156,29
157,29
158,24
159,32
160,29
161,30
162,27
163,27
164,25
165,22
166,26
167,27
168,30
169,32
170,27
171,35
172,25
173,27
174,29
175,31
176,26
177,30
178,33
179,28
180,26
181,33
182,31
183,30
184,28
185,28
186,28
187,28
188,27
189,29
190,26
191,28
192,30
193,29
194,23
195,24
196,28
197,29
198,28
199,26
200,35
201,28
202,28
203,23
204,28
205,30
206,28
207,28
208,30
209,29
210,31
211,32
212,24
213,21
214,31
215,27
216,30
217,29
218,32
219,37
220,31
221,31
222,26
223,21
224,31
225,25
226,28
227,27
228,28
229,30
230,27
231,25
232,33
233,31
234,27
235,30
236,26
237,28
238,28
239,29
240,28
241,28
242,25
243,30
244,30
245,30
246,28
247,31
248,25
249,29
250,22
251,36
252,29
253,27
254,28
255,31
256,30
257,34
258,28
259,29
260,26
261,30
262,27
263,31
264,28
265,27
266,29
267,26
268,30
269,29
270,30
271,35
272,28
273,28
274,30
275,29
276,26
277,26
278,35
279,25
280,28
281,29
282,32
283,29
284,23
285,32
286,30
287,27
288,32
