,0
0,326
1,327
2,318
3,320
4,300
5,314
6,309
7,312
8,302
9,368
10,301
11,318
12,287
13,361
14,303
15,301
16,288
17,309
18,310
19,338
20,302
21,482
22,344
23,314
24,486
25,320
26,313
27,330
28,308
29,298
30,305
31,530
32,322
33,304
34,364
35,296
36,311
37,317
38,324
39,323
40,335
41,331
42,328
43,319
44,286
45,304
46,310
47,377
48,462
49,312
50,316
51,297
52,344
53,310
54,334
55,317
56,418
57,318
58,317
59,343
60,316
61,338
62,316
63,313
64,325
65,322
66,318
67,311
68,313
69,319
70,311
71,289
72,325
73,324
74,325
75,313
76,318
77,331
78,330
79,319
80,311
81,311
82,326
83,315
84,304
85,331
86,351
87,337
88,296
89,302
90,308
91,305
92,318
93,306
94,295
95,302
96,323
97,319
98,314
99,309
100,306
101,323
102,316
103,310
104,314
105,333
106,305
107,310
108,307
109,318
110,506
111,288
112,302
113,361
114,320
115,325
116,310
117,304
118,319
119,288
120,349
121,328
122,330
123,318
124,335
125,311
126,302
127,316
128,305
129,328
130,303
131,399
132,302
133,291
134,514
135,328
136,326
137,353
138,300
139,316
140,547
141,460
142,343
143,339
144,518
145,375
146,309
147,329
148,341
149,347
150,377
151,325
152,308
153,426
154,440
155,312
156,367
157,322
158,309
159,310
160,327
161,346
162,313
163,328
164,311
165,329
166,327
167,313
168,437
169,309
170,394
171,291
172,303
173,332
174,320
175,365
176,314
177,323
178,321
179,315
180,363
181,298
182,328
183,317
184,297
185,308
186,337
187,371
188,326
189,312
190,339
191,309
192,296
193,312
194,302
195,320
196,479
197,318
198,321
199,336
200,316
201,335
202,332
203,319
204,317
205,320
206,302
207,326
208,342
209,305
210,313
211,299
212,305
213,309
214,317
215,330
216,301
217,304
218,309
219,306
220,303
221,350
222,309
223,326
224,320
225,303
226,333
227,322
228,313
229,316
230,318
231,313
232,332
233,317
234,325
235,311
236,326
237,320
238,480
239,317
240,326
241,309
242,350
243,300
244,331
245,327
246,311
247,291
248,310
249,310
250,331
251,328
252,302
253,316
254,326
255,317
256,382
257,315
258,330
259,381
260,323
261,410
262,317
263,291
264,322
265,472
266,319
267,433
268,502
269,521
270,291
271,309
272,332
273,308
274,326
275,317
276,325
277,344
278,303
279,314
280,311
281,306
282,315
283,317
284,337
285,321
286,401
287,334
288,285
