,0
0,0.2646000196451901
1,0.2581188121811718
2,0.2973564253930844
3,0.2566901007077766
4,0.34136530950078847
5,0.26805744878200066
6,0.32242167916969333
7,0.2594316218048796
8,0.3480593471390291
9,0.38645612344207186
10,0.27539188795570185
11,0.350147325958747
12,0.3539421644738858
13,0.5950219011533097
14,0.5333404453750856
15,0.37853178058197795
16,0.4063182437467326
17,0.26981698734389303
18,0.4279136347789158
19,0.3528821389484084
20,0.46386647909989537
21,0.536604288800278
22,0.3101090171988446
23,0.36754239950374157
24,0.40442869210973087
25,0.19813585416794358
26,0.30167981713294245
27,0.252682574404411
28,0.5997000542288337
29,0.20891618282146193
30,0.3139207663593374
31,0.42397662183943424
32,0.2165789126367217
33,0.319794125591097
34,0.28787937263044966
35,0.2168411414862701
36,0.2732744010408043
37,0.28883929463913005
38,0.4053505974780223
39,0.2822810911846388
40,0.26941682447762255
41,0.353464990143937
42,0.20634210296960784
43,0.2184060972288543
44,0.48325690222402307
45,0.22720503122987495
46,0.20135862060835677
47,0.35687128913871335
48,0.591859822819983
49,0.47457721227509825
50,0.3945111473443411
51,0.36848153982124104
52,0.4002239023121548
53,0.36693353253878663
54,0.3348263120514546
55,0.3342697359160087
56,0.3357296182781221
57,0.33910363041401215
58,0.3556092700955673
59,0.3995086852419949
60,0.349697524391806
61,0.3941542767183755
62,0.24812775864405878
63,0.33117286765276416
64,0.4047282664310381
65,0.39896654154394606
66,0.31992237048456884
67,0.36261308856480934
68,0.32125496592565883
69,0.24913038994488734
70,0.3640302229857221
71,0.3607581479260143
72,0.5499592728233795
73,0.3268962513723724
74,0.4475563342302434
75,0.4075168981908346
76,0.5616916670141354
77,0.33448910961571665
78,0.3324840386757309
79,0.8701556751985071
80,0.359971776350754
81,0.3035783955070269
82,0.35963244946838047
83,0.3657716124351479
84,0.3222091841069049
85,0.34525317581196685
86,0.3103184588218239
87,0.4813454537910239
88,0.43886607246934073
89,0.6442675767703196
90,0.37411409053170985
91,0.7431487130068514
92,0.425668078014643
93,0.3854112679575654
94,0.9331398753198986
95,0.34244514394282966
96,0.46648403379984876
97,0.39951770240633916
98,0.340184717045896
99,0.5133998830550123
100,0.33641656688020055
101,0.6492445881565947
102,0.2895565404086858
103,0.5886485959059449
104,0.24721990874636868
105,0.4373968844488439
106,0.22658040710498656
107,0.2865336908793034
108,0.6579525700849261
109,0.3254057184506689
110,3.0973335156696007
111,0.3114583558665828
112,0.4781642134855164
113,0.40899518080978725
114,0.6934682842094526
115,0.9926665049887005
116,0.45176815012982774
117,0.25186437230760883
118,0.3378358257317545
119,0.22636454864089722
120,0.30394393240962103
121,0.7470125073696412
122,0.3882571827223349
123,0.36004493984869607
124,0.31476301892897207
125,0.265299315596378
126,0.23904269797232136
127,0.43977499038609774
128,0.597244329183816
129,0.3544923058234738
130,0.31031245237162625
131,0.42395022302971525
132,0.29926267390639805
133,0.7194447631894861
134,0.609406870313781
135,0.44105442925058497
136,0.39146716096925127
137,0.43156509874395793
138,0.36509930814730873
139,0.524375601222015
140,0.3429531702900864
141,0.864369504524799
142,0.30240833834715314
143,0.37955568956492475
144,0.26451017186204306
145,0.6122292172260023
146,0.32933857669241473
147,0.3501165937981703
148,0.5146449074673934
149,0.36155325830389345
150,0.4876743855836806
151,0.35480666469614747
152,0.3759895367769685
153,0.340185354811681
154,0.31132981384988684
155,0.35827430174736624
156,0.392601080600347
157,0.419622449491877
158,0.2559961419933151
159,0.31321133008219854
160,0.4405916559004282
161,0.40066657499748404
162,0.4914544809352209
163,0.2959171378326006
164,0.8338057130573387
165,0.35605762669597424
166,0.2319094686726209
167,0.5791953751964537
168,0.8361447383897966
169,0.45520533777490846
170,0.5582355026384928
171,0.4717561349665084
172,1.0737789957236699
173,0.42846166277567344
174,0.5546853743520408
175,1.170775290897156
176,0.2593145144379847
177,0.40384993782457773
178,0.7271743795586547
179,0.2800952102752051
180,0.313081414217023
181,0.23596625408204508
182,0.27589096694641707
183,0.32673285001701097
184,0.43825336485523814
185,0.39878548230878375
186,0.6659600363112272
187,0.39925669275574205
188,0.3642785379187356
189,0.279387049167528
190,0.3562182382338206
191,0.3666346730932129
192,0.3391442564063589
193,0.4858189680634839
194,0.4453620483107477
195,0.31405732599555003
196,0.34458830081933184
197,0.26094515718401456
198,0.34740993548051724
199,0.3497513333204438
200,0.6091088182139175
201,0.3628469794248518
202,0.6102972582327392
203,0.3352333708322221
204,0.3571970946487584
205,0.4192885658780439
206,0.357127019350266
207,0.24613676426794773
208,0.39898271233122756
209,0.46126709464882815
210,0.42574038837201367
211,0.3413463895866219
212,0.27844897978244715
213,0.3553569066537302
214,0.6152202155901453
215,0.3497165673113397
216,0.5357321695272877
217,0.31048804137370006
218,0.4923427844697589
219,0.42627429056868194
220,0.3936559729977892
221,0.5751607419469695
222,0.29411798910644454
223,0.5485745453176882
224,0.4675260366822843
225,0.3984881628646007
226,0.48052249185735557
227,0.9119564969002175
228,0.27919632808286876
229,0.4703696790252849
230,0.292007841316709
231,0.40576834606236833
232,0.46905928970747635
233,0.4252739781450297
234,0.42138192027725313
235,0.5053133092232929
236,0.4187675443363719
237,0.5380394571101738
238,0.6601663026805173
239,0.5072140046845715
240,0.31016934310997757
241,0.3602811964451233
242,1.045868143248041
243,0.3505473328842842
244,0.3335085521515472
245,0.4318813665170881
246,0.398615988907861
247,0.4902149846527528
248,1.3923702506406017
249,0.696578692237969
250,0.4895807189384648
251,0.3615670156722409
252,0.5606190918927566
253,0.4750699883116306
254,0.41972539897488365
255,0.6632249004842159
256,0.9789865237106359
257,0.35080304907871324
258,0.36098864597017244
259,0.540418481554107
260,0.4315669820259124
261,1.2132729748718973
262,0.4959749178825679
263,0.6948277174908669
264,0.3576827113701358
265,0.7659918735745638
266,0.4193432817594279
267,0.6169084783754061
268,0.3307177618229531
269,0.4077211124641052
270,0.39075090161236936
271,0.5126051509293479
272,2.047436748988759
273,0.3285777714708824
274,0.44040538234547855
275,0.41657337735876954
276,0.519513627658849
277,0.5416980956664609
278,0.70635705469108
279,0.31484921474001226
280,0.470861010044214
281,0.5307731803731318
282,0.32137152372863886
283,0.3783105404772888
284,0.5741794075424356
285,0.3446201112299524
286,0.6938603950125511
287,0.7883426218012695
288,0.38672907097838205
