,0
0,0.34330252419166063
1,0.3311439653969943
2,0.9223807422984931
3,0.4037094308755257
4,0.7973384255996374
5,1.1099068657622224
6,1.1906862451949887
7,1.0761612751384475
8,1.2049883885100827
9,0.6451248222624055
10,0.6009611541965126
11,1.027814522368775
12,1.0556497808997845
13,1.5251443402906826
14,0.6761936113016588
15,1.4861605011877812
16,1.379926367251478
17,1.1135886423819357
18,0.8317605445090608
19,0.5735903864217167
20,1.3384540648292502
21,0.6265999191250817
22,0.45992496141240535
23,0.8298234897976314
24,0.611752293370086
25,0.5839456097289193
26,0.5776806930249323
27,0.7234253303290451
28,-0.09984607755013752
29,0.47152390440531644
30,1.4900067274127387
31,0.3179025882626181
32,0.3502810149188665
33,0.9273638475092321
34,0.24526933048317892
35,0.5622652535660011
36,1.102012223293463
37,0.6863726675108665
38,0.2541635591319347
39,1.0427206878476971
40,0.4734995284359229
41,0.43001520467470694
42,0.46668831839198727
43,0.40848801066065815
44,0.8486795279223243
45,0.7124338114616483
46,0.40596087418394605
47,0.4485898462510122
48,0.5762387991531324
49,1.3120180784787612
50,0.6948173406420568
51,1.1279450163770857
52,0.2920092305366979
53,0.10039004309055706
54,0.1973122580417553
55,0.64053091444984
56,0.49855288275431403
57,0.2143976581935578
58,0.6116782472533709
59,0.4784641236581445
60,0.5072026937008844
61,0.36612873630695175
62,0.5692359030568537
63,0.40836634682843537
64,0.5352117842321128
65,0.80239557103333
66,0.7483563543022664
67,0.3841122986790853
68,0.469252668226128
69,0.4929340238521607
70,1.2253482095902126
71,1.0390191591371776
72,0.21392565592743415
73,0.45916266823884383
74,0.3300582401270172
75,1.0689181510967731
76,0.1480468397219773
77,0.587258417177032
78,1.0931053105639514
79,1.7667059574930677
80,1.198847735928319
81,0.7703851346905435
82,0.6387267210863437
83,0.5527417895539697
84,0.7392524254745048
85,0.7144709242099875
86,0.467107330583965
87,0.04521631927388964
88,1.5007378859076597
89,1.7540984520301894
90,0.3749708600047156
91,1.010506184821918
92,0.015772438537049797
93,1.1218194869661375
94,2.035584883731614
95,0.7707114399387347
96,0.3055605736521536
97,0.17584068674612063
98,0.8603923717538493
99,1.5134616769021767
100,0.49903675370201117
101,1.5514439153561594
102,0.5722309333179
103,0.21017402503463622
104,0.6869929355724383
105,0.26490465696958554
106,0.31192754108498805
107,0.2376376885428354
108,-0.12394553251174112
109,0.525601553644585
110,0.14203212146363656
111,0.9413928661867972
112,0.7180242015899216
113,0.06479604306848159
114,1.7415869953801744
115,0.8180892977126567
116,0.6237611117509702
117,0.31481223640102673
118,0.5632324318604702
119,0.31102051215147736
120,0.2280397100186513
121,-0.34813400211820433
122,0.6360597520180777
123,0.49460175340685486
124,0.20888730152924415
125,0.7592759773317029
126,0.389443115002002
127,0.24664644045989847
128,1.5554628925509735
129,0.2894545695212262
130,0.7692419587155163
131,0.9191650356705344
132,0.6584834370290379
133,1.746870267903069
134,0.2941462324483828
135,0.10128170072329745
136,0.5374888557364956
137,0.35601930468091975
138,1.1223331750313523
139,0.004075394327564567
140,0.22452860205862837
141,0.48883496709981133
142,0.823266028951084
143,0.6158287384143655
144,0.5089380724419632
145,0.780613012884025
146,0.4662175817515009
147,0.25984051109702927
148,0.3617684616365732
149,0.20331973505080186
150,0.2409314996215168
151,0.5415523931617462
152,0.3648948609735749
153,0.6871718478007774
154,0.5975069700242125
155,1.0290395997611752
156,0.999096241865537
157,0.9537031953102479
158,0.5236271955242259
159,0.6414677293312813
160,0.38384288609917944
161,0.7194291311075163
162,1.0112356250817045
163,0.2227003186670407
164,0.22763336607395251
165,0.4458571061831268
166,0.5259297596284183
167,1.2933246731469576
168,0.7009350468568568
169,0.7039260123989473
170,0.7443607682500171
171,1.543077832389372
172,1.7521665323407516
173,0.8794181863128717
174,0.10838812044570606
175,1.1092617553258024
176,0.8788892641533529
177,0.8838261444466607
178,1.0450577260869889
179,0.7965103382918352
180,0.7468898731783679
181,0.546410981651905
182,0.5773171208007153
183,0.9110274489855579
184,0.9151688254647119
185,0.37686173089350367
186,0.28699593346142066
187,0.2846915676637708
188,0.3323939948958238
189,0.8009867068585423
190,0.6198652768428788
191,0.7108640429641395
192,1.3319759508951707
193,1.5812340551247779
194,0.24764443414786813
195,0.8429578846948709
196,0.40197654934476407
197,0.5419342060862737
198,1.2983541985833744
199,0.4185704141504375
