,0
0,3.427311814865028
1,1.3966726012837827
2,2.938722164208361
3,2.795896001944648
4,2.6071879043473905
5,3.5657106014230684
6,3.6255384084449345
7,2.7336368715684674
8,3.179871310472854
9,2.8997797127848957
10,1.9913788509489299
11,1.9313186500845791
12,3.1263550953722565
13,2.4341517444930223
14,3.8499652549679255
15,2.360059347111187
16,1.8901283164108234
17,2.4570955937591843
18,2.1404636070257523
19,1.7616705215760857
20,1.971645228127311
21,3.610881597661395
22,4.925651445340223
23,2.7296480876718325
24,12.558529291058141
25,2.338138462189691
26,2.4663320599505463
27,2.024093948408945
28,2.4267653598689445
29,5.500699974513258
30,2.667707285325855
31,6.7560650827942945
32,3.3541082495110652
33,2.395400676470857
34,1.8861443460637841
35,4.865617876934961
36,2.785202382831527
37,2.1837053470780914
38,1.30135747283443
39,2.5604536014672483
40,2.658836118143871
41,2.4271476197887303
42,4.8521410455348315
43,4.062201093688904
44,2.718638614869743
45,5.640052108874905
46,4.6563622978737
47,2.8941616175555036
48,11.577216529491453
49,1.9643089490737549
50,2.559054719824633
51,3.1570604242560933
52,1.7509929676390228
53,2.3118636782588347
54,2.4310560321628074
55,2.529293540209547
56,4.527121792847409
57,1.9871052405882845
58,2.7902252094153934
59,1.9127341496809047
60,1.4961619527972123
61,1.9781766266833076
62,3.819462958902439
63,1.6549538700026265
64,2.029745568658208
65,4.254362600594452
66,2.2252847001891713
67,2.2778758492848956
68,1.6155803811702059
69,3.617912851668494
70,3.711791368184733
71,3.559403358262739
72,1.8629792256665598
73,1.8911045908449984
74,2.628183089583902
75,2.1273074745042715
76,1.7827231671975992
77,2.757763336905191
78,1.8240117721432745
79,2.157395531721249
80,7.181507640904537
81,2.1699523528007636
82,2.2463732324153556
83,3.481040416105635
84,4.124015542815194
85,3.4945090437988675
86,3.989383186774
87,1.5970620730947003
88,1.624953115612023
89,1.7878905529084064
90,4.083451145018386
91,2.3490012814303087
92,2.5606324080374
93,3.0250268472965107
94,2.099170454343262
95,2.534314878039334
96,1.3869420863243647
97,4.026334504005893
98,3.0251953344094384
99,4.572738550779503
100,3.6610020500487606
101,3.116869073917101
102,3.260896864820167
103,1.5578684922577386
104,3.0193452465095407
105,1.5534997611823607
106,2.3219419381526363
107,1.7663121642970263
108,3.364301644042798
109,1.9311533936883438
110,520.9372360835054
111,2.2395925757430346
112,2.5388995809855257
113,1.850628994968567
114,1.7720239437956862
115,5.922918384360033
116,2.2922429372657085
117,2.7266352031135477
118,2.8745319283989725
119,3.0823375361365817
120,2.2591271053602497
121,3.3149661484483346
122,1.6059618392329926
123,3.6213298851600255
124,1.886493400251398
125,2.3829288725174695
126,3.426590892496963
127,3.289058832703902
128,2.019625693860698
129,1.8038382388026757
130,3.4097347649796856
131,4.326791291629308
132,3.2037617161527936
133,2.065051637212733
134,8.500463787562378
135,2.970906398640333
136,1.7832412579166108
137,1.6980800032127918
138,3.1561417406834806
139,1.2148294563254631
140,13.169748412145161
141,9.429729451199421
142,1.9691186933800373
143,1.7667742771548611
144,8.7736470715052
145,9.039692712210881
146,2.015042660924375
147,1.3793056937594643
148,1.7106744201694168
149,1.4058817200303133
150,2.6066361043667676
151,1.686015255097988
152,2.628723019863587
153,6.458233489049541
154,9.956285422520523
155,2.377216887496738
156,2.8597642119178963
157,2.1705787168386594
158,1.9974626354957308
159,4.357531573906318
160,2.172268486455724
161,2.341054648780388
162,2.1314273745292542
163,1.3434584547490498
164,2.2458316289293454
165,2.5988750769025994
166,3.4332651062540744
167,2.3796017051470995
168,5.4970235803787295
169,4.517173623279003
170,3.7834969704067754
171,2.3677101624714396
172,2.084355717070626
173,2.5771493784822606
174,1.9348911864550966
175,3.820235007242079
176,2.0509337863346557
177,3.3919353326073916
178,1.8998283590564826
179,2.201092540406693
180,3.1921641571984005
181,3.885546943853772
182,1.8612907619543406
183,2.1105617013971685
184,2.0098391724065374
185,1.4802374045091882
186,1.7059059802564536
187,1.6284625365830936
188,1.785749240464772
189,2.542975145529907
190,2.367790511522258
191,1.94349461559332
192,2.3030592164445443
193,2.7177894663719964
194,1.4964092982434747
195,2.573275125353358
196,5.960448168076459
197,2.0268290806757845
198,2.4219067639385106
199,4.3855835708527
200,2.6851203787192013
201,3.562692405591838
202,6.469126923057564
203,2.7446597021895265
204,2.9058119664497983
205,3.724380766663037
206,4.339966580701279
207,1.7121954014686103
208,1.7835566587663334
209,2.0661335975512753
210,3.274052023760292
211,4.912576056013632
212,2.26841504958992
