,0
0,10.489051094890497
1,5.756410256410254
2,4.325443786982249
3,5.554216867469882
4,5.8630136986301356
5,7.324022346368716
6,9.072580645161286
7,8.023148148148149
8,7.7630522088353455
9,6.231638418079094
10,6.023653088042049
11,5.847204968944098
12,8.592174567343871
13,6.825823223570187
14,10.385454545454547
15,8.668149284253582
16,10.146496815286623
17,9.61258278145695
18,6.131118881118881
19,9.439285714285718
20,9.30619469026549
21,7.794871794871794
22,7.913043478260876
23,5.485981308411215
24,3.826829268292682
25,7.613207547169815
26,4.4086378737541505
27,6.004237288135593
28,2.910138248847928
29,7.611111111111114
30,7.084385763490243
31,8.406926406926406
32,5.62195121951219
33,6.822481572481574
34,4.679104477611936
35,8.344827586206899
36,7.926708074534156
37,7.716788321167885
38,5.1940298507462686
39,6.810490693739427
40,4.619318181818186
41,4.418032786885246
42,5.647058823529411
43,3.7301587301587276
44,8.044871794871796
45,7.454545454545462
46,7.756097560975611
47,6.156250000000003
48,4.2675544794188855
49,5.598290598290599
50,7.714559386973179
51,5.517668488160289
52,10.40625
53,10.159090909090912
54,4.197183098591539
55,6.672297297297297
56,7.958904109589049
57,4.580357142857144
58,7.719812426729186
59,8.594666666666663
60,6.28066528066528
61,4.2542372881355925
62,6.886614173228347
63,4.957317073170732
64,6.532871972318344
65,6.422535211267604
66,5.218181818181819
67,8.564601769911507
68,6.625531914893623
69,11.476190476190474
70,5.0287539936102235
71,7.410480349344984
72,0.0
73,4.968749999999998
74,8.539634146341463
75,5.72957746478873
76,5.97701149425287
77,4.0926243567753
78,8.567940552016987
79,4.0459259259259275
80,5.440258342303553
81,6.949868073878631
82,5.757062146892655
83,6.91644908616188
84,8.38524590163934
85,10.068181818181818
86,6.711999999999998
87,5.999999999999997
88,9.936008676789594
89,9.727876106194685
90,7.425816023738871
91,0.0
92,5.42356687898089
93,6.359036144578309
94,2.370633510953228
95,5.799363057324844
96,4.4547738693467345
97,4.411035337879729
98,5.572798605056671
99,4.958583433373351
100,7.167938931297715
101,4.782517482517482
102,6.404109589041091
103,5.853932584269659
104,5.1638065522620895
105,5.499043977055452
106,8.663265306122446
107,6.559523809523808
108,6.9154929577464745
109,6.363057324840765
110,6.762470308788599
111,7.540502793296091
112,7.629120879120879
113,6.631578947368413
114,7.446269357109337
115,0.0
116,7.291220556745184
117,6.195266272189351
118,0.0
119,8.172248803827738
120,8.113636363636367
121,7.508333333333325
122,7.145390070921982
123,4.531165311653115
124,4.536036036036037
125,7.396508728179553
126,6.611111111111114
127,8.446043165467627
128,0.0
129,7.85185185185185
130,9.020652173913044
131,7.539473684210525
132,6.557251908396947
133,4.580056980056982
134,7.076212471131641
135,5.068627450980395
136,6.069716775599129
137,6.119266055045871
138,9.764227642276422
139,5.422505307855622
140,4.9009900990099
141,7.478260869565217
142,8.92537313432836
143,9.136666666666665
144,5.8320000000000025
145,7.946808510638299
