date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2019-08-08,21.95,22.0,21.3,21.24,150312.39,-0.38,-1.75,21.74,22.081,22.323,228435.27,196379.93,154571.62
2019-08-07,22.03,22.3,21.68,21.42,232699.48,0.79,3.78,22.118,22.179,22.438,281080.07,190338.49,152168.83
2019-08-06,21.01,21.57,20.89,20.49,233502.92,-1.09,-4.96,22.204,22.242,22.527,259077.93,175416.43,146264.77
2019-08-05,22.62,22.85,21.98,21.95,225507.09,-0.87,-3.81,22.48,22.353,22.677,230419.89,157901.65,141360.67
2019-08-02,22.72,23.45,22.85,22.6,300154.47,-0.34,-1.47,22.524,22.343,22.757,200809.81,150436.82,140077.76
2019-08-01,21.87,23.73,23.19,21.79,413536.41,1.08,4.88,22.422,22.321,22.844,164324.58,128391.66,131470.65
2019-07-31,22.27,22.28,22.11,21.84,122688.78,-0.16,-0.72,22.24,22.254,22.914,99596.91,95806.77,118846.2
2019-07-30,22.18,22.45,22.27,22.18,90212.69,0.07,0.32,22.28,22.311,23.044,91754.93,92701.92,126990.16
2019-07-29,22.25,22.43,22.2,22.15,77456.69,-0.14,-0.63,22.226,22.351,23.195,85383.41,97259.54,149238.77
2019-07-26,21.95,22.43,22.34,21.83,117728.35,0.36,1.64,22.162,22.423,23.303,100063.84,116103.45,159969.11
2019-07-25,22.4,22.4,22.28,22.03,89898.03,-0.03,-0.13,22.22,22.565,23.358,92458.73,112763.32,159511.62
2019-07-24,22.05,22.42,22.31,22.05,83478.89,0.31,1.41,22.268,22.697,23.434,92016.63,113999.18,162117.09
2019-07-23,21.88,22.07,22.0,21.85,58355.07,0.12,0.55,22.342,22.812,23.51,93648.92,117113.12,166619.36
2019-07-22,22.77,22.81,21.88,21.85,150858.84,-0.75,-3.31,22.476,23.001,23.584,109135.66,124819.7,170890.18
2019-07-19,22.53,22.86,22.63,22.53,79702.84,0.11,0.49,22.684,23.171,23.69,132143.06,129718.71,170055.22
2019-07-18,22.63,22.85,22.52,22.51,87687.51,-0.16,-0.7,22.91,23.366,23.754,133067.91,134549.63,175675.95
2019-07-17,22.67,22.84,22.68,22.45,91640.32,0.01,0.04,23.126,23.574,23.807,135981.72,141885.62,179938.36
2019-07-16,22.8,23.05,22.67,22.5,135788.81,-0.25,-1.09,23.282,23.777,23.834,140577.32,161278.4,182666.08
2019-07-15,23.34,23.34,22.92,22.22,265895.81,-0.84,-3.54,23.526,24.038,23.853,140503.74,201218.0,184525.98
2019-07-12,23.62,23.9,23.76,23.59,84327.08,0.16,0.68,23.658,24.183,23.886,127294.35,203834.78,175565.09
2019-07-11,23.62,23.95,23.6,23.43,102256.59,0.14,0.6,23.822,24.15,23.883,136031.36,206259.92,179609.31
2019-07-10,23.87,23.88,23.46,23.32,114618.3,-0.43,-1.8,24.022,24.171,23.922,147789.52,210235.01,181979.26
