,0
0,1.0
1,1.0030550632083663
2,1.0084119577025186
3,1.0118968766407497
4,1.0199772968931589
5,1.019031925260405
6,1.0179730764374022
7,1.0214137262710048
8,1.0188370378180251
9,1.0334089116848049
10,1.0366959169451346
11,1.03819522301778
12,1.0355181672365583
13,1.035473144892017
14,1.0281859069208945
15,1.0295645276854215
16,1.0314132134962837
17,1.0269944154612096
18,1.0233752446211348
19,1.035136087755062
20,1.0388217612971358
21,1.0422569687488759
22,1.0364524820554155
23,1.0387534886848326
24,1.0459456365639879
25,1.0470891847828443
26,1.048904384544085
27,1.052221386137383
28,1.0439549720793957
29,1.0443041660207093
30,1.0517749374405456
31,1.048139566475197
32,1.054049817818154
33,1.0607926276222794
34,1.0585882178145856
35,1.0560728221819984
36,1.0552869456466034
37,1.0471305192653169
38,1.0543106659891472
39,1.067685237263429
40,1.0692309212465894
41,1.0698473484834674
42,1.0665832937339954
43,1.0645665336456778
44,1.0662189713338939
45,1.0654287272423213
46,1.0564165372652872
47,1.0573358479694945
48,1.0570982983500559
49,1.0506727539029153
50,1.0639116780460678
51,1.0639517508632688
52,1.0612392587702666
53,1.0672241142056103
54,1.0744409653225626
55,1.0719975831000228
56,1.0647721086133632
57,1.0627741273374114
58,1.0620001702078812
59,1.0588951360166026
60,1.0512854997424947
61,1.0451508164037606
62,1.043940719443172
63,1.0481858375666822
64,1.0510484879121322
65,1.0634480356021174
66,1.0704523407503392
67,1.0735117397838325
68,1.0700207302321605
69,1.0649080675343583
70,1.0680585544529742
71,1.0739472946441173
72,1.0794325265972513
73,1.0757907119684589
74,1.094524806096026
75,1.0919531604389823
76,1.2220977201698486
77,1.1375456736697382
78,1.140807358063088
79,1.1364219940490037
80,1.1302158534413842
81,1.1386987236202093
82,1.1596705831055125
83,1.167825741583025
84,1.1760306902420605
85,1.1750394731332139
86,1.1726839574960402
87,1.1604527086578051
88,1.1548537452604428
89,1.1483362906147483
90,1.1600504670237286
91,1.1568964189756943
92,1.170538895175822
93,1.1769124972290006
94,1.182162127275814
95,1.1991887144577345
96,1.2028872807554416
97,1.1940750736837435
98,1.2018387593934523
99,1.1999336039312498
100,1.1942901295534027
101,1.1826089569998295
102,1.1980026977656415
103,1.1966807927432772
104,1.1932156151057296
105,1.1968950464052783
106,1.2032107942096424
107,1.1989349061145544
108,1.206495979306219
109,1.2094996642600946
110,1.2022131762883037
111,1.1975125988957034
112,1.218144766811406
113,1.2217011311804817
114,1.2139405448932092
115,1.219929814491703
116,1.2148623214196088
117,1.20815461593228
118,1.2094556245356778
119,1.2123636461951146
120,1.2192473527939525
121,1.231022175813413
122,1.2300020366246445
123,1.2189185779778537
124,1.2123859480888473
125,1.217033789868905
126,1.2204320109702977
127,1.2224800003275138
128,1.2171153946216065
129,1.196524958688795
130,1.2133821595317245
131,1.2176682152441904
132,1.2132775362784516
133,1.2185159237752725
134,1.22151136884353
135,1.228433254699617
136,1.2345204477625267
137,1.2358749652784338
138,1.2323683157653107
139,1.249875045932661
140,1.268088638349483
141,1.2634569390550214
142,1.266688875095353
143,1.2606965799998415
144,1.2658144770683006
145,1.2682390220868174
146,1.2758126434472754
147,1.2717550607896586
148,1.2676947301547403
149,1.266329938980495
150,1.2666583450018138
151,1.2673244896336353
152,1.2710673899581486
153,1.2698639787722232
154,1.2682578242229003
155,1.278136909754631
156,1.2725017333151667
157,1.2739996395664068
158,1.2751748992870604
159,1.2741908718003894
160,1.2722327984781003
161,1.2717438609635097
162,1.2732945165995568
163,1.2763492899706126
164,1.2816363587415276
165,1.3030182775297774
166,1.2985707524641514
167,1.3065314852752128
168,1.3106184271443053
169,1.3147078239653707
