date,open,high,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,close
2019-08-08,4.25,4.43,4.16,624951.5,0.1,2.42,4.142,4.117,4.141,445021.53,307431.86,297833.95,4.23
2019-08-07,4.04,4.2,4.03,373708.0,0.07,1.72,4.098,4.107,4.135,368717.54,260644.75,279603.24,4.13
2019-08-06,4.27,4.29,4.02,480488.16,-0.18,-4.25,4.1,4.112,4.129,327330.96,243795.95,268773.7,4.06
2019-08-05,4.08,4.28,4.03,562360.0,0.19,4.69,4.12,4.118,4.131,270673.82,219781.94,252249.64,4.24
2019-08-02,4.06,4.09,4.01,183600.0,0.04,1.0,4.086,4.108,4.124,179381.82,205081.23,237583.9,4.05
2019-08-01,4.02,4.05,3.98,243431.52,-0.13,-3.14,4.092,4.143,4.135,169842.18,251850.53,236721.3,4.01
2019-07-31,4.14,4.15,4.07,166775.14,-0.02,-0.48,4.116,4.168,4.147,152571.97,276185.27,240524.07,4.14
2019-07-30,4.07,4.16,4.07,197202.45,0.09,2.21,4.124,4.172,4.159,160260.94,286848.59,252407.64,4.16
2019-07-29,4.11,4.12,4.06,105900.0,-0.01,-0.24,4.116,4.169,4.168,168890.05,282116.67,257714.75,4.07
2019-07-26,4.07,4.1,4.07,135901.8,-0.05,-1.21,4.13,4.169,4.184,230780.64,285484.19,278628.67,4.08
2019-07-25,4.15,4.15,4.11,157080.45,-0.05,-1.2,4.194,4.164,4.2,333858.88,288236.04,295667.15,4.13
2019-07-24,4.12,4.19,4.12,205220.0,0.06,1.46,4.22,4.162,4.216,399798.58,298561.72,311661.93,4.18
2019-07-23,4.05,4.12,4.01,240348.0,-0.02,-0.48,4.22,4.146,4.232,413436.24,293751.44,351783.3,4.12
2019-07-22,4.31,4.31,4.1,415352.97,-0.26,-5.91,4.222,4.144,4.271,395343.3,284717.34,410758.18,4.14
2019-07-19,4.36,4.45,4.26,651293.0,0.14,3.29,4.208,4.14,4.298,340187.74,270086.56,422557.55,4.4
