date,open,high,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,close
2019-08-08,3.26,3.27,3.23,128808.87,0.01,0.31,3.284,3.402,3.497,294296.19,234875.41,216010.74,3.26
2019-08-07,3.2,3.26,3.2,239425.03,0.06,1.88,3.33,3.431,3.511,304217.53,236938.43,218927.12,3.25
2019-08-06,3.26,3.26,3.13,397612.62,-0.13,-3.92,3.378,3.462,3.527,301660.55,233821.45,217169.53,3.19
2019-08-05,3.4,3.4,3.32,377272.56,-0.08,-2.35,3.45,3.497,3.546,256947.42,210547.19,210487.62,3.32
2019-08-02,3.45,3.45,3.38,328361.88,-0.09,-2.58,3.492,3.519,3.561,209817.54,195525.12,208228.42,3.4
2019-08-01,3.49,3.52,3.47,178415.56,0.0,0.0,3.52,3.539,3.578,175454.64,180454.15,199389.13,3.49
2019-07-31,3.56,3.56,3.49,226640.12,-0.06,-1.69,3.532,3.548,3.591,169659.32,190951.49,204184.08,3.49
2019-07-30,3.54,3.56,3.53,174047.0,0.02,0.57,3.546,3.565,3.606,165982.35,189656.32,206032.43,3.55
2019-07-29,3.53,3.55,3.52,141623.14,-0.01,-0.28,3.544,3.576,3.619,164146.96,189741.25,212840.01,3.53
2019-07-26,3.54,3.55,3.52,156547.36,-0.01,-0.28,3.546,3.587,3.634,181232.71,196583.05,225369.66,3.54
2019-07-25,3.56,3.56,3.53,149439.0,-0.01,-0.28,3.558,3.591,3.645,185453.66,197146.06,234006.94,3.55
2019-07-24,3.55,3.6,3.53,208255.25,0.02,0.56,3.564,3.591,3.654,212243.66,200915.81,236717.84,3.56
2019-07-23,3.54,3.56,3.53,164870.06,0.0,0.0,3.584,3.591,3.662,213330.3,200517.6,234096.09,3.54
2019-07-22,3.61,3.62,3.53,227051.86,-0.06,-1.67,3.608,3.595,3.672,215335.55,210428.04,237736.31,3.54
2019-07-19,3.58,3.64,3.58,177652.12,0.02,0.56,3.628,3.602,3.683,211933.4,220931.72,236152.98,3.6
2019-07-18,3.66,3.66,3.55,283389.0,-0.08,-2.19,3.624,3.616,3.691,208838.46,218324.11,249052.51,3.58
2019-07-17,3.66,3.68,3.63,213688.44,0.0,0.0,3.618,3.633,3.699,189587.97,217416.68,257481.15,3.66
2019-07-16,3.63,3.66,3.62,174896.31,0.02,0.55,3.598,3.646,3.698,187704.91,222408.54,258235.99,3.66
2019-07-15,3.59,3.65,3.56,210041.12,0.06,1.68,3.582,3.662,3.696,205520.54,235938.78,256763.04,3.64
2019-07-12,3.56,3.6,3.53,162177.45,0.03,0.84,3.576,3.68,3.695,229930.05,254156.27,252656.97,3.58
2019-07-11,3.57,3.61,3.54,187136.52,-0.01,-0.28,3.608,3.698,3.698,227809.76,270867.82,253582.45,3.55
2019-07-10,3.6,3.62,3.53,204273.16,-0.02,-0.56,3.648,3.716,3.705,245245.38,272519.87,253959.9,3.56
2019-07-09,3.61,3.65,3.54,263974.44,-0.03,-0.83,3.694,3.732,3.711,257112.18,267674.58,258686.35,3.58
2019-07-08,3.74,3.74,3.57,332088.66,-0.13,-3.48,3.742,3.748,3.718,266357.01,265044.58,272015.63,3.61
2019-07-05,3.75,3.75,3.72,151576.0,-0.01,-0.27,3.784,3.763,3.718,278382.49,251374.25,268241.18,3.74
2019-07-04,3.76,3.78,3.72,274314.66,0.01,0.27,3.788,3.766,3.711,313925.89,279780.92,270083.88,3.75
2019-07-03,3.8,3.82,3.78,263607.12,-0.03,-0.79,3.784,3.765,3.705,299794.36,297545.63,268820.05,3.79
2019-07-02,3.83,3.85,3.8,310198.62,0.0,0.0,3.77,3.75,3.699,278236.98,294063.43,271708.6,3.82
2019-07-01,3.82,3.84,3.78,392216.06,0.06,1.6,3.754,3.729,3.696,263732.15,277587.3,293158.82,3.82
2019-06-28,3.74,3.8,3.73,329292.97,0.03,0.8,3.742,3.71,3.687,224366.0,251157.68,287385.02,3.76
2019-06-27,3.73,3.76,3.73,203657.02,0.01,0.27,3.744,3.697,3.682,245635.94,236297.08,285828.86,3.73
2019-06-26,3.72,3.74,3.7,155820.22,-0.02,-0.54,3.746,3.693,3.678,295296.9,235399.93,294218.36,3.72
2019-06-25,3.76,3.76,3.68,237674.48,-0.02,-0.53,3.73,3.689,3.672,309889.89,249698.12,300931.26,3.74
2019-06-24,3.75,3.78,3.73,195385.31,-0.01,-0.27,3.704,3.688,3.665,291442.45,278986.67,303706.85,3.76
2019-06-21,3.76,3.8,3.73,435642.69,0.03,0.8,3.678,3.672,3.652,277949.35,285108.12,303863.75,3.77
2019-06-20,3.67,3.76,3.65,451961.78,0.1,2.75,3.65,3.655,3.638,226958.21,260386.85,293513.5,3.74
2019-06-19,3.67,3.7,3.63,228785.19,0.03,0.83,3.64,3.644,3.629,175502.96,240094.47,280847.24,3.64
2019-06-18,3.64,3.65,3.59,145437.27,-0.02,-0.55,3.648,3.647,3.627,189506.35,249353.76,282728.07,3.61
2019-06-17,3.64,3.66,3.61,127919.83,0.0,0.0,3.672,3.662,3.624,266530.9,308730.34,285942.52,3.63
2019-06-14,3.69,3.7,3.62,180686.98,-0.06,-1.63,3.666,3.664,3.621,292266.89,323612.36,295289.61,3.63
2019-06-13,3.68,3.72,3.65,194685.52,0.01,0.27,3.66,3.667,3.623,293815.48,335360.64,304809.4,3.69
2019-06-12,3.74,3.74,3.68,298802.16,-0.05,-1.34,3.648,3.662,3.62,304685.97,353036.8,310054.52,3.68
2019-06-11,3.6,3.75,3.6,530560.0,0.13,3.61,3.646,3.654,3.613,309201.17,352164.4,309666.99,3.73
2019-06-10,3.58,3.62,3.53,256599.81,0.0,0.0,3.652,3.642,3.607,350929.77,328427.02,300726.59,3.6
2019-06-06,3.65,3.68,3.6,188429.92,-0.03,-0.83,3.662,3.631,3.611,354957.82,322619.38,312455.5,3.6
2019-06-05,3.69,3.72,3.62,249037.98,-0.04,-1.09,3.674,3.62,3.611,376905.79,326640.15,317447.65,3.63
2019-06-04,3.75,3.76,3.65,321378.16,-0.09,-2.39,3.676,3.613,3.611,401387.63,321600.0,319030.57,3.67
2019-06-03,3.68,3.84,3.67,739203.0,0.11,3.01,3.662,3.606,3.611,395127.62,316102.38,318049.76,3.76
2019-05-31,3.65,3.68,3.63,276740.03,-0.01,-0.27,3.632,3.585,3.604,305924.27,263154.7,319513.35,3.65
2019-05-30,3.61,3.67,3.59,298169.78,0.02,0.55,3.6,3.577,3.618,290280.94,266966.87,321494.2,3.66
2019-05-29,3.58,3.68,3.57,371447.16,0.04,1.11,3.566,3.579,3.63,276374.51,274258.16,329703.21,3.64
2019-05-28,3.61,3.64,3.54,290078.12,-0.01,-0.28,3.55,3.577,3.652,241812.38,267072.25,345769.01,3.6
2019-05-27,3.52,3.61,3.48,293186.25,0.12,3.44,3.55,3.571,3.672,237077.13,267169.58,354324.68,3.61
2019-05-24,3.48,3.52,3.46,198523.38,0.0,0.0,3.538,3.571,3.697,220385.12,273026.16,358938.6,3.49
2019-05-23,3.55,3.56,3.48,228637.66,-0.07,-1.97,3.554,3.59,3.727,243652.8,302291.62,370483.45,3.49
2019-05-22,3.58,3.62,3.55,198636.5,-0.04,-1.11,3.592,3.601,3.761,272141.81,308255.15,387885.85,3.56
2019-05-21,3.55,3.62,3.54,266401.88,0.05,1.41,3.604,3.608,3.797,292332.12,316461.14,396598.13,3.6
2019-05-20,3.56,3.58,3.5,209726.2,-0.02,-0.56,3.592,3.615,3.831,297262.02,319997.14,399696.02,3.55
2019-05-17,3.68,3.69,3.55,314861.75,-0.11,-2.99,3.604,3.622,3.869,325667.2,375872.01,411694.25,3.57
2019-05-16,3.62,3.69,3.62,371082.72,0.06,1.66,3.626,3.658,3.905,360930.44,376021.53,422623.67,3.68
2019-05-15,3.57,3.63,3.57,299588.03,0.08,2.26,3.61,3.681,3.931,344368.48,385148.25,439992.09,3.62
2019-05-14,3.56,3.6,3.53,291051.41,-0.07,-1.94,3.612,3.726,3.967,340590.17,424465.78,443996.02,3.54
2019-05-13,3.62,3.64,3.58,351752.09,-0.07,-1.9,3.638,3.772,4.005,342732.26,441479.77,461989.91,3.61
