date,open,high,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,close
2019-08-08,32.38,32.45,31.28,9461.44,0.4,1.28,31.84,32.696,33.06,13007.73,12106.8,14695.58,31.58
2019-08-07,31.25,31.65,31.16,8515.59,-0.32,-1.02,32.114,32.906,33.19,13985.29,12065.9,15160.46,31.18
2019-08-06,31.7,31.7,30.73,17547.12,-0.62,-1.93,32.572,33.154,33.38,14607.51,12829.64,15339.84,31.5
2019-08-05,32.47,32.75,31.9,14981.56,-0.7,-2.13,33.04,33.345,33.571,13496.54,12946.05,15193.39,32.12
2019-08-02,32.5,33.56,32.25,14532.93,-0.13,-0.4,33.356,33.403,33.721,12406.3,13135.11,15359.74,32.82
2019-08-01,33.58,33.6,32.87,14349.26,-0.52,-1.55,33.552,33.42,33.881,11205.87,13001.09,15270.09,32.95
2019-07-31,33.84,33.86,33.31,11626.7,-0.37,-1.09,33.698,33.43,34.058,10146.51,13067.64,15497.43,33.47
2019-07-30,33.79,33.93,33.62,11992.27,0.14,0.41,33.736,33.418,34.246,11051.76,13736.81,16098.03,33.84
2019-07-29,33.97,33.97,33.44,9530.34,-0.1,-0.3,33.65,33.374,34.442,12395.56,14937.03,16666.41,33.7
2019-07-26,33.68,33.87,33.58,8530.78,0.12,0.36,33.45,33.401,34.63,13863.92,16352.41,17172.33,33.8
2019-07-25,33.67,33.86,33.33,9052.46,0.02,0.06,33.288,33.424,34.794,14796.31,17284.35,17648.86,33.68
2019-07-24,33.45,33.95,33.45,16152.93,0.25,0.75,33.162,33.473,34.965,15988.78,18255.03,18757.92,33.66
2019-07-23,32.72,33.52,32.36,18711.29,0.71,2.17,33.1,33.605,35.196,16421.87,17850.05,18704.33,33.41
2019-07-22,33.04,33.19,32.3,16872.16,-0.29,-0.88,33.098,33.796,35.407,17478.51,17440.73,18594.27,32.7
2019-07-19,32.95,33.27,32.51,13192.71,-0.06,-0.18,33.352,34.038,35.661,18840.9,17584.37,18622.29,32.99
2019-07-18,33.36,33.42,32.77,15014.8,-0.3,-0.9,33.56,34.341,35.898,19772.4,17539.09,19346.99,33.05
2019-07-17,33.5,33.57,32.9,18318.37,-0.05,-0.15,33.784,34.686,36.093,20521.27,17927.21,19798.68,33.35
2019-07-16,34.0,34.0,33.22,23994.49,-0.57,-1.68,34.11,35.074,36.275,19278.24,18459.25,19903.44,33.4
2019-07-15,34.23,34.35,33.22,23684.14,-0.06,-0.18,34.494,35.509,36.454,17402.95,18395.78,19675.34,33.97
2019-07-12,34.33,34.53,33.97,17850.19,-0.14,-0.41,34.724,35.858,36.622,16327.85,17992.24,20223.81,34.03
2019-07-11,35.03,35.25,33.98,18759.18,-0.81,-2.32,35.122,36.163,36.748,15305.79,18013.37,22238.09,34.17
2019-07-10,35.52,35.54,34.66,12103.19,-0.34,-0.96,35.588,36.457,36.812,15333.15,19260.82,22476.17,34.98
2019-07-09,35.09,35.66,34.58,14618.03,0.2,0.57,36.038,36.787,36.802,17640.27,19558.6,23037.37,35.32
2019-07-08,36.1,36.2,34.58,18308.64,-0.9,-2.5,36.524,37.017,36.729,19388.62,19747.82,23428.9,35.12
2019-07-05,36.7,36.87,35.91,12739.91,-0.48,-1.31,36.992,37.283,36.61,19656.64,19660.21,23325.84,36.02
2019-07-04,37.35,37.75,36.13,18895.97,-0.73,-1.96,37.204,37.455,36.426,20720.95,21154.89,23642.14,36.5
2019-07-03,35.87,37.7,35.87,23638.79,-0.52,-1.38,37.326,37.499,36.218,23188.5,21670.14,23499.02,37.23
2019-07-02,37.49,37.88,37.07,23359.77,0.29,0.77,37.536,37.476,35.958,21476.94,21347.62,23029.74,37.75
2019-07-01,37.42,37.88,37.12,19648.76,0.38,1.02,37.51,37.398,35.668,20107.03,20954.9,22884.64,37.46
2019-06-28,37.5,37.75,36.73,18061.44,-0.03,-0.08,37.574,37.385,35.431,19663.78,22455.38,22461.12,37.08
2019-06-27,38.0,38.49,37.05,31233.72,-1.17,-3.06,37.706,37.332,35.212,21588.83,26462.81,22373.11,37.11
2019-06-26,37.8,38.36,37.5,15081.01,0.66,1.75,37.672,37.167,35.014,20151.79,25691.53,21492.29,38.28
2019-06-25,37.45,38.2,36.9,16510.2,-0.16,-0.42,37.416,36.817,34.74,21218.3,26516.13,21448.83,37.62
2019-06-24,37.8,38.48,37.45,17432.51,0.04,0.11,37.286,36.441,34.518,21802.77,27109.97,21599.07,37.78
2019-06-21,37.15,38.0,36.94,27686.72,0.8,2.17,37.196,35.937,34.225,25246.98,26991.46,21498.78,37.74
2019-06-20,37.06,37.5,36.56,24048.51,-0.06,-0.16,36.958,35.397,33.928,31336.78,26129.39,21391.78,36.94
2019-06-19,37.56,37.8,36.88,20413.54,0.03,0.08,36.662,34.937,33.741,31231.26,25327.9,20938.29,37.0
2019-06-18,37.26,37.99,36.62,19432.57,-0.36,-0.96,36.218,34.44,33.571,31813.96,24711.86,20761.92,36.97
2019-06-17,36.55,37.66,35.42,34653.58,0.78,2.13,35.596,33.937,33.399,32417.17,24814.39,20783.92,37.33
2019-06-14,35.28,37.11,35.28,58135.7,1.09,3.07,34.678,33.476,33.264,28735.94,22466.86,20185.76,36.55
2019-06-13,34.57,35.8,34.27,23520.93,0.68,1.96,33.836,33.091,33.224,20922.01,18283.42,18663.53,35.46
2019-06-12,33.92,34.85,33.52,23327.03,0.92,2.72,33.212,32.86,33.178,19424.53,17293.06,18750.65,34.78
2019-06-11,32.75,33.99,32.36,22448.62,1.12,3.42,32.662,32.663,33.105,17609.76,16381.53,18657.28,33.86
2019-06-10,32.34,32.88,32.1,16247.42,0.4,1.24,32.278,32.594,33.112,17211.6,16088.17,18806.78,32.74
2019-06-06,32.41,32.97,31.86,19066.03,0.0,0.0,32.274,32.513,33.258,16197.79,16006.1,19894.1,32.34
2019-06-05,32.32,32.59,31.86,16033.55,0.31,0.97,32.346,32.458,33.421,15644.84,16654.16,20224.4,32.34
2019-06-04,32.15,32.5,31.68,14253.17,0.09,0.28,32.508,32.544,34.529,15161.59,16548.68,21175.74,32.03
2019-06-03,32.98,32.98,31.8,20457.85,-0.78,-2.38,32.664,32.701,35.607,15153.31,16811.98,22154.45,31.94
2019-05-31,32.85,33.18,32.31,11178.34,0.02,0.06,32.91,32.86,36.545,14964.74,16753.44,22511.38,32.72
2019-05-30,32.78,32.99,32.18,16301.28,-0.45,-1.36,32.752,33.051,37.566,15814.42,17904.66,24875.26,32.7
2019-05-29,32.96,33.5,32.71,13617.29,0.34,1.04,32.57,33.357,38.846,17663.49,19043.64,25279.79,33.15
2019-05-28,33.17,33.8,32.71,14211.79,-0.36,-1.08,32.58,33.495,40.054,17935.77,20208.24,25297.51,32.81
2019-05-27,31.7,33.33,31.68,19514.98,1.24,3.88,32.738,33.547,41.306,18470.64,20933.03,25847.68,33.17
2019-05-24,31.55,32.55,31.52,15426.75,0.14,0.44,32.81,33.629,42.549,18542.15,21525.38,25740.22,31.93
2019-05-23,32.82,33.36,31.7,25546.64,-1.41,-4.25,33.35,34.002,43.804,19994.91,23782.1,25865.47,31.79
2019-05-22,33.5,33.68,32.89,14978.69,-0.4,-1.19,34.144,34.384,45.029,20423.78,23794.63,25503.97,33.2
2019-05-21,33.35,34.11,33.2,16886.14,0.07,0.21,34.41,36.514,46.256,22480.71,25802.81,25365.78,33.6
2019-05-20,34.68,34.98,32.01,19872.52,-1.1,-3.18,34.356,38.513,47.469,23395.42,27496.92,25268.96,33.53
2019-05-17,35.77,35.91,34.0,22690.55,-1.13,-3.16,34.448,40.229,48.691,24508.61,28269.32,25437.2,34.63
2019-05-16,34.4,35.97,34.4,27691.02,1.23,3.56,34.654,42.081,49.849,27569.3,31845.86,25089.37,35.76
2019-05-15,33.79,34.6,33.52,25263.31,1.2,3.6,34.624,44.334,50.94,27165.47,31515.94,24624.1,34.53
2019-05-14,33.2,33.86,33.07,21459.69,-0.66,-1.94,38.618,46.613,52.111,29124.91,30386.79,24660.6,33.33
2019-05-13,35.32,35.32,33.9,25438.5,-1.67,-4.68,42.67,49.065,53.291,31598.42,30762.34,25071.75,33.99
