date,open,high,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,close
2019-08-08,31.63,33.28,31.2,36449.64,1.18,3.73,32.666,33.094,32.118,23413.15,25986.27,23855.61,32.78
2019-08-07,33.0,33.0,31.59,15734.42,-1.0,-3.07,32.854,33.032,32.044,19854.81,24487.43,22621.46,31.6
2019-08-06,32.58,32.8,31.61,24808.25,-0.05,-0.15,33.364,33.085,32.046,20564.97,27152.35,23105.43,32.6
2019-08-05,33.73,33.89,32.52,18747.6,-1.05,-3.12,33.688,32.985,31.958,25044.18,28148.23,22851.03,32.65
2019-08-02,33.28,34.48,32.5,21325.85,-0.02,-0.06,33.738,32.743,31.879,27045.6,28469.06,23533.47,33.7
2019-08-01,34.01,34.58,33.41,18657.95,-0.43,-1.26,33.522,32.383,31.821,28559.38,28327.88,24419.69,33.72
2019-07-31,33.91,34.44,33.76,19285.19,-0.07,-0.2,33.21,32.077,31.752,29120.04,28072.16,24548.12,34.15
2019-07-30,32.67,34.65,32.67,47204.29,1.32,4.01,32.806,31.771,31.68,33739.74,27601.94,25820.91,34.22
2019-07-29,33.0,33.69,32.36,28754.73,0.28,0.86,32.282,31.462,31.658,31252.29,23967.52,25090.67,32.9
2019-07-26,31.95,32.72,31.95,28894.76,0.46,1.43,31.748,31.303,31.692,29892.51,23129.34,25096.8,32.62
2019-07-25,31.88,32.48,31.74,21461.22,0.03,0.09,31.244,31.141,31.707,28096.38,21724.96,24705.71,32.16
2019-07-24,31.66,32.69,31.5,42383.69,0.53,1.68,30.944,31.055,31.757,27024.28,20755.49,25772.96,32.13
2019-07-23,30.03,32.2,30.03,34767.05,1.37,4.53,30.736,31.007,31.8,21464.13,19058.5,25387.19,31.6
2019-07-22,30.1,30.42,29.24,21955.85,0.13,0.43,30.642,30.93,31.886,16682.74,17553.83,25028.21,30.23
2019-07-19,30.79,30.87,29.95,19914.1,-0.56,-1.83,30.858,31.015,32.106,16366.17,18597.87,24562.12,30.1
2019-07-18,31.0,31.07,30.33,16100.72,-0.43,-1.38,31.038,31.259,32.351,15353.53,20511.49,25215.23,30.66
2019-07-17,31.3,31.4,30.81,14582.95,-0.04,-0.13,31.166,31.427,32.548,14486.7,21024.08,25311.48,31.09
2019-07-16,31.18,31.41,31.0,10860.1,-0.18,-0.57,31.278,31.589,32.714,16652.87,24039.89,25725.66,31.13
2019-07-15,31.15,31.48,30.51,20373.0,0.31,1.0,31.218,31.854,32.862,18424.91,26213.82,25512.73,31.31
2019-07-12,31.5,31.74,30.58,14850.9,-0.3,-0.96,31.172,32.081,33.019,20829.57,27064.26,24941.37,31.0
2019-07-11,31.26,32.13,31.2,11766.55,-0.35,-1.11,31.48,32.273,33.195,25669.44,27686.46,25437.23,31.3
2019-07-10,31.35,31.92,30.9,25413.8,0.82,2.66,31.688,32.458,33.384,27561.46,30790.44,25662.51,31.65
2019-07-09,31.07,31.22,30.61,19720.31,-0.25,-0.8,31.9,32.592,33.551,31426.91,31715.89,25256.52,30.83
2019-07-08,32.38,32.74,30.88,32396.29,-1.46,-4.49,32.49,32.842,33.806,34002.72,32502.59,24937.07,31.08
2019-07-05,32.3,32.64,31.5,39050.25,0.2,0.62,32.99,33.196,34.008,33298.94,30526.37,23963.83,32.54
2019-07-04,32.48,32.98,32.33,21226.67,-0.37,-1.13,33.066,33.442,34.096,29703.47,29918.97,23113.47,32.34
2019-07-03,33.8,33.8,32.32,44741.03,-1.07,-3.17,33.228,33.668,34.799,34019.41,29598.87,22851.18,32.71
2019-07-02,33.1,33.96,32.51,32599.36,0.2,0.6,33.284,33.839,35.573,32004.86,27411.44,21048.61,33.78
2019-07-01,33.4,33.71,33.0,28877.4,0.66,2.0,33.194,33.87,36.289,31002.46,24811.64,20132.73,33.58
2019-06-28,33.43,33.44,32.6,21072.91,-0.23,-0.69,33.402,33.956,37.068,27753.79,22818.49,19121.55,32.92
2019-06-27,32.83,34.0,32.71,42806.36,0.16,0.48,33.818,34.117,37.854,30134.46,23188.0,18601.05,33.15
2019-06-26,33.13,33.45,32.8,34668.27,-0.34,-1.02,34.108,34.309,38.637,25178.34,20534.58,17036.77,32.99
2019-06-25,34.65,34.77,33.04,27587.34,-1.29,-3.73,34.394,34.51,39.398,22818.01,18797.16,15727.61,33.33
2019-06-24,34.86,35.25,34.51,12634.09,-0.38,-1.09,34.546,34.77,40.195,18620.82,17371.54,14882.09,34.62
2019-06-21,34.59,35.8,34.51,32976.22,0.4,1.16,34.51,34.82,40.899,17883.19,17401.29,15031.94,35.0
2019-06-20,34.55,34.78,33.85,18025.76,0.18,0.52,34.416,34.749,41.629,16241.54,16307.98,14237.53,34.6
2019-06-19,34.71,34.99,34.22,22866.64,0.33,0.97,34.51,35.929,42.469,15890.82,16103.48,14527.88,34.42
2019-06-18,34.88,34.88,34.05,6601.4,-0.35,-1.02,34.626,37.306,43.149,14776.3,14685.79,14402.35,34.09
2019-06-17,33.91,35.18,33.91,8945.92,-0.09,-0.26,34.994,38.707,43.742,16122.26,15453.82,14993.6,34.44
2019-06-14,35.07,35.39,34.01,24767.97,-0.54,-1.54,35.13,40.179,44.324,16919.39,15424.61,16605.77,34.53
2019-06-13,35.34,35.59,34.7,16272.15,0.07,0.2,35.082,41.59,44.83,16374.42,14014.09,16380.7,35.07
2019-06-12,36.4,36.4,34.8,17294.07,-0.93,-2.59,37.348,42.965,45.326,16316.14,13538.96,16684.02,35.0
2019-06-11,35.3,36.59,35.12,13331.21,0.81,2.31,39.986,44.285,45.811,14595.28,12658.06,17085.26,35.93
2019-06-10,34.78,35.46,34.03,12931.54,0.83,2.42,42.42,45.62,46.18,14785.37,12392.64,17625.77,35.12
2019-06-06,35.48,36.38,33.88,22043.15,-1.19,-3.35,45.228,46.978,46.697,13929.83,12662.59,18271.91,34.29
2019-06-05,48.09,48.7,45.63,15980.72,-1.79,-3.71,48.098,48.509,47.226,11653.76,12167.07,17853.74,46.4
2019-06-04,48.93,48.99,47.6,8689.8,0.09,0.19,48.582,49.009,47.236,10761.79,12952.29,17846.18,48.19
2019-06-03,49.0,50.25,47.9,14281.64,-1.06,-2.16,48.584,48.991,47.083,10720.84,14118.91,18691.3,48.1
2019-05-31,48.49,49.7,48.33,8653.82,0.52,1.07,48.82,48.777,46.963,9999.91,14533.37,20287.41,49.16
2019-05-30,49.08,49.8,48.0,10662.83,-0.18,-0.37,48.728,48.469,47.002,11395.34,17786.94,20965.05,48.64
2019-05-29,48.72,49.98,47.83,11520.85,0.62,1.29,48.92,48.07,47.345,12680.38,18747.31,21525.62,48.82
2019-05-28,48.91,49.81,48.0,8485.07,-1.08,-2.19,49.436,47.687,47.708,15142.79,19829.07,21982.91,48.2
2019-05-27,48.33,49.9,47.23,10676.97,0.58,1.19,49.398,47.337,48.061,17516.97,21512.45,22700.5,49.28
2019-05-24,48.35,49.6,47.22,15631.0,-0.9,-1.81,48.734,46.739,48.389,19066.84,22858.91,23036.67,48.7
2019-05-23,51.89,51.89,48.3,17088.02,-1.8,-3.5,48.21,46.415,48.795,24178.53,23881.23,23530.31,49.6
2019-05-22,47.93,52.76,47.01,23832.9,3.39,7.06,47.22,45.943,49.155,24814.24,23540.4,24618.63,51.4
2019-05-21,45.26,48.22,45.26,20355.97,2.05,4.46,45.938,45.463,49.304,24515.35,22740.07,25288.63,48.01
2019-05-20,45.94,46.37,44.22,18426.3,-0.12,-0.26,45.276,45.175,49.556,25507.93,23263.69,26030.18,45.96
2019-05-17,46.05,47.79,45.23,41189.47,1.43,3.2,44.744,45.148,49.768,26650.98,26041.45,26319.87,46.08
2019-05-16,44.15,45.43,43.8,20266.56,-0.34,-0.76,44.62,45.535,50.006,23583.93,24143.16,26004.08,44.65
2019-05-15,45.2,45.65,43.9,22338.45,0.29,0.65,44.666,46.62,50.269,22266.56,24303.93,27846.57,44.99
2019-05-14,43.29,45.45,43.01,25318.88,1.4,3.23,44.988,47.729,50.45,20964.78,24136.74,27736.63,44.7
2019-05-13,45.29,45.29,43.02,24141.54,-2.16,-4.75,45.074,48.784,50.69,21019.44,23888.56,27540.98,43.3
2019-05-10,44.92,46.58,44.1,25854.24,0.58,1.29,45.552,50.039,51.065,25431.91,23214.43,27266.37,45.46
2019-05-09,46.67,46.67,44.55,13679.7,-1.72,-3.69,46.45,51.174,51.354,24702.38,23179.38,27025.33,44.88
2019-05-08,45.04,47.89,44.01,15829.55,1.47,3.26,48.574,52.366,51.632,26341.3,25696.86,27789.91,46.6
2019-05-07,46.58,46.58,43.7,25592.16,-0.56,-1.23,50.47,53.144,51.944,27308.7,27837.2,27640.64,45.13
2019-05-06,46.8,48.35,45.01,46203.92,-4.26,-8.53,52.494,53.937,52.322,26757.68,28796.68,26895.23,45.69
2019-04-30,49.95,50.44,49.95,22206.58,-5.55,-10.0,54.526,54.387,52.691,20996.94,26598.29,25178.74,49.95
2019-04-29,55.88,58.06,54.82,21874.31,-0.58,-1.03,55.898,54.477,52.854,21656.38,27865.0,25048.82,55.5
2019-04-26,55.99,58.0,55.1,20666.53,0.83,1.5,56.158,53.918,52.625,25052.41,31389.2,24806.28,56.08
2019-04-25,56.67,56.99,55.01,22837.04,-0.6,-1.07,55.818,53.17,52.305,28365.7,31336.53,24632.33,55.25
2019-04-24,56.88,57.88,54.17,17400.22,-0.96,-1.69,55.38,52.595,52.075,30835.67,31193.4,24749.57,55.85
2019-04-23,56.01,58.3,55.19,25503.79,0.01,0.02,54.248,52.09,51.716,32199.65,31318.32,24539.73,56.81
2019-04-22,54.01,57.3,53.87,38854.47,2.42,4.45,53.056,51.533,51.348,34073.62,30871.27,24302.95,56.8
2019-04-19,52.5,55.7,52.5,37232.98,1.32,2.49,51.678,50.897,51.005,37726.0,29882.97,23569.95,54.38
2019-04-18,50.18,53.35,49.51,35186.91,2.87,5.72,50.522,50.744,50.786,34307.35,27444.07,22618.05,53.06
2019-04-17,50.65,51.2,49.65,24220.08,-0.66,-1.3,49.81,50.706,50.605,31551.13,24993.79,22549.81,50.19
2019-04-16,49.8,51.24,48.01,34873.67,0.94,1.88,49.932,50.994,50.643,30437.0,23759.18,22697.7,50.85
2019-04-15,49.43,52.8,49.3,57116.34,1.31,2.69,50.01,51.23,50.688,27668.93,22232.64,22607.91,49.91
2019-04-12,50.1,50.1,47.6,20139.77,-0.9,-1.82,50.116,51.331,50.634,22039.94,18223.35,21266.11,48.6
2019-04-11,51.3,51.3,48.95,21405.77,-1.3,-2.56,50.966,51.439,50.583,20580.79,17928.13,21386.61,49.5
2019-04-10,50.34,51.97,50.34,18649.43,-0.44,-0.86,51.602,51.555,50.513,18436.45,18305.73,22362.8,50.8
2019-04-09,50.45,51.5,49.6,21033.32,0.8,1.59,52.056,51.342,50.327,17081.36,17761.14,23715.42,51.24
2019-04-08,53.79,53.79,50.0,28971.4,-2.41,-4.56,52.45,51.163,50.015,16796.36,17734.63,24498.27,50.44
2019-04-04,52.99,54.17,52.01,12844.04,0.17,0.32,52.546,51.113,49.608,14406.76,17256.93,24429.04,52.85
2019-04-03,52.81,53.53,52.26,10684.07,-0.39,-0.73,51.912,50.828,49.13,15275.47,17792.03,25852.56,52.68
2019-04-02,53.25,53.57,52.51,11873.99,-0.14,-0.26,51.508,50.503,48.676,18175.01,20105.84,27358.11,53.07
2019-04-01,51.3,53.75,50.51,19608.31,2.29,4.5,50.628,50.291,48.21,18440.92,21636.22,30093.59,53.21
2019-03-29,49.98,51.0,48.95,17023.37,1.24,2.5,49.876,50.146,47.685,18672.9,22983.18,32996.25,50.92
2019-03-28,51.28,51.28,49.21,17187.6,-0.98,-1.93,49.68,49.937,47.147,20107.09,24308.88,34110.88,49.68
2019-03-27,49.12,51.5,48.53,25181.78,1.99,4.09,49.744,49.727,46.693,20308.6,24845.09,35090.55,50.66
2019-03-26,49.27,50.21,48.41,13203.52,-0.78,-1.58,49.498,49.471,46.168,22036.66,26419.87,35797.24,48.67
2019-03-25,49.88,50.59,48.8,20768.21,-0.49,-0.98,49.954,49.312,45.724,24831.52,29669.69,37715.56,49.45
2019-03-22,50.04,50.76,48.85,24194.36,-0.06,-0.12,50.416,48.867,45.254,27293.46,31261.91,38065.64,49.94
2019-03-21,49.96,50.6,49.0,18195.11,0.57,1.15,50.194,48.103,44.711,28510.67,31601.15,38684.45,50.0
2019-03-20,50.87,50.87,47.95,33822.1,-1.52,-2.98,49.71,47.431,44.211,29381.58,33913.08,38742.91,49.43
2019-03-19,51.77,52.35,49.78,27177.8,-0.81,-1.56,49.444,46.848,43.771,30803.07,34610.39,38736.85,50.95
2019-03-18,48.48,51.84,48.02,33077.95,2.93,6.0,48.67,46.129,43.239,34507.87,38550.96,38402.68,51.76
2019-03-15,47.5,49.22,46.9,30280.37,1.25,2.63,47.318,45.224,42.731,35230.36,43009.32,37478.93,48.83
