date,open,high,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,close
2019-08-08,6.54,6.61,6.5,100229.68,0.02,0.31,6.824,7.205,7.46,161763.61,120495.5,124960.29,6.54
2019-08-07,6.68,6.68,6.47,129755.63,-0.05,-0.76,7.016,7.32,7.504,156966.02,119402.41,126088.32,6.52
2019-08-06,6.98,6.98,6.41,329177.62,-0.55,-7.72,7.22,7.44,7.551,147582.61,117069.48,125619.15,6.57
2019-08-05,7.37,7.37,7.12,149286.31,-0.25,-3.39,7.436,7.54,7.603,97080.32,93765.15,116579.26,7.12
2019-08-02,7.3,7.4,7.27,100368.82,-0.13,-1.73,7.526,7.586,7.639,83587.56,93827.36,119870.32,7.37
2019-08-01,7.53,7.55,7.45,76241.74,-0.04,-0.53,7.586,7.633,7.677,79227.38,102317.83,122037.04,7.5
2019-07-31,7.64,7.64,7.5,82838.55,-0.11,-1.44,7.624,7.654,7.715,81838.79,106095.21,128923.32,7.54
2019-07-30,7.59,7.75,7.56,76666.18,0.08,1.06,7.66,7.695,7.748,86556.35,112704.34,135549.46,7.65
2019-07-29,7.63,7.68,7.53,81822.49,-0.1,-1.3,7.644,7.713,7.772,90449.99,117999.56,140430.55,7.57
2019-07-26,7.68,7.8,7.64,78567.94,-0.02,-0.26,7.646,7.734,7.804,104067.17,128042.47,148656.15,7.67
2019-07-25,7.73,7.73,7.62,89298.78,-0.03,-0.39,7.68,7.715,7.817,125408.28,129425.09,153765.92,7.69
2019-07-24,7.62,7.76,7.6,106426.35,0.15,1.98,7.684,7.687,7.835,130351.62,132774.24,157953.55,7.72
2019-07-23,7.67,7.68,7.47,96134.38,-0.01,-0.13,7.73,7.662,7.852,138852.34,134168.82,161980.68,7.57
2019-07-22,7.8,7.97,7.56,149908.38,-0.26,-3.32,7.782,7.666,7.887,145549.14,139393.36,171690.63,7.58
2019-07-19,7.75,8.08,7.71,185273.52,0.13,1.69,7.822,7.692,7.916,152017.78,145913.27,174351.67,7.84
2019-07-18,7.84,7.92,7.7,114015.49,-0.24,-3.02,7.75,7.72,7.934,133441.89,141756.25,186802.53,7.71
2019-07-17,7.86,8.05,7.83,148929.91,0.12,1.53,7.69,7.775,7.953,135196.85,151751.43,203762.7,7.95
2019-07-16,7.73,7.93,7.68,129618.4,0.05,0.64,7.594,7.801,7.93,129485.31,158394.58,207768.02,7.83
2019-07-15,7.44,7.79,7.34,182251.56,0.3,4.01,7.55,7.83,7.903,133237.59,162861.53,205357.87,7.78
2019-07-12,7.4,7.49,7.35,92394.11,0.07,0.94,7.562,7.874,7.882,139808.76,169269.83,200389.46,7.48
2019-07-11,7.47,7.62,7.39,122790.27,-0.06,-0.8,7.69,7.919,7.876,150070.61,178106.76,203330.99,7.41
2019-07-10,7.64,7.67,7.43,120372.2,-0.14,-1.84,7.86,7.982,7.886,168306.0,183132.85,205480.08,7.47
2019-07-09,7.83,7.89,7.57,148379.8,-0.23,-2.93,8.008,8.041,7.887,187303.84,189792.54,207922.42,7.61
2019-07-08,8.2,8.2,7.77,215107.44,-0.28,-3.45,8.11,8.108,7.888,192485.47,203987.89,211509.66,7.84
2019-07-05,8.18,8.2,8.09,143703.36,-0.11,-1.34,8.186,8.139,7.858,198730.9,202790.08,206396.2,8.12
2019-07-04,8.2,8.33,8.1,213967.2,0.05,0.61,8.148,8.147,7.818,206142.91,231848.8,207965.27,8.26
2019-07-03,8.07,8.29,8.05,215361.42,0.09,1.11,8.104,8.13,7.779,197959.71,255773.97,204308.14,8.21
2019-07-02,8.22,8.22,8.06,174287.95,-0.1,-1.22,8.074,8.058,7.742,192281.24,257141.47,199899.91,8.12
2019-07-01,8.11,8.29,8.05,246334.56,0.29,3.66,8.106,7.976,7.709,215490.3,247854.2,201548.69,8.22
2019-06-28,8.04,8.09,7.84,180763.41,-0.11,-1.37,8.092,7.89,7.685,206849.26,231509.1,196831.72,7.93
2019-06-27,8.12,8.22,8.01,173051.2,-0.02,-0.25,8.146,7.833,7.674,257554.69,228555.22,194146.65,8.04
2019-06-26,8.2,8.2,8.01,186969.08,-0.22,-2.66,8.156,7.79,7.663,313588.23,227827.3,191692.38,8.06
2019-06-25,8.25,8.44,8.16,290333.25,0.13,1.59,8.042,7.732,7.647,322001.69,226052.3,191049.42,8.28
2019-06-24,8.35,8.35,8.0,203129.34,-0.05,-0.61,7.846,7.667,7.625,280218.1,219031.44,183421.14,8.15
2019-06-21,8.18,8.48,8.1,434290.59,0.11,1.36,7.688,7.576,7.599,256168.94,210002.32,179799.95,8.2
2019-06-20,7.6,8.13,7.54,453218.88,0.6,8.01,7.52,7.489,7.575,199555.76,184081.74,168232.88,8.09
2019-06-19,7.46,7.65,7.46,229036.41,0.19,2.6,7.424,7.427,7.567,142066.37,152842.31,153237.0,7.49
2019-06-18,7.35,7.42,7.29,81415.3,-0.06,-0.81,7.422,7.425,7.596,130102.9,142658.35,151159.89,7.3
2019-06-17,7.35,7.42,7.27,82883.5,0.0,0.0,7.488,7.442,7.631,157844.77,155243.18,161925.5,7.36
2019-06-14,7.67,7.67,7.35,151224.69,-0.25,-3.29,7.464,7.48,7.657,163835.71,162154.35,175240.87,7.36
2019-06-13,7.49,7.7,7.45,165771.94,0.13,1.74,7.458,7.515,7.715,168607.72,159738.08,177538.9,7.61
2019-06-12,7.63,7.69,7.48,169219.08,-0.15,-1.97,7.43,7.535,7.756,163618.25,155557.46,178748.49,7.48
2019-06-11,7.29,7.66,7.26,220124.62,0.39,5.39,7.428,7.562,7.798,155213.79,156046.54,179208.9,7.63
2019-06-10,7.31,7.36,7.23,112838.22,-0.09,-1.23,7.396,7.583,7.836,152641.6,147810.85,179867.18,7.24
2019-06-06,7.48,7.48,7.15,175084.73,-0.14,-1.87,7.496,7.621,7.909,160472.99,149597.58,190063.27,7.33
2019-06-05,7.5,7.61,7.41,140824.59,0.0,0.0,7.572,7.66,7.964,150868.44,152384.01,190225.62,7.47
2019-06-04,7.49,7.51,7.35,127196.81,0.0,0.0,7.64,7.706,8.01,147496.67,153631.69,193771.08,7.47
2019-06-03,7.76,7.8,7.44,207263.64,-0.27,-3.49,7.696,7.766,8.067,156879.28,159661.43,202082.43,7.47
2019-05-31,7.71,7.94,7.67,151995.16,0.03,0.39,7.77,7.82,8.13,142980.1,168607.82,208446.26,7.74
2019-05-30,7.85,7.85,7.56,127061.99,-0.1,-1.28,7.746,7.833,8.228,138722.18,188327.38,213638.28,7.71
2019-05-29,7.74,7.93,7.71,123965.76,0.06,0.77,7.748,7.915,8.318,153899.59,195339.73,232370.82,7.81
2019-05-28,7.84,7.96,7.7,174109.84,-0.09,-1.15,7.772,7.977,8.447,159766.7,201939.52,243405.88,7.75
2019-05-27,7.64,7.9,7.63,137767.73,0.22,2.89,7.836,8.033,8.596,162443.58,202371.26,264919.9,7.84
2019-05-24,7.73,7.8,7.62,130705.57,-0.1,-1.29,7.87,8.088,8.791,194235.54,211923.5,288074.24,7.62
2019-05-23,7.93,7.94,7.65,202949.05,-0.21,-2.65,7.92,8.196,8.984,237932.59,230528.96,311288.96,7.72
2019-05-22,8.12,8.15,7.9,153301.33,-0.14,-1.74,8.082,8.267,9.196,236779.86,228067.22,338638.46,7.93
2019-05-21,8.0,8.14,7.88,187494.23,0.06,0.75,8.182,8.314,9.401,244112.33,233910.48,381535.12,8.07
2019-05-20,7.87,8.02,7.45,296727.5,0.14,1.78,8.23,8.367,9.622,242298.93,244503.43,438289.63,8.01
2019-05-17,8.57,8.58,7.72,349190.84,-0.66,-7.74,8.306,8.439,9.79,229611.47,248284.71,477831.2,7.87
2019-05-16,8.45,8.53,8.34,197185.41,0.1,1.19,8.472,8.622,9.951,223125.32,238949.18,493213.99,8.53
2019-05-15,8.39,8.52,8.34,189963.69,0.12,1.44,8.452,8.72,10.029,219354.58,269401.91,493192.93,8.43
2019-05-14,8.25,8.49,8.2,178427.22,-0.08,-0.95,8.446,8.917,10.119,223708.63,284872.24,492736.08,8.31
2019-05-13,8.56,8.66,8.31,233290.2,-0.31,-3.56,8.504,9.159,10.214,246707.93,327468.53,498729.35,8.39
2019-05-10,8.49,8.82,8.25,316760.09,0.27,3.2,8.572,9.493,10.322,266957.95,364224.98,511682.92,8.7
2019-05-09,8.34,8.6,8.25,178331.7,0.03,0.36,8.772,9.771,10.437,254773.03,392048.97,511722.41,8.43
2019-05-08,8.3,8.64,8.24,211733.92,-0.2,-2.33,8.988,10.124,10.569,319449.24,449209.69,525268.75,8.4
2019-05-07,8.84,8.99,8.36,293423.72,-0.13,-1.49,9.388,10.487,10.707,346035.85,529159.76,540509.29,8.6
2019-05-06,9.21,9.36,8.73,334540.31,-0.97,-10.0,9.814,10.877,10.823,408229.14,632075.83,539927.35,8.73
2019-04-30,9.6,9.73,9.46,255835.52,0.19,2.0,10.414,11.14,10.927,461492.0,707377.7,539472.74,9.7
2019-04-29,10.27,10.37,9.38,501712.72,-0.89,-8.56,10.77,11.28,10.983,529324.91,747478.79,547355.9,9.51
2019-04-26,10.79,10.83,10.32,344666.97,-0.33,-3.08,11.26,11.338,11.03,578970.14,716983.94,536836.75,10.4
2019-04-25,11.59,11.69,10.68,604390.19,-1.0,-8.53,11.586,11.32,11.016,712283.67,700599.92,527903.98,10.73
2019-04-24,11.54,11.88,11.31,600854.62,0.25,2.18,11.94,11.269,10.993,855922.51,669990.17,508598.07,11.73
2019-04-23,12.1,12.13,11.2,595000.06,-0.48,-4.01,11.866,11.151,10.921,953263.39,659140.86,495785.2,11.48
2019-04-22,11.99,12.47,11.81,749938.88,-0.07,-0.58,11.79,11.103,10.888,965632.68,631395.86,478625.44,11.96
2019-04-19,12.1,12.38,11.75,1011234.62,-0.47,-3.76,11.416,11.013,10.853,854997.74,601327.81,455925.23,12.03
2019-04-18,11.24,12.5,11.18,1322584.38,1.14,10.04,11.054,10.927,10.821,688916.17,551858.83,427418.42,12.5
2019-04-17,11.49,11.84,11.14,1087559.0,0.26,2.34,10.598,10.768,10.774,484057.82,447778.87,384629.16,11.36
2019-04-16,10.18,11.1,10.08,656846.5,1.01,10.01,10.436,10.714,10.76,365018.34,371567.79,347789.04,11.1
2019-04-15,10.37,10.44,10.08,196764.2,-0.13,-1.27,10.416,10.686,10.755,297159.04,347233.0,331678.87,10.09
2019-04-12,10.22,10.35,10.19,180826.77,0.0,0.0,10.61,10.722,10.788,347657.88,356689.56,336238.05,10.22
2019-04-11,10.51,10.55,10.18,298292.62,-0.33,-3.13,10.8,10.712,10.811,414801.49,355208.04,346182.71,10.22
2019-04-10,10.71,10.71,10.37,492361.59,-0.45,-4.09,10.938,10.716,10.855,411499.91,347205.97,352946.07,10.55
2019-04-09,11.1,11.11,10.81,317550.0,-0.06,-0.54,10.992,10.69,10.899,378117.25,332429.54,359134.2,11.0
2019-04-08,11.35,11.45,10.72,449258.41,-0.11,-0.98,10.956,10.673,10.921,397306.96,325855.02,368956.96,11.06
2019-04-04,10.98,11.36,10.97,516544.81,0.26,2.38,10.834,10.692,10.904,365721.25,310522.64,376600.99,11.17
2019-04-03,10.81,10.92,10.65,281784.75,0.09,0.83,10.624,10.714,10.93,295614.59,302978.02,381772.27,10.91
2019-04-02,10.93,11.1,10.78,325448.28,0.0,0.0,10.494,10.78,10.975,282912.03,321479.45,403829.42,10.82
2019-04-01,10.49,10.92,10.49,413498.53,0.37,3.54,10.388,10.806,11.031,286741.83,324010.29,440228.58,10.82
2019-03-29,10.16,10.47,9.99,291329.88,0.33,3.26,10.39,10.824,11.042,254403.09,316124.75,447014.67,10.45
2019-03-28,10.25,10.39,10.11,166011.53,-0.14,-1.36,10.55,10.853,11.021,255324.04,315786.54,456821.47,10.12
2019-03-27,10.39,10.41,10.1,218271.95,-0.03,-0.29,10.804,10.909,11.001,310341.44,337157.38,463428.94,10.26
2019-03-26,10.94,10.98,10.18,344597.25,-0.54,-4.99,11.066,10.994,10.971,360046.87,358686.17,477363.83,10.29
2019-03-25,10.97,11.19,10.8,251804.84,-0.42,-3.73,11.224,11.107,10.944,361278.75,385838.87,495547.83,10.83
2019-03-22,11.42,11.42,11.02,295934.62,-0.14,-1.23,11.258,11.168,10.891,377846.4,412058.89,518747.3,11.25
2019-03-21,11.5,11.58,11.27,441098.56,-0.18,-1.56,11.156,11.116,10.784,376249.05,442679.33,520659.61,11.39
2019-03-20,11.06,11.68,10.94,466799.09,0.49,4.42,11.014,11.146,10.659,363973.32,460566.53,516699.91,11.57
2019-03-19,11.06,11.32,10.98,350756.62,0.08,0.73,10.922,11.169,10.535,357325.46,486179.39,511031.16,11.08
2019-03-18,10.7,11.0,10.58,334643.12,0.26,2.42,10.99,11.255,10.445,410398.99,556446.88,519264.14,11.0
2019-03-15,10.82,10.89,10.48,287947.84,0.06,0.56,11.078,11.259,10.344,446271.39,577904.59,523427.91,10.74
2019-03-14,11.0,11.16,10.44,379719.91,-0.43,-3.87,11.076,11.189,10.238,509109.62,597856.41,534340.75,10.68
2019-03-13,11.44,11.49,10.92,433559.81,-0.31,-2.71,11.278,11.092,10.12,557159.74,589700.51,527426.03,11.11
2019-03-12,11.5,11.69,11.25,616124.25,-0.02,-0.17,11.416,10.948,9.984,615033.32,596041.5,524082.89,11.42
2019-03-11,10.69,11.45,10.69,514005.12,0.71,6.62,11.52,10.78,9.821,702494.77,605256.79,506554.85,11.44
2019-03-08,11.3,11.6,10.71,602139.0,-0.96,-8.21,11.44,10.614,9.648,709537.8,625435.71,493422.19,10.73
2019-03-07,11.74,11.91,11.4,619970.5,-0.11,-0.93,11.302,10.452,9.498,686603.19,598639.88,476373.69,11.69
2019-03-06,11.69,11.98,11.42,722927.75,-0.14,-1.17,10.906,10.171,9.281,622241.28,572833.29,465777.17,11.8
2019-03-05,11.3,12.02,11.11,1053431.5,0.9,8.15,10.48,9.901,9.077,577049.67,535882.92,440767.51,11.94
2019-03-04,10.1,11.04,10.09,549220.25,1.0,9.96,10.04,9.634,8.869,508018.81,482081.4,403156.63,11.04
2019-03-01,9.95,10.1,9.77,487465.97,0.33,3.4,9.788,9.428,8.73,541333.62,468951.22,391277.1,10.04
2019-02-28,9.67,9.82,9.6,298160.94,0.04,0.41,9.602,9.286,8.657,510676.57,470825.08,392967.54,9.71
2019-02-27,9.52,9.95,9.52,496969.69,-0.07,-0.72,9.436,9.148,8.584,523425.29,465151.55,389848.27,9.67
2019-02-26,9.77,10.08,9.46,708277.19,-0.04,-0.41,9.322,9.02,8.505,494716.17,452124.28,379621.71,9.74
2019-02-25,9.2,9.79,9.11,715794.31,0.67,7.36,9.228,8.862,8.437,456143.99,407852.91,354543.6,9.78
2019-02-22,8.84,9.13,8.8,334180.72,0.23,2.59,9.068,8.682,8.373,396568.82,361408.67,329566.67,9.11
2019-02-21,9.09,9.18,8.79,361904.56,-0.22,-2.42,8.97,8.543,8.339,430973.6,354107.5,326347.52,8.88
2019-02-20,9.27,9.32,8.92,353424.09,-0.17,-1.83,8.86,8.39,8.308,406877.8,358721.05,322282.61,9.1
2019-02-19,9.03,9.37,8.95,515416.25,0.29,3.23,8.718,8.252,8.282,409532.39,345652.1,314012.43,9.27
2019-02-18,8.65,9.0,8.55,417918.47,0.36,4.18,8.496,8.104,8.255,359561.84,324231.86,304442.66,8.98
