date,open,high,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,close
2019-08-08,33.0,33.8,32.13,154575.31,1.14,3.49,33.462,33.09,31.189,221122.14,243173.11,208175.81,33.8
2019-08-07,32.99,33.94,32.62,189251.77,-0.15,-0.46,33.356,32.956,30.852,234830.55,273111.84,203135.8,32.66
2019-08-06,32.33,33.35,31.36,222692.5,-0.79,-2.35,33.294,32.715,30.569,250135.49,276461.72,196068.02,32.81
2019-08-05,34.18,34.92,32.88,251134.23,-0.84,-2.44,33.128,32.487,30.273,257578.23,275991.17,188035.67,33.6
2019-08-02,32.7,34.77,32.22,287956.88,1.17,3.52,32.948,32.024,29.954,260466.01,265093.22,179840.25,34.44
2019-08-01,32.45,33.47,32.07,223117.36,0.92,2.84,32.718,31.527,29.651,265224.08,251701.36,168487.11,33.27
2019-07-31,31.96,33.22,31.96,265776.47,0.37,1.16,32.556,31.103,29.398,311393.13,243598.87,160904.98,32.35
2019-07-30,32.74,33.22,31.7,259906.23,-0.72,-2.2,32.136,30.764,29.201,302787.96,238883.01,152381.8,31.98
2019-07-29,32.66,33.1,32.0,265573.09,-0.59,-1.77,31.846,30.366,29.053,294404.11,218407.18,146695.71,32.7
2019-07-26,32.23,33.91,32.15,311747.25,0.83,2.56,31.1,29.886,28.868,269720.44,200448.0,143716.85,33.29
2019-07-25,30.03,33.28,30.0,453962.62,2.21,7.31,30.336,29.288,28.566,238178.64,173178.51,131003.88,32.46
2019-07-24,30.59,30.85,30.1,222750.59,-0.28,-0.92,29.65,28.748,28.322,175804.62,133159.77,112019.71,30.25
2019-07-23,29.15,30.77,29.09,217987.0,1.56,5.38,29.392,28.423,28.174,174978.06,115674.32,104359.01,30.53
2019-07-22,29.71,29.98,28.82,142154.72,-0.5,-1.7,28.886,28.059,28.001,142410.26,100080.17,97503.03,28.97
2019-07-19,29.29,29.76,29.13,154038.27,0.44,1.52,28.672,27.883,27.937,131175.56,94587.28,95477.3,29.47
2019-07-18,28.74,29.3,28.65,142092.5,0.07,0.24,28.24,27.775,27.874,108178.37,85272.86,97980.51,29.03
2019-07-17,28.13,29.48,28.01,218617.81,0.96,3.43,27.846,27.692,27.752,90514.92,78211.09,95008.84,28.96
2019-07-16,27.79,28.18,27.65,55147.99,0.1,0.36,27.454,27.637,27.613,56370.58,65880.59,87507.32,28.0
2019-07-15,27.3,28.12,26.75,85981.23,0.59,2.16,27.232,27.739,27.504,57750.08,74984.23,86881.94,27.9
2019-07-12,27.06,27.45,26.91,39052.32,0.25,0.92,27.094,27.849,27.393,57999.01,86985.7,84529.07,27.31
2019-07-11,27.2,27.55,26.92,53775.25,0.06,0.22,27.31,27.843,27.315,62367.34,88829.25,86145.62,27.06
2019-07-10,27.04,27.29,26.86,47896.12,0.11,0.41,27.538,27.895,27.285,65907.27,90879.66,86270.3,27.0
2019-07-09,27.11,27.4,26.61,62045.48,-0.32,-1.18,27.82,27.925,27.258,75390.6,93043.7,87536.16,26.89
2019-07-08,28.39,28.39,27.11,87225.86,-1.18,-4.16,28.246,27.942,27.247,92218.38,94925.89,89596.62,27.21
2019-07-05,28.22,28.4,28.01,60894.0,0.19,0.67,28.604,27.99,27.175,115972.4,96367.31,88386.06,28.39
2019-07-04,28.5,28.67,28.01,71474.87,-0.21,-0.74,28.376,27.972,27.033,115291.16,110688.16,90394.1,28.2
2019-07-03,29.06,29.06,28.28,95312.78,-0.61,-2.1,28.252,27.811,26.948,115852.05,111806.58,91479.35,28.41
2019-07-02,28.97,29.29,28.61,146184.41,0.02,0.07,28.03,27.589,26.872,110696.79,109134.06,95019.46,29.02
2019-07-01,28.12,29.0,27.75,205995.92,1.75,6.42,27.638,27.268,26.839,97633.39,98779.66,97974.0,29.0
2019-06-28,27.66,27.89,27.01,57487.83,-0.33,-1.2,27.376,26.936,26.805,76762.22,82072.44,95012.1,27.25
2019-06-27,27.49,27.85,27.35,74279.31,0.28,1.03,27.568,26.786,26.836,106085.16,83461.98,97091.06,27.58
2019-06-26,27.08,27.64,26.9,69536.49,0.24,0.89,27.37,26.674,26.855,107761.11,81660.95,99157.1,27.3
2019-06-25,27.52,27.63,26.77,80867.42,-0.63,-2.27,27.148,26.591,26.891,107571.32,82028.62,102207.14,27.06
2019-06-24,27.68,28.12,27.41,101640.04,-0.52,-1.84,26.898,26.552,26.939,99925.92,84267.36,105248.82,27.69
2019-06-21,26.63,29.25,26.62,204102.56,1.62,6.09,26.496,26.36,27.425,87382.65,80404.82,104370.34,28.21
2019-06-20,26.21,26.78,25.86,82659.02,0.4,1.53,26.004,26.094,27.956,60838.8,70100.03,100664.95,26.59
2019-06-19,26.48,26.58,26.14,68587.58,0.38,1.47,25.978,26.085,28.619,55560.79,71152.12,102503.94,26.19
2019-06-18,25.72,25.95,25.56,42640.39,0.13,0.51,26.034,26.155,29.264,56485.91,80904.86,103843.59,25.81
2019-06-17,25.57,25.96,25.51,38923.72,-0.07,-0.27,26.206,26.41,29.919,68608.79,97168.34,108055.19,25.68
2019-06-14,26.51,26.66,25.65,71383.29,-0.71,-2.68,26.224,26.673,30.55,73426.98,107951.75,113664.27,25.75
2019-06-13,26.35,26.65,26.27,56268.99,-0.01,-0.04,26.184,26.885,31.154,79361.26,110720.13,113030.26,26.46
2019-06-12,26.67,26.83,26.34,73213.14,-0.2,-0.75,26.192,27.036,31.742,86743.44,116653.25,113205.83,26.47
2019-06-11,25.9,26.79,25.41,103254.83,0.9,3.49,26.276,27.19,32.312,105323.82,122385.67,112626.52,26.67
2019-06-10,25.24,26.13,25.24,63014.66,0.22,0.86,26.614,27.326,32.88,125727.89,126230.29,110541.5,25.77
2019-06-06,26.68,26.68,25.28,101054.67,-0.95,-3.58,27.122,28.49,33.531,142476.53,128335.86,113143.02,25.55
2019-06-05,27.12,27.21,26.45,93179.9,-0.39,-1.45,27.586,29.818,34.123,142079.01,131229.88,111986.07,26.5
2019-06-04,28.25,28.25,25.52,166115.02,-1.47,-5.18,27.88,31.152,34.697,146563.06,133855.77,112775.02,26.89
2019-06-03,29.0,29.78,28.16,205275.2,0.05,0.18,28.104,32.373,35.193,139447.53,126782.32,109191.72,28.36
2019-05-31,27.97,28.5,27.65,146757.84,0.44,1.58,28.038,33.427,35.531,126732.69,118942.04,104358.13,28.31
2019-05-30,27.72,27.95,27.07,99067.08,-0.1,-0.36,29.858,34.427,36.067,114195.2,119376.79,99532.33,27.87
2019-05-29,27.8,28.35,27.59,115600.15,-0.04,-0.14,32.05,35.422,36.613,120380.75,115340.39,99115.1,27.97
2019-05-28,28.08,28.49,27.56,130537.37,-0.02,-0.07,34.424,36.448,37.251,121148.48,109758.4,98035.87,28.01
2019-05-27,26.62,28.35,26.61,141701.02,1.42,5.34,36.642,37.433,37.95,114117.12,102867.37,95112.57,28.03
2019-05-24,38.3,38.55,37.22,84070.38,-1.42,-3.66,38.816,38.434,38.754,111151.38,94852.72,92284.79,37.41
2019-05-23,40.7,40.7,38.67,129994.82,-1.01,-2.54,38.996,38.571,39.039,124558.37,97950.18,92311.42,38.83
2019-05-22,39.18,39.99,38.92,119438.8,0.74,1.89,38.794,38.427,39.347,110300.02,92742.26,91026.62,39.84
2019-05-21,38.97,39.59,38.1,95380.58,0.2,0.51,38.472,38.242,39.602,98368.33,91694.27,89748.03,39.1
2019-05-20,38.59,39.39,37.6,126872.33,0.59,1.54,38.224,38.013,39.862,91617.62,91601.12,87557.07,38.9
2019-05-17,38.4,39.98,37.85,151105.33,0.49,1.3,38.052,37.635,40.159,78554.05,89774.23,85740.5,38.31
2019-05-16,38.25,38.35,37.61,58703.07,-0.41,-1.07,38.146,37.706,40.517,71341.98,79687.88,84584.95,37.82
2019-05-15,38.35,38.63,37.9,59780.33,0.37,0.98,38.06,37.804,40.796,75184.5,82889.82,86839.34,38.23
2019-05-14,37.77,38.55,37.5,61627.06,-0.18,-0.47,38.012,38.054,41.042,85020.2,86313.34,87109.22,37.86
2019-05-13,38.25,38.77,37.85,61554.45,-0.74,-1.91,37.802,38.467,41.28,91584.61,87357.76,87178.96,38.04
2019-05-10,37.99,39.01,36.3,115044.98,1.39,3.72,37.218,39.073,41.573,100994.4,89716.86,87288.76,38.78
2019-05-09,37.6,39.14,37.08,77915.68,-0.6,-1.58,37.266,39.507,41.847,88033.77,86672.66,84414.6,37.39
2019-05-08,36.08,38.71,35.88,108958.85,1.18,3.21,37.548,40.266,42.172,90595.14,89310.97,85417.83,37.99
2019-05-07,35.2,37.45,35.2,94449.08,1.69,4.81,38.096,40.961,42.538,87606.47,87801.8,84426.93,36.81
2019-05-06,37.69,38.25,35.12,108603.42,-3.9,-9.99,39.132,41.71,42.978,83130.91,83513.03,84527.03,35.12
2019-04-30,39.38,39.84,38.72,50241.83,0.22,0.57,40.928,42.682,43.548,78439.31,81706.77,88452.0,39.02
2019-04-29,40.63,40.64,38.7,90722.54,-1.93,-4.74,41.748,43.328,43.832,85311.55,89482.03,92158.61,38.8
2019-04-26,41.88,43.0,40.73,94015.47,-1.26,-3.0,42.984,43.788,44.071,88026.8,90788.85,94340.08,40.73
2019-04-25,43.6,44.3,41.88,72071.28,-2.11,-4.79,43.826,44.029,44.112,87997.13,87905.1,94430.9,41.99
2019-04-24,43.52,44.35,42.12,85145.45,0.98,2.27,44.288,44.093,44.077,83895.15,87000.16,94574.38,44.1
2019-04-23,44.83,45.1,42.86,84602.99,-1.86,-4.13,44.436,44.073,43.941,84974.23,84860.66,95292.13,43.12
2019-04-22,44.89,45.76,44.1,104298.83,0.04,0.09,44.908,44.186,43.953,93652.51,82156.53,95285.4,44.98
2019-04-19,44.68,45.49,44.56,93867.11,0.64,1.45,44.592,44.078,43.9,93550.89,81524.69,94645.67,44.94
2019-04-18,44.84,45.06,44.14,51561.39,-0.54,-1.2,44.232,44.114,43.878,87813.06,81052.06,95315.47,44.3
2019-04-17,45.4,45.68,44.58,90540.81,-0.64,-1.41,43.898,44.246,43.84,90105.17,85541.03,97558.68,44.84
2019-04-16,43.43,45.5,42.52,127994.39,2.08,4.79,43.71,44.413,43.827,84747.09,95197.23,97772.33,45.48
2019-04-15,44.71,45.58,43.21,103790.76,0.26,0.6,43.464,44.335,43.771,70660.56,94835.2,95774.95,43.4
2019-04-12,42.98,43.95,42.86,65177.95,0.51,1.2,43.564,44.354,43.802,69498.48,97891.3,94027.89,43.14
2019-04-11,43.73,44.18,42.6,63021.95,-1.27,-2.89,43.996,44.194,43.825,74291.05,100956.7,95750.71,42.63
2019-04-10,43.95,44.45,42.8,63750.4,-0.35,-0.79,44.594,44.06,43.947,80976.89,102148.59,99825.34,43.9
2019-04-09,43.65,44.89,43.65,57561.73,0.35,0.8,45.116,43.808,44.165,105647.37,105723.6,105125.26,44.25
2019-04-08,45.79,45.8,43.35,97980.39,-1.4,-3.09,45.206,43.72,44.313,119009.84,108414.28,112622.97,43.9
2019-04-04,46.07,46.43,45.0,89140.78,-0.32,-0.7,45.144,43.722,44.429,126284.12,107766.66,123203.24,45.3
2019-04-03,45.83,46.03,45.0,96451.17,-0.89,-1.91,44.392,43.641,44.377,127622.35,109578.89,126231.56,45.62
2019-04-02,44.99,48.5,44.25,187102.77,1.81,4.05,43.526,43.433,44.316,123320.29,109576.32,131797.04,46.51
2019-04-01,43.9,45.2,43.61,124374.08,1.11,2.55,42.5,43.241,44.137,105799.83,100347.44,132126.86,44.7
2019-03-29,41.54,43.88,41.11,134351.8,2.05,4.93,42.234,43.206,43.895,97818.72,96714.7,133044.33,43.59
2019-03-28,41.09,43.29,40.73,95831.92,0.25,0.6,42.3,43.249,43.663,89249.2,90164.48,130442.92,41.54
