date,open,high,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,close
2019-08-08,8.64,8.7,8.55,63353.3,0.06,0.7,8.722,8.944,9.014,66686.77,67304.52,62184.81,8.6
2019-08-07,8.65,8.69,8.53,35984.5,-0.07,-0.81,8.832,8.994,9.042,64453.91,64227.89,61842.6,8.54
2019-08-06,8.7,8.72,8.45,81795.48,-0.26,-2.93,8.962,9.049,9.072,70680.95,66258.34,62507.72,8.61
2019-08-05,8.96,8.99,8.76,84015.99,-0.12,-1.33,9.108,9.085,9.099,86037.8,61556.68,61815.9,8.87
2019-08-02,8.99,9.07,8.9,68284.58,-0.16,-1.75,9.142,9.084,9.113,75687.67,59546.24,62836.34,8.99
2019-08-01,9.12,9.26,9.1,52189.0,-0.04,-0.43,9.166,9.093,9.141,67922.26,58142.59,61896.86,9.15
2019-07-31,9.26,9.26,9.14,67119.7,-0.15,-1.61,9.156,9.079,9.161,64001.87,58374.19,63504.39,9.19
2019-07-30,9.06,9.45,9.06,158579.73,0.3,3.32,9.136,9.076,9.184,61835.73,55735.18,64234.54,9.34
2019-07-29,9.1,9.1,9.02,32265.36,-0.07,-0.77,9.062,9.061,9.207,37075.55,45880.08,60501.77,9.04
2019-07-26,9.06,9.11,9.01,29457.52,0.01,0.11,9.026,9.082,9.245,43404.8,53474.85,66718.22,9.11
2019-07-25,9.07,9.13,9.04,32587.04,0.01,0.11,9.02,9.084,9.261,48362.92,57065.11,69676.75,9.1
2019-07-24,8.99,9.15,8.97,56289.01,0.12,1.34,9.002,9.089,9.283,52746.5,59457.31,73442.82,9.09
2019-07-23,8.9,9.01,8.88,34778.82,0.11,1.24,9.016,9.094,9.305,49634.63,58757.11,73868.74,8.97
2019-07-22,9.11,9.12,8.85,63911.61,-0.22,-2.42,9.06,9.112,9.337,54684.61,62075.12,77230.81,8.86
2019-07-19,9.01,9.19,9.01,54248.13,0.07,0.78,9.138,9.141,9.382,63544.89,66126.43,79403.18,9.08
2019-07-18,9.08,9.12,9.0,54504.95,-0.15,-1.64,9.148,9.189,9.423,65767.3,65651.13,87120.71,9.01
2019-07-17,9.18,9.23,9.11,40729.66,-0.03,-0.33,9.176,9.243,9.46,66168.11,68634.59,96750.22,9.16
2019-07-16,9.2,9.3,9.16,60028.69,-0.06,-0.65,9.172,9.292,9.467,67879.58,72733.91,100340.18,9.19
2019-07-15,9.12,9.35,8.97,108213.02,0.12,1.31,9.164,9.353,9.466,69465.64,75123.46,99663.1,9.25
2019-07-12,9.19,9.23,9.09,65360.16,-0.02,-0.22,9.144,9.408,9.464,68707.98,79961.6,97760.92,9.13
