date,open,high,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,close
2019-08-08,17.18,17.48,16.56,529807.25,0.32,1.96,16.51,16.52,16.831,438721.23,358352.97,434662.38,16.64
2019-08-07,16.91,16.91,16.22,386700.84,-0.64,-3.77,16.454,16.535,16.799,376239.01,358903.49,429309.69,16.32
2019-08-06,15.9,17.77,15.81,688876.94,0.63,3.86,16.474,16.645,16.799,350301.28,381985.9,435282.68,16.96
2019-08-05,16.1,16.62,16.03,275440.81,0.03,0.18,16.452,16.755,16.811,300069.4,351908.49,429027.31,16.33
2019-08-02,15.8,16.34,15.6,312780.31,-0.06,-0.37,16.478,16.906,16.885,292542.76,388783.4,455111.68,16.3
2019-08-01,16.21,16.48,16.04,217396.16,-0.06,-0.36,16.53,17.101,16.925,277984.7,431137.75,456222.16,16.36
2019-07-31,16.63,16.64,16.3,257012.2,-0.43,-2.55,16.616,17.179,16.968,341567.97,455503.96,467748.47,16.42
2019-07-30,16.55,17.18,16.55,437717.53,0.39,2.37,16.816,17.224,17.032,413670.52,481724.17,482662.57,16.85
2019-07-29,16.6,16.78,16.28,237807.62,-0.1,-0.6,17.058,17.199,17.053,403747.58,469486.3,499826.26,16.46
2019-07-26,16.52,16.77,16.51,239990.0,-0.23,-1.37,17.334,17.222,17.158,485024.04,506096.61,532132.73,16.56
2019-07-25,17.18,17.19,16.55,535312.5,-0.63,-3.62,17.672,17.142,17.255,584290.79,510971.78,556178.13,16.79
2019-07-24,18.13,18.22,17.34,617524.94,-0.64,-3.54,17.742,17.062,17.346,569439.94,499715.89,587352.18,17.42
2019-07-23,17.84,18.38,17.78,388102.84,0.22,1.23,17.632,16.953,17.441,549777.82,488579.46,595322.65,18.06
2019-07-22,18.5,18.68,17.5,644189.94,-0.41,-2.25,17.34,16.867,17.61,535225.01,506146.13,653540.39,17.84
2019-07-19,17.3,18.32,17.26,736323.75,1.11,6.48,17.11,16.863,17.693,527169.17,521439.96,698309.05,18.25
2019-07-18,16.74,17.21,16.48,461058.25,0.27,1.6,16.612,16.748,17.725,437652.77,481306.56,686070.44,17.14
2019-07-17,16.52,17.3,16.52,519214.31,0.27,1.63,16.382,16.756,17.726,429991.84,479992.98,711040.43,16.87
2019-07-16,16.55,16.69,16.37,315338.81,-0.09,-0.54,16.274,16.84,17.662,427381.09,483600.98,717370.4,16.6
2019-07-15,15.79,17.28,15.61,603910.75,0.93,5.9,16.394,16.906,17.541,477067.24,530166.22,730670.56,16.69
2019-07-12,15.9,15.99,15.62,288741.75,-0.23,-1.44,16.616,17.093,17.39,515710.74,558168.85,727722.36,15.76
2019-07-11,16.49,16.54,15.66,422753.59,-0.34,-2.08,16.884,17.367,17.3,524960.35,601384.47,760116.94,15.99
2019-07-10,17.0,17.06,16.01,506160.56,-0.87,-5.06,17.13,17.63,17.277,529994.11,674988.47,792685.23,16.33
2019-07-09,17.5,17.81,16.79,563769.56,-0.6,-3.37,17.406,17.928,17.249,539820.86,702065.84,843598.65,17.2
2019-07-08,17.11,18.35,17.05,797128.25,0.7,4.09,17.418,18.353,17.146,583265.2,800934.65,859616.39,17.8
2019-07-05,17.21,17.39,16.95,334989.81,-0.12,-0.7,17.57,18.523,16.944,600626.96,875178.15,850813.4,17.1
2019-07-04,17.78,17.78,17.06,447922.38,-0.49,-2.77,17.85,18.701,16.777,677808.59,890834.31,874154.76,17.22
2019-07-03,17.42,17.71,17.21,555294.31,0.45,2.61,18.13,18.695,16.591,819982.84,942087.88,902388.01,17.71
2019-07-02,17.97,17.99,17.2,780991.25,-1.3,-7.0,18.45,18.484,16.34,864310.82,951139.82,909500.82,17.26
2019-07-01,19.26,19.26,18.5,883937.06,0.06,0.32,19.288,18.176,16.096,1018604.1,931174.9,910847.89,18.56
2019-06-28,18.27,18.88,17.86,720897.94,-0.12,-0.64,19.476,17.686,15.758,1149729.34,897275.86,889600.38,18.5
2019-06-27,19.0,20.26,18.38,1158793.62,-0.69,-3.57,19.552,17.233,15.418,1103860.04,918849.42,877689.73,18.62
2019-06-26,19.31,19.95,19.31,776934.25,-2.14,-9.98,19.26,16.923,15.087,1064192.92,910381.98,855815.51,19.31
2019-06-25,19.74,21.45,18.42,1552457.62,1.95,10.0,18.518,16.569,14.679,1037968.81,985131.46,832266.18,21.45
2019-06-24,20.2,20.77,19.22,1539563.25,0.62,3.28,17.064,15.938,14.171,843745.7,918298.13,773598.27,19.5
2019-06-21,18.87,18.88,18.32,491551.44,1.72,10.02,15.896,15.364,13.722,644822.39,826448.65,705648.97,18.88
2019-06-20,15.61,17.16,15.3,960458.06,1.56,10.0,14.914,14.853,13.298,733838.8,857475.2,689879.94,17.16
2019-06-19,15.6,15.6,15.48,645813.69,1.42,10.01,14.586,14.487,12.957,756571.04,862688.14,648693.44,15.6
2019-06-18,13.8,14.28,13.63,581342.06,0.52,3.81,14.62,14.195,12.706,932294.1,867861.83,625666.96,14.18
2019-06-17,13.97,14.25,13.61,544946.69,-0.31,-2.22,14.812,14.016,12.524,992850.55,890520.89,608629.94,13.66
2019-06-14,15.48,15.6,13.97,936633.5,-1.55,-9.99,14.832,13.83,12.378,1008074.91,881924.9,590824.63,13.97
2019-06-13,15.51,16.25,15.14,1074119.25,-0.25,-1.58,14.792,13.603,12.246,981111.6,836530.05,550570.29,15.52
2019-06-12,15.6,16.61,15.38,1524429.0,0.67,4.44,14.388,13.25,12.037,968805.24,801249.04,505833.24,15.77
2019-06-11,13.56,15.14,13.46,884124.31,1.38,10.03,13.77,12.789,11.81,803429.56,679400.9,440459.11,15.14
2019-06-10,13.6,13.79,12.68,621068.5,-0.01,-0.07,13.22,12.403,11.609,788191.22,628898.42,405559.27,13.76
2019-06-06,13.1,13.97,13.01,801816.94,0.27,2.0,12.828,12.079,11.493,755774.89,584849.29,395211.94,13.77
2019-06-05,13.3,13.95,12.72,1012587.44,0.82,6.47,12.414,11.742,11.357,691948.5,522284.68,371802.06,13.5
2019-06-04,12.0,12.88,11.8,697550.62,0.29,2.34,12.112,11.426,11.214,633692.83,434698.75,333557.08,12.68
2019-06-03,12.38,12.98,12.05,807932.62,0.59,5.0,11.808,11.217,11.12,555372.23,383472.09,316039.77,12.39
2019-05-31,11.6,12.29,11.55,458986.81,0.1,0.85,11.586,11.031,11.005,469605.61,326738.99,285396.93,11.8
2019-05-30,11.6,11.75,11.31,482685.0,-0.29,-2.42,11.33,10.926,10.975,413923.69,299724.37,269267.11,11.7
2019-05-29,11.12,12.28,11.08,721309.12,0.83,7.44,11.07,10.889,10.947,352620.86,264610.53,259339.87,11.99
2019-05-28,11.1,11.4,11.06,305947.59,-0.12,-1.06,10.74,10.823,10.956,235704.66,210417.44,236246.74,11.16
2019-05-27,10.57,11.56,10.44,379099.53,0.76,7.22,10.626,10.831,11.048,211571.95,201517.32,232772.02,11.28
2019-05-24,10.28,10.63,10.27,180577.19,0.12,1.15,10.476,10.814,11.179,183872.37,182220.13,220658.39,10.52
2019-05-23,10.24,10.76,10.16,176170.86,0.06,0.58,10.522,10.906,11.358,185525.05,205574.59,225331.01,10.4
2019-05-22,10.56,10.59,10.16,136728.11,-0.25,-2.36,10.708,10.971,11.529,176600.2,221319.44,224100.04,10.34
2019-05-21,10.43,10.77,10.41,185284.06,0.06,0.57,10.906,11.002,11.71,185130.22,232415.41,223798.05,10.59
2019-05-20,10.15,11.01,9.9,240601.62,-0.22,-2.05,11.036,11.022,11.875,191462.68,248607.45,225490.0,10.53
2019-05-17,11.32,11.39,10.56,188840.59,-0.58,-5.12,11.152,10.978,12.062,180567.9,244054.87,222333.34,10.75
2019-05-16,11.28,11.39,11.22,131546.61,0.0,0.0,11.29,11.024,12.239,225624.14,238809.86,221369.84,11.33
2019-05-15,11.42,11.48,11.21,179378.23,0.09,0.8,11.234,11.004,12.375,266038.68,254069.22,222954.13,11.33
2019-05-14,11.04,11.5,11.04,216946.36,0.13,1.17,11.098,11.088,12.52,279700.6,262076.04,222712.98,11.24
2019-05-13,11.15,11.38,11.01,186127.69,-0.33,-2.88,11.008,11.264,12.666,305752.22,264026.72,221317.79,11.11
2019-05-10,11.47,11.91,11.01,414121.81,0.39,3.53,10.804,11.544,12.837,307541.84,259096.65,226661.13,11.44
2019-05-09,10.45,11.61,10.44,333619.31,0.4,3.76,10.758,11.809,13.01,251995.58,245087.43,223293.54,11.05
2019-05-08,10.4,10.88,10.33,247687.84,-0.14,-1.3,10.774,12.086,13.182,242099.76,226880.64,221443.72,10.65
2019-05-07,10.22,10.83,10.02,347204.47,0.7,6.94,11.078,12.418,13.399,244451.49,215180.69,227022.89,10.79
2019-05-06,10.45,10.82,10.09,195075.77,-1.12,-9.99,11.52,12.727,13.621,222301.22,202372.55,235785.42,10.09
2019-04-30,11.18,11.33,10.99,136390.52,0.08,0.72,12.284,13.146,13.862,210651.47,200611.82,251782.12,11.21
2019-04-29,12.15,12.25,10.95,284140.19,-1.04,-8.55,12.86,13.453,14.064,238179.27,203929.83,279504.52,11.13
2019-04-26,12.93,12.96,12.16,259446.48,-0.83,-6.38,13.398,13.745,14.265,211661.51,191839.05,296302.92,12.17
2019-04-25,13.91,14.07,13.0,236453.12,-0.91,-6.54,13.758,13.951,14.352,185909.89,183349.91,296239.47,13.0
2019-04-24,14.03,14.13,13.81,136827.03,-0.18,-1.28,13.934,14.067,14.419,182443.88,178608.86,298814.44,13.91
2019-04-23,13.79,14.49,13.5,274029.53,0.27,1.95,14.008,14.129,14.427,190572.16,194225.6,306774.58,14.09
2019-04-22,14.1,14.16,13.77,151551.41,-0.15,-1.07,14.046,14.21,14.433,169680.38,201499.66,312272.11,13.82
2019-04-19,13.98,14.15,13.85,130688.38,0.09,0.65,14.092,14.278,14.498,172016.58,216006.81,328548.77,13.97
2019-04-18,14.19,14.31,13.86,219123.05,-0.4,-2.8,14.144,14.379,14.586,180789.93,238865.09,360870.33,13.88
2019-04-17,14.5,14.5,14.11,177468.44,0.0,0.0,14.2,14.514,14.668,174773.83,269198.3,377673.56,14.28
2019-04-16,13.85,14.28,13.8,169570.64,0.23,1.64,14.25,14.577,14.712,197879.03,302952.43,396320.29,14.28
2019-04-15,14.55,14.65,14.02,163232.38,-0.18,-1.26,14.374,14.675,14.739,233318.93,355079.21,406431.09,14.05
2019-04-12,14.15,14.56,14.1,174555.14,0.07,0.49,14.464,14.785,14.762,259997.05,400766.79,416064.84,14.23
2019-04-11,14.4,14.49,14.07,189042.56,-0.37,-2.55,14.614,14.753,14.768,296940.25,409129.03,427098.37,14.16
2019-04-10,14.9,14.99,14.2,292994.44,-0.37,-2.48,14.828,14.771,14.805,363622.76,419020.03,444660.12,14.53
2019-04-09,14.81,15.25,14.58,346770.12,0.4,2.76,14.904,14.724,14.859,408025.82,419323.57,460030.62,14.9
2019-04-08,15.1,15.19,14.29,296622.97,-0.48,-3.2,14.976,14.656,14.88,476839.5,423044.56,475966.96,14.5
2019-04-04,15.23,15.3,14.91,359271.16,-0.25,-1.64,15.106,14.717,14.951,541536.53,441090.74,508554.3,14.98
2019-04-03,14.71,15.36,14.59,522455.12,0.32,2.15,14.892,14.793,15.087,521317.81,482875.57,559775.45,15.23
2019-04-02,15.1,15.4,14.8,515009.75,-0.35,-2.29,14.714,14.821,15.16,474417.3,486148.82,599860.52,14.91
2019-04-01,15.01,15.79,14.7,690838.5,0.11,0.73,14.544,14.847,15.172,430621.31,489688.15,620965.28,15.26
2019-03-29,14.0,15.25,14.0,620108.12,1.24,8.91,14.336,14.802,15.167,369249.61,457782.96,657041.02,15.15
2019-03-28,14.02,14.43,13.81,258177.55,-0.43,-3.0,14.328,14.738,15.14,340644.94,431362.9,680870.32,13.91
2019-03-27,14.29,14.46,13.93,287952.59,0.28,1.99,14.694,14.783,15.137,444433.33,445067.72,712197.24,14.34
2019-03-26,14.31,14.43,13.67,296029.81,-0.16,-1.12,14.928,14.839,15.184,497880.34,470300.2,778342.46,14.06
2019-03-25,14.62,14.94,14.13,383980.0,-0.89,-5.89,15.15,14.994,15.176,548754.99,500737.68,772419.66,14.22
2019-03-22,15.49,15.68,14.68,477084.75,-0.63,-4.0,15.268,15.103,15.096,546316.3,528889.37,791380.53,15.11
2019-03-21,15.6,16.5,15.28,777119.5,0.23,1.48,15.148,15.185,14.915,522080.86,576017.87,829132.67,15.74
2019-03-20,14.99,15.66,14.88,555187.62,0.34,2.24,14.872,15.381,14.65,445702.1,636675.34,834731.02,15.51
2019-03-19,14.74,15.69,14.6,550403.06,0.36,2.43,14.75,15.498,14.4,442720.07,713572.23,840842.81,15.17
2019-03-18,14.53,14.82,13.88,371786.56,0.3,2.07,14.838,15.497,14.174,452720.37,752242.41,868093.33,14.81
2019-03-15,14.6,14.95,14.2,355907.56,0.15,1.04,14.938,15.532,13.976,511462.43,856299.08,903879.14,14.51
2019-03-14,14.5,15.12,14.02,395225.72,-0.54,-3.62,15.222,15.541,13.776,629954.87,930377.74,926707.92,14.36
2019-03-13,15.61,15.66,14.61,540277.44,-0.71,-4.55,15.89,15.491,13.587,827648.58,979326.77,965990.02,14.9
2019-03-12,15.58,16.08,15.31,600404.56,0.3,1.96,16.246,15.529,13.386,984424.39,1086384.73,1015371.63,15.61
2019-03-11,15.08,15.78,14.39,665496.88,-0.62,-3.89,16.156,15.357,13.101,1051764.45,1044101.64,1048511.61,15.31
2019-03-08,15.93,16.8,15.93,948369.75,-1.77,-10.0,16.126,15.089,12.825,1201135.73,1053871.7,1067810.89,15.93
2019-03-07,16.71,18.35,15.42,1383694.25,1.02,6.12,15.86,14.644,12.493,1230800.6,1082247.48,1063472.74,17.7
2019-03-06,15.24,16.68,14.96,1324156.5,1.52,10.03,15.092,13.918,12.041,1131004.96,1032786.7,1042757.55,16.68
2019-03-05,14.58,15.36,14.4,937104.88,0.0,0.0,14.812,13.302,11.688,1188345.06,968113.39,1021156.18,15.16
2019-03-04,14.7,16.06,14.04,1412353.25,0.56,3.84,14.558,12.851,11.402,1036438.83,983944.24,1034549.29,15.16
2019-03-01,14.03,15.15,13.62,1096694.12,0.74,5.34,14.052,12.419,11.122,906607.68,951459.2,1056140.8,14.6
2019-02-28,14.51,14.78,13.75,884716.06,-1.42,-9.29,13.428,12.01,10.853,933694.36,923038.11,1002478.19,13.86
2019-02-27,14.0,15.28,13.8,1610857.0,1.39,10.01,12.744,11.682,10.579,934568.44,952653.27,959291.11,15.28
2019-02-26,13.89,13.89,13.89,177573.72,1.26,9.98,11.792,11.243,10.196,747881.72,944358.54,879748.77,13.89
2019-02-25,12.63,12.63,12.1,763197.5,1.15,10.02,11.144,10.844,9.848,931449.65,1052921.57,871383.15,12.63
2019-02-22,10.57,11.48,10.39,1232127.5,1.04,9.96,10.786,10.56,9.532,996310.73,1081750.08,833511.56,11.48
2019-02-21,10.44,10.94,10.2,889086.5,-0.08,-0.76,10.592,10.342,9.244,912381.87,1044698.01,772031.34,10.44
