date,open,high,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,close
2019-08-08,50.5,51.44,50.42,296270.88,0.73,1.45,51.722,53.254,54.056,375441.08,353472.12,330096.93,51.0
2019-08-07,51.1,51.45,50.26,242402.84,-0.66,-1.3,52.258,53.666,54.306,412778.25,346412.75,335745.66,50.27
2019-08-06,50.6,51.3,49.05,532003.44,-0.55,-1.07,53.222,54.115,54.607,421750.33,357761.11,336003.83,50.93
2019-08-05,53.4,53.8,52.66,394928.69,-0.45,-0.84,54.052,54.462,54.86,370010.17,327466.49,321652.02,52.98
2019-08-02,52.0,53.63,51.31,411599.56,-0.25,-0.47,54.38,54.564,55.035,362899.87,309280.05,322168.1,53.43
2019-08-01,55.0,55.0,53.38,482956.72,-1.41,-2.56,54.786,54.641,55.269,331503.16,305823.09,316902.08,53.68
2019-07-31,55.31,55.89,54.9,287263.25,0.01,0.02,55.074,54.713,55.429,280047.26,285882.35,311436.69,55.09
2019-07-30,54.64,55.3,54.4,273302.62,0.46,0.84,55.008,54.657,55.541,293771.89,285301.96,317519.07,55.08
2019-07-29,55.45,55.68,54.2,359377.19,-0.84,-1.51,54.872,54.63,55.715,284922.81,295592.56,325868.37,54.62
2019-07-26,54.71,55.56,54.67,254616.0,0.34,0.62,54.748,54.756,55.914,255660.23,302752.59,351847.25,55.46
2019-07-25,54.76,55.35,54.41,225677.22,0.36,0.66,54.496,54.858,55.891,280143.01,306721.75,352585.35,55.12
2019-07-24,54.68,55.55,54.56,355886.41,0.36,0.66,54.352,54.946,55.884,291717.45,325078.57,362030.74,54.76
2019-07-23,54.01,54.4,53.81,229057.22,0.4,0.74,54.306,55.099,55.87,276832.04,314246.55,359594.95,54.4
2019-07-22,54.2,54.5,53.53,213064.31,-0.2,-0.37,54.388,55.258,55.855,306262.32,315837.56,368949.63,54.0
2019-07-19,54.7,54.79,54.02,377029.91,-0.2,-0.37,54.764,55.506,55.872,349844.95,335056.15,383414.07,54.2
2019-07-18,54.49,54.5,53.7,283549.38,-0.13,-0.24,55.22,55.896,55.828,333300.48,327981.08,391951.65,54.4
2019-07-17,54.72,54.79,54.1,281459.38,-0.28,-0.51,55.54,56.144,55.808,358439.69,336991.02,413803.78,54.53
2019-07-16,56.0,56.09,54.64,376208.62,-1.07,-1.92,55.892,56.424,55.687,351661.05,349736.17,428395.52,54.81
2019-07-15,55.89,56.6,54.6,430977.47,-0.6,-1.06,56.128,56.8,55.498,325412.8,356144.17,423846.37,55.88
2019-07-12,56.0,56.87,55.58,294307.53,0.48,0.86,56.248,57.071,55.241,320267.34,400941.91,421643.15,56.48
2019-07-11,56.83,57.57,55.75,409245.44,-0.29,-0.52,56.572,56.923,54.975,322661.68,398448.96,423400.69,56.0
2019-07-10,56.54,56.66,55.76,247566.2,0.3,0.54,56.748,56.822,54.738,315542.35,398982.91,437426.82,56.29
2019-07-09,56.49,56.88,55.51,244967.36,-0.49,-0.87,56.956,56.64,54.563,347811.29,404943.35,449363.86,55.99
2019-07-08,57.7,57.74,55.89,405250.19,-1.62,-2.79,57.472,56.451,54.461,386875.54,422061.69,472288.07,56.48
2019-07-05,57.08,58.18,56.75,306279.19,1.22,2.15,57.894,56.238,54.289,481616.48,431771.98,469991.71,58.1
2019-07-04,57.6,58.16,56.43,373648.81,-0.45,-0.79,57.274,55.759,54.014,474236.25,455922.23,469097.38,56.88
2019-07-03,58.28,58.5,56.9,408910.88,-1.24,-2.12,56.896,55.471,53.787,482423.47,490616.55,475229.79,57.33
2019-07-02,58.33,58.95,58.21,440288.62,-0.02,-0.03,56.324,54.949,53.495,462075.41,507054.86,473330.02,58.57
2019-07-01,56.24,59.0,56.18,878954.88,3.59,6.53,55.43,54.195,53.191,457247.84,491548.56,469680.24,58.59
2019-06-28,55.15,55.36,54.32,269378.06,0.01,0.02,54.582,53.41,52.877,381927.49,442344.38,444443.61,55.0
2019-06-27,54.7,55.5,54.5,414584.91,0.52,0.95,54.244,53.026,52.774,437608.2,448352.41,453747.09,54.99
2019-06-26,53.56,54.6,53.53,307170.56,0.37,0.68,54.046,52.654,52.73,498809.62,475870.73,447780.95,54.47
2019-06-25,54.35,54.66,53.19,416150.81,-0.25,-0.46,53.574,52.485,52.751,552034.32,493784.37,452403.51,54.1
2019-06-24,53.8,54.87,53.3,502353.12,1.04,1.95,52.96,52.47,52.749,525849.28,522514.44,449210.69,54.35
2019-06-21,54.35,54.8,53.21,547781.62,-0.69,-1.28,52.238,52.339,52.726,502761.27,508211.44,445569.04,53.31
2019-06-20,52.11,54.26,52.02,720592.0,1.89,3.63,51.808,52.268,52.705,459096.62,482272.54,444331.44,54.0
2019-06-19,52.25,52.98,52.01,573294.06,1.08,2.12,51.262,52.103,52.755,452931.83,459843.04,422126.67,52.11
2019-06-18,50.86,51.21,50.41,285225.59,0.29,0.57,51.396,52.04,52.922,435534.42,439605.17,419409.53,51.03
2019-06-17,51.2,51.65,50.57,386913.09,-0.42,-0.82,51.98,52.187,53.052,519179.6,447811.93,428159.13,50.74
2019-06-14,51.28,51.94,51.08,329458.34,-0.11,-0.21,52.44,52.344,53.255,513661.61,446542.83,433404.96,51.16
2019-06-13,52.4,52.41,50.77,689768.06,-1.51,-2.86,52.728,52.522,53.507,505448.46,459141.77,438521.12,51.27
2019-06-12,53.82,53.83,52.51,486307.03,-1.17,-2.17,52.944,52.805,53.74,466754.24,419691.18,440948.16,52.78
2019-06-11,52.9,54.07,52.37,703451.5,0.91,1.72,52.684,53.017,53.769,443675.92,411022.65,442052.62,53.95
2019-06-10,53.1,53.25,52.42,359323.12,0.44,0.84,52.394,53.027,53.777,376444.25,375906.93,429547.27,53.04
2019-06-06,52.35,53.1,51.99,288392.59,0.25,0.48,52.248,53.113,53.887,379424.05,382926.64,456606.38,52.6
2019-06-05,52.2,53.31,50.99,496296.97,0.87,1.69,52.316,53.141,53.847,412835.08,406390.34,479053.5,52.35
2019-06-04,52.5,53.18,51.03,370915.44,-1.02,-1.94,52.666,53.406,53.846,372628.12,384410.3,481978.16,51.48
2019-06-03,52.71,53.14,51.9,367293.12,0.19,0.36,53.35,53.803,53.943,378369.38,399213.89,509782.5,52.5
